time;ckpt;id;money
237;gate-keeper;0;
238;gate-keeper;1;
239;vege_0;0;
243;final-crs_0;0;1841
243;vege_1;1;
250;final-crs_5;1;3546
525;gate-keeper;2;
526;gate-keeper;3;
528;vege_0;3;
528;frui_0;2;
627;final-crs_1;3;3431
650;final-crs_7;2;539
812;gate-keeper;5;
813;gate-keeper;6;
814;vege_0;5;
817;frui_1;6;
880;final-crs_1;5;717
881;final-crs_7;6;2768
967;gate-keeper;8;
971;vege_1;8;
973;final-crs_0;8;458
1116;gate-keeper;9;
1119;vege_0;9;
1134;final-crs_7;9;1510
1370;gate-keeper;11;
1371;gate-keeper;12;
1375;vege_0;12;
1376;frui_0;11;
1382;final-crs_1;12;2604
1419;final-crs_3;11;3598
1685;gate-keeper;14;
1686;vege_0;14;
1686;gate-keeper;15;
1690;vege_1;15;
1700;final-crs_5;14;997
1710;final-crs_2;15;2372
1982;gate-keeper;17;
1983;gate-keeper;18;
1986;vege_1;17;
2027;meat_1;18;
2060;final-crs_7;17;1794
2089;final-crs_4;18;1549
2260;gate-keeper;19;
2261;gate-keeper;20;
2262;vege_1;19;
2267;vege_0;20;
2275;final-crs_4;19;1335
2302;final-crs_1;20;323
2598;gate-keeper;22;
2599;vege_0;22;
2599;gate-keeper;23;
2600;gate-keeper;24;
2603;vege_1;23;
2608;vege_0;24;
2625;final-crs_5;22;2762
2626;final-crs_3;23;199
2633;final-crs_2;24;627
2886;gate-keeper;25;
2887;gate-keeper;26;
2888;gate-keeper;27;
2889;vege_1;26;
2890;vege_0;27;
2891;final-crs_5;26;1273
2901;meat_1;25;
2952;final-crs_7;27;1088
3004;final-crs_4;25;230
3216;gate-keeper;28;
3217;vege_0;28;
3217;gate-keeper;29;
3218;gate-keeper;30;
3220;vege_1;30;
3221;final-crs_4;28;356
3232;meat_0;29;
3282;final-crs_3;30;1851
3287;final-crs_1;29;3301
3519;gate-keeper;31;
3520;gate-keeper;32;
3521;gate-keeper;33;
3523;frui_1;33;
3526;vege_1;31;
3529;final-crs_3;33;1690
3531;final-crs_2;31;104
3545;meat_1;32;
3575;final-crs_6;32;764
3613;gate-keeper;34;
3617;vege_1;34;
3651;final-crs_0;34;952
3684;gate-keeper;35;
3734;meat_0;35;
3770;final-crs_2;35;5048
3770;gate-keeper;36;
3773;vege_1;36;
3790;final-crs_3;36;2367
