time;ckpt;id;money
306;gate-keeper;0;
310;vege_0;0;
409;final-crs_3;0;708
573;gate-keeper;1;
574;gate-keeper;2;
575;frui_0;2;
581;vege_0;1;
657;final-crs_3;2;264
683;final-crs_2;1;864
846;gate-keeper;3;
847;gate-keeper;4;
849;vege_0;3;
851;vege_1;4;
865;final-crs_3;3;621
911;final-crs_1;4;384
1114;gate-keeper;5;
1141;meat_0;5;
1149;final-crs_4;5;189
1402;gate-keeper;6;
1403;gate-keeper;7;
1407;vege_0;6;
1410;vege_1;7;
1413;final-crs_6;6;1987
1427;final-crs_4;7;1474
1664;gate-keeper;8;
1665;gate-keeper;9;
1666;vege_1;8;
1669;vege_0;9;
1670;final-crs_4;8;691
1698;final-crs_5;9;904
1862;gate-keeper;10;
1873;meat_0;10;
1874;final-crs_6;10;511
2271;gate-keeper;11;
2272;gate-keeper;12;
2274;vege_1;12;
2289;meat_0;11;
2310;final-crs_0;12;1076
2334;final-crs_3;11;77
2552;gate-keeper;13;
2553;gate-keeper;14;
2558;vege_0;14;
2565;final-crs_1;14;1412
2571;meat_1;13;
2603;final-crs_3;13;1420
2843;gate-keeper;15;
2844;gate-keeper;16;
2851;vege_0;15;
2854;final-crs_3;15;2269
2858;meat_1;16;
2878;final-crs_4;16;1167
3083;gate-keeper;17;
3112;meat_0;17;
3124;final-crs_0;17;424
3403;gate-keeper;18;
3404;gate-keeper;19;
3407;vege_0;18;
3410;vege_1;19;
3432;final-crs_5;18;1347
3456;final-crs_2;19;916
3471;gate-keeper;20;
3475;vege_0;20;
3565;final-crs_0;20;1390
3682;gate-keeper;21;
3684;frui_1;21;
3711;final-crs_1;21;493
3941;gate-keeper;22;
3942;gate-keeper;23;
3950;vege_1;23;
3951;meat_0;22;
4042;final-crs_0;23;848
4042;final-crs_6;22;905
4253;gate-keeper;24;
4255;vege_1;24;
4286;gate-keeper;25;
4290;meat_1;25;
4306;final-crs_0;24;1057
4309;final-crs_6;25;234
4516;gate-keeper;26;
4518;vege_0;26;
4527;final-crs_0;26;1307
4879;gate-keeper;27;
4880;frui_1;27;
4880;gate-keeper;28;
4906;final-crs_1;27;441
4910;meat_1;28;
4972;final-crs_6;28;441
5168;gate-keeper;29;
5169;gate-keeper;30;
5171;vege_1;29;
5172;vege_0;30;
5217;final-crs_6;29;120
5243;final-crs_4;30;783
5411;gate-keeper;31;
5415;vege_1;31;
5458;final-crs_4;31;605
5712;gate-keeper;32;
5713;gate-keeper;33;
5716;vege_0;32;
5716;vege_1;33;
5720;final-crs_6;32;1784
5753;final-crs_5;33;1063
6059;gate-keeper;34;
6060;gate-keeper;35;
6091;meat_0;34;
6101;meat_1;35;
6185;final-crs_2;34;1290
6198;final-crs_4;35;1091
6297;gate-keeper;36;
6298;gate-keeper;37;
6301;vege_0;36;
6303;vege_1;37;
6310;final-crs_3;36;1059
6319;final-crs_0;37;329
6611;gate-keeper;38;
6612;gate-keeper;39;
6614;vege_1;39;
6630;meat_1;38;
6655;final-crs_6;39;1146
6673;final-crs_2;38;377
6918;gate-keeper;40;
6920;vege_1;40;
6929;final-crs_2;40;286
7171;gate-keeper;41;
7172;gate-keeper;42;
7173;vege_1;41;
7174;vege_0;42;
7185;final-crs_5;41;1261
7282;final-crs_3;42;330
7443;gate-keeper;43;
7444;gate-keeper;44;
7451;vege_0;43;
7469;meat_1;44;
7513;final-crs_3;43;2395
7567;final-crs_1;44;119
7882;gate-keeper;45;
7883;gate-keeper;46;
7884;frui_1;46;
7891;final-crs_6;46;1241
7891;meat_0;45;
7892;final-crs_4;45;1107
8053;gate-keeper;47;
8056;vege_0;47;
8060;final-crs_1;47;622
8189;gate-keeper;48;
8193;vege_1;48;
8232;final-crs_0;48;206
8453;gate-keeper;49;
8454;vege_1;49;
8480;final-crs_3;49;940
8727;gate-keeper;50;
8728;gate-keeper;51;
8733;meat_0;51;
8734;vege_0;50;
8791;final-crs_6;51;1592
8801;final-crs_1;50;443
8919;gate-keeper;52;
8920;vege_1;52;
8938;final-crs_0;52;1263
9042;gate-keeper;53;
9094;meat_1;53;
9103;final-crs_4;53;1067
9342;gate-keeper;54;
9343;gate-keeper;55;
9346;frui_1;55;
9366;final-crs_4;55;83
9373;meat_1;54;
9409;final-crs_5;54;886
9634;gate-keeper;56;
9635;gate-keeper;57;
9640;vege_0;56;
9641;vege_1;57;
9642;final-crs_5;56;732
9691;final-crs_6;57;148
9977;gate-keeper;58;
9978;gate-keeper;59;
9982;meat_0;59;
9983;final-crs_2;59;968
9986;vege_0;58;
9992;final-crs_1;58;395
10277;gate-keeper;60;
10285;vege_1;60;
10306;final-crs_4;60;1090
10598;gate-keeper;61;
10599;gate-keeper;62;
10600;gate-keeper;63;
10607;vege_0;62;
10607;vege_1;63;
10649;meat_1;61;
10717;final-crs_3;62;535
10737;final-crs_1;63;1024
10794;final-crs_0;61;660
10874;gate-keeper;64;
10901;meat_0;64;
10975;final-crs_3;64;831
11026;gate-keeper;65;
11069;meat_0;65;
11089;final-crs_2;65;813
11196;gate-keeper;66;
11201;vege_0;66;
11223;final-crs_3;66;537
11507;gate-keeper;67;
11508;vege_0;67;
11508;gate-keeper;68;
11509;frui_1;68;
11509;gate-keeper;69;
11517;vege_0;69;
11520;final-crs_1;67;259
11553;final-crs_2;68;138
11580;final-crs_0;69;592
11829;gate-keeper;70;
11830;gate-keeper;71;
11831;vege_0;70;
11840;vege_0;71;
11841;final-crs_6;70;1150
11958;final-crs_5;71;241
12135;gate-keeper;72;
12136;gate-keeper;73;
12137;meat_1;72;
12141;vege_0;73;
12214;final-crs_5;72;455
12219;final-crs_3;73;761
12422;gate-keeper;74;
12451;meat_0;74;
12456;final-crs_3;74;1183
12688;gate-keeper;75;
12689;vege_1;75;
12689;gate-keeper;76;
12692;vege_0;76;
12698;final-crs_3;75;1000
12723;final-crs_5;76;1615
12989;gate-keeper;77;
12990;gate-keeper;78;
12991;meat_1;78;
12993;vege_0;77;
12996;final-crs_5;78;1296
13021;final-crs_4;77;1336
13301;gate-keeper;79;
13302;gate-keeper;80;
13304;vege_0;80;
13327;meat_0;79;
13372;final-crs_0;80;1275
13399;final-crs_3;79;106
13642;gate-keeper;81;
13643;gate-keeper;82;
13647;vege_0;82;
13689;meat_0;81;
13705;final-crs_5;82;466
13715;final-crs_1;81;127
13930;gate-keeper;83;
13931;gate-keeper;84;
13935;vege_1;83;
13936;frui_1;84;
13943;final-crs_1;83;1017
13964;final-crs_5;84;799
14195;gate-keeper;85;
14196;gate-keeper;86;
14199;vege_1;86;
14209;final-crs_5;86;1300
14235;meat_0;85;
14259;final-crs_0;85;311
14430;gate-keeper;87;
14434;vege_1;87;
14457;final-crs_5;87;717
14690;gate-keeper;88;
14697;vege_0;88;
14701;final-crs_5;88;804
14759;gate-keeper;89;
14760;vege_1;89;
14773;final-crs_4;89;882
14956;gate-keeper;90;
14959;frui_1;90;
15004;final-crs_4;90;329
15325;gate-keeper;91;
15326;gate-keeper;92;
15330;vege_1;91;
15331;vege_0;92;
15351;final-crs_1;91;1068
15433;final-crs_4;92;1735
15542;gate-keeper;93;
15544;frui_0;93;
15554;final-crs_1;93;588
15610;gate-keeper;94;
15611;meat_0;94;
15662;final-crs_4;94;1086
15875;gate-keeper;95;
15885;meat_0;95;
15913;final-crs_5;95;1744
16196;gate-keeper;96;
16197;gate-keeper;97;
16198;frui_0;97;
16214;final-crs_4;97;149
16222;meat_0;96;
16236;final-crs_1;96;807
16332;gate-keeper;98;
16340;meat_1;98;
16404;final-crs_5;98;111
16470;gate-keeper;99;
16474;meat_1;99;
16481;final-crs_6;99;1646
16751;gate-keeper;100;
16752;vege_1;100;
16752;gate-keeper;101;
16760;final-crs_1;100;1497
16763;meat_1;101;
16797;final-crs_0;101;157
17052;gate-keeper;102;
17053;gate-keeper;103;
17055;vege_0;102;
17075;meat_1;103;
17135;final-crs_5;102;286
17183;final-crs_6;103;2148
17314;gate-keeper;104;
17315;vege_0;104;
17397;final-crs_5;104;516
17610;gate-keeper;105;
17611;meat_0;105;
17611;gate-keeper;106;
17613;frui_1;106;
17642;final-crs_4;105;632
17671;final-crs_6;106;785
17881;gate-keeper;107;
17882;gate-keeper;108;
17887;vege_0;108;
17890;final-crs_6;108;1984
17905;meat_1;107;
17920;final-crs_1;107;1010
18111;gate-keeper;109;
18112;frui_1;109;
18136;final-crs_1;109;79
18255;gate-keeper;110;
18260;vege_0;110;
18332;final-crs_6;110;615
18534;gate-keeper;111;
18535;vege_1;111;
18535;gate-keeper;112;
18552;meat_0;112;
18558;final-crs_3;111;1144
18571;final-crs_6;112;905
18651;gate-keeper;113;
18661;meat_0;113;
18663;final-crs_5;113;144
18807;gate-keeper;114;
18838;meat_0;114;
18867;final-crs_5;114;350
19107;gate-keeper;115;
19108;vege_0;115;
19180;final-crs_3;115;291
19405;gate-keeper;116;
19406;gate-keeper;117;
19407;gate-keeper;118;
19408;vege_0;116;
19408;gate-keeper;119;
19409;gate-keeper;120;
19411;vege_1;117;
19412;frui_0;120;
19452;meat_1;118;
19457;final-crs_3;116;1841
19475;meat_0;119;
19490;final-crs_2;117;1782
19523;final-crs_0;120;1001
19550;final-crs_1;118;1536
19555;final-crs_6;119;971
19739;gate-keeper;121;
19740;gate-keeper;122;
19741;gate-keeper;123;
19742;gate-keeper;124;
19743;gate-keeper;125;
19744;vege_1;122;
19747;vege_0;124;
19750;final-crs_2;122;84
19755;vege_0;125;
19763;final-crs_0;124;1253
19763;meat_1;121;
19784;meat_0;123;
19799;final-crs_6;125;766
19840;final-crs_5;121;916
19841;final-crs_1;123;786
19906;gate-keeper;126;
19914;vege_0;126;
19997;final-crs_6;126;1481
20029;gate-keeper;127;
20030;vege_1;127;
20049;final-crs_5;127;1327
20340;gate-keeper;128;
20341;gate-keeper;129;
20342;vege_0;128;
20363;meat_1;129;
20391;final-crs_6;128;1233
20409;final-crs_3;129;1464
20644;gate-keeper;130;
20645;vege_1;130;
20645;gate-keeper;131;
20647;frui_1;131;
20663;final-crs_3;130;664
20669;final-crs_6;131;1707
20930;gate-keeper;132;
20931;gate-keeper;133;
20933;vege_1;133;
20933;meat_0;132;
20946;final-crs_0;133;1970
21015;final-crs_5;132;282
21225;gate-keeper;134;
21265;meat_1;134;
21290;final-crs_1;134;2008
21523;gate-keeper;135;
21524;gate-keeper;136;
21526;frui_0;135;
21527;frui_1;136;
21533;final-crs_1;135;108
21589;final-crs_4;136;2454
21735;gate-keeper;137;
21736;gate-keeper;138;
21737;gate-keeper;139;
21738;vege_0;137;
21738;frui_0;139;
21738;gate-keeper;140;
21739;gate-keeper;141;
21745;final-crs_5;137;266
21745;vege_1;138;
21747;vege_0;140;
21750;final-crs_1;139;661
21753;vege_1;141;
21818;final-crs_0;138;1360
21829;gate-keeper;142;
21830;vege_1;142;
21830;gate-keeper;143;
21831;gate-keeper;144;
21832;vege_0;143;
21844;final-crs_4;140;257
21846;meat_1;144;
21868;final-crs_6;141;392
21922;final-crs_3;142;1196
21928;final-crs_2;143;1677
21970;final-crs_1;144;386
22093;gate-keeper;145;
22094;gate-keeper;146;
22101;meat_1;145;
22127;final-crs_6;145;1924
22136;meat_0;146;
22158;final-crs_3;146;1010
22387;gate-keeper;147;
22388;gate-keeper;148;
22389;vege_1;147;
22389;gate-keeper;149;
22390;vege_0;148;
22390;gate-keeper;150;
22391;gate-keeper;151;
22392;frui_0;151;
22394;final-crs_6;147;281
22394;meat_0;150;
22398;vege_0;149;
22404;final-crs_2;148;981
22461;final-crs_1;151;784
22496;final-crs_5;150;575
22498;final-crs_0;149;95
22689;gate-keeper;152;
22690;gate-keeper;153;
22691;vege_0;152;
22691;gate-keeper;154;
