time;ckpt;id;money
268;gate-keeper;0;
272;frui_0;0;
439;final-crs_6;0;210
549;gate-keeper;1;
550;frui_0;1;
550;gate-keeper;2;
552;frui_1;2;
654;final-crs_1;1;300
688;final-crs_6;2;287
872;gate-keeper;3;
873;gate-keeper;4;
875;vege_0;3;
878;frui_0;4;
894;final-crs_1;3;125
922;final-crs_5;4;1887
1182;gate-keeper;5;
1186;vege_0;5;
1190;final-crs_4;5;2299
1489;gate-keeper;6;
1490;gate-keeper;7;
1492;vege_1;7;
1495;frui_0;6;
1501;final-crs_0;7;2612
1520;final-crs_2;6;191
1790;gate-keeper;8;
1791;gate-keeper;9;
1794;frui_1;8;
1795;frui_0;9;
1850;final-crs_1;8;1403
1907;final-crs_4;9;1689
2156;gate-keeper;10;
2157;vege_0;10;
2157;gate-keeper;11;
2166;vege_1;11;
2181;final-crs_2;10;136
2207;final-crs_0;11;2807
2438;gate-keeper;12;
2439;gate-keeper;13;
2441;frui_0;13;
2474;meat_0;12;
2530;final-crs_1;13;1249
2547;final-crs_3;12;234
2724;gate-keeper;14;
2725;vege_0;14;
2755;final-crs_3;14;1222
3033;gate-keeper;15;
3034;vege_1;15;
3034;gate-keeper;16;
3042;vege_0;16;
3068;final-crs_4;15;1894
3087;final-crs_0;16;3417
3332;gate-keeper;17;
3333;gate-keeper;18;
3339;vege_0;17;
3340;vege_1;18;
3341;final-crs_2;17;239
3350;final-crs_0;18;503
3609;gate-keeper;19;
3611;vege_0;19;
3619;final-crs_3;19;2401
3722;gate-keeper;20;
3724;vege_0;20;
3774;final-crs_1;20;3516
4016;gate-keeper;21;
4018;vege_1;21;
4032;final-crs_6;21;281
4365;gate-keeper;22;
4366;vege_0;22;
4366;gate-keeper;23;
4369;vege_1;23;
4379;final-crs_5;22;826
4498;gate-keeper;24;
4501;vege_1;24;
4505;final-crs_1;23;4061
4516;final-crs_2;24;2681
4691;gate-keeper;25;
4693;vege_1;25;
4745;final-crs_6;25;72
4952;gate-keeper;26;
4953;gate-keeper;27;
4957;frui_1;26;
4960;frui_0;27;
4985;final-crs_2;26;965
4988;final-crs_0;27;379
5281;gate-keeper;28;
5289;vege_1;28;
5360;final-crs_5;28;3233
5366;gate-keeper;29;
5381;meat_1;29;
5409;final-crs_3;29;78
5594;gate-keeper;30;
5630;meat_0;30;
5651;final-crs_3;30;160
5884;gate-keeper;31;
5885;gate-keeper;32;
5886;vege_0;31;
5917;final-crs_3;31;275
5924;meat_1;32;
5925;final-crs_0;32;1519
6179;gate-keeper;33;
6180;vege_0;33;
6210;final-crs_4;33;582
6476;gate-keeper;34;
6477;gate-keeper;35;
6478;frui_0;35;
6480;vege_0;34;
6578;final-crs_5;35;308
6613;final-crs_3;34;2352
6760;gate-keeper;36;
6761;gate-keeper;37;
6769;vege_0;36;
6771;vege_1;37;
6838;final-crs_1;36;1899
6838;final-crs_5;37;5662
7112;gate-keeper;38;
7113;gate-keeper;39;
7117;meat_1;38;
7120;final-crs_0;38;2381
7120;vege_0;39;
7138;final-crs_2;39;1369
7240;gate-keeper;40;
7243;frui_0;40;
7316;final-crs_1;40;1574
7397;gate-keeper;41;
7407;vege_0;41;
7411;final-crs_6;41;1004
7692;gate-keeper;42;
7694;frui_1;42;
7698;final-crs_1;42;2981
7960;gate-keeper;43;
7961;gate-keeper;44;
7964;frui_0;44;
7965;vege_0;43;
8061;final-crs_2;44;2770
8072;final-crs_4;43;2845
8185;gate-keeper;45;
8187;vege_1;45;
8198;final-crs_5;45;214
8247;gate-keeper;46;
8254;vege_0;46;
8281;final-crs_4;46;689
8522;gate-keeper;47;
8554;meat_1;47;
8581;final-crs_3;47;1631
8792;gate-keeper;48;
8793;gate-keeper;49;
8794;vege_1;49;
8799;final-crs_4;49;1130
8850;meat_1;48;
8914;final-crs_5;48;1726
9107;gate-keeper;50;
9108;vege_0;50;
9167;final-crs_5;50;2070
9416;gate-keeper;51;
9417;gate-keeper;52;
9420;frui_0;51;
9422;frui_1;52;
9433;final-crs_0;51;1366
9468;final-crs_4;52;2104
9748;gate-keeper;53;
9749;gate-keeper;54;
9751;vege_0;53;
