time;ckpt;id;money
330;gate-keeper;0;
334;vege_1;0;
448;final-crs_2;0;368
636;gate-keeper;1;
643;vege_0;1;
694;final-crs_1;1;242
955;gate-keeper;2;
956;gate-keeper;3;
960;frui_0;3;
961;vege_0;2;
965;final-crs_2;3;369
979;final-crs_4;2;603
1245;gate-keeper;4;
1246;frui_0;4;
1283;final-crs_0;4;443
1564;gate-keeper;5;
1565;gate-keeper;6;
1566;frui_0;6;
1569;vege_0;5;
1617;final-crs_4;6;988
1668;final-crs_3;5;213
1909;gate-keeper;7;
1911;vege_1;7;
1919;final-crs_5;7;267
2053;gate-keeper;8;
2056;vege_0;8;
2111;final-crs_2;8;189
2208;gate-keeper;9;
2239;meat_1;9;
2346;final-crs_4;9;249
2476;gate-keeper;10;
2477;vege_1;10;
2477;gate-keeper;11;
2484;meat_1;11;
2573;final-crs_2;10;469
2583;final-crs_1;11;511
2788;gate-keeper;12;
2835;meat_0;12;
2836;final-crs_1;12;461
3105;gate-keeper;13;
3106;frui_0;13;
3145;final-crs_5;13;1609
3476;gate-keeper;14;
3477;gate-keeper;15;
3478;frui_0;15;
3482;vege_1;14;
3501;final-crs_1;15;1426
3583;final-crs_2;14;234
3756;gate-keeper;16;
3806;meat_0;16;
3820;final-crs_4;16;437
3865;gate-keeper;17;
3869;frui_1;17;
3918;final-crs_3;17;1147
4065;gate-keeper;18;
4067;frui_0;18;
4075;final-crs_2;18;648
4416;gate-keeper;19;
4417;vege_0;19;
4439;final-crs_5;19;996
4744;gate-keeper;20;
4745;vege_1;20;
4745;gate-keeper;21;
4753;vege_0;21;
4788;final-crs_2;20;2564
4796;final-crs_4;21;468
5043;gate-keeper;22;
5045;frui_1;22;
5083;final-crs_0;22;702
5341;gate-keeper;23;
5346;frui_0;23;
5391;final-crs_3;23;954
5600;gate-keeper;24;
5601;gate-keeper;25;
5602;frui_1;25;
5626;final-crs_3;25;1288
5629;meat_0;24;
5647;final-crs_5;24;419
5903;gate-keeper;26;
5912;meat_1;26;
5917;final-crs_1;26;1009
6196;gate-keeper;27;
6197;vege_1;27;
6267;final-crs_0;27;1459
6410;gate-keeper;28;
6427;meat_0;28;
6441;final-crs_2;28;2021
6483;gate-keeper;29;
6489;vege_0;29;
6507;final-crs_0;29;351
6735;gate-keeper;30;
6736;vege_1;30;
6762;final-crs_0;30;449
7015;gate-keeper;31;
7018;vege_0;31;
7057;final-crs_3;31;1363
7238;gate-keeper;32;
7239;vege_1;32;
7250;final-crs_4;32;66
7321;gate-keeper;33;
7326;vege_0;33;
7329;final-crs_1;33;372
7595;gate-keeper;34;
7601;vege_1;34;
7672;final-crs_2;34;511
7930;gate-keeper;35;
7933;meat_1;35;
7965;final-crs_4;35;88
8233;gate-keeper;36;
8239;frui_0;36;
8260;final-crs_1;36;186
8497;gate-keeper;37;
8498;vege_1;37;
8575;final-crs_2;37;548
8761;gate-keeper;38;
8762;gate-keeper;39;
8768;vege_1;38;
8770;vege_0;39;
8824;final-crs_5;38;87
8825;final-crs_2;39;868
9065;gate-keeper;40;
9069;frui_0;40;
9074;final-crs_2;40;1730
9268;gate-keeper;41;
9270;frui_1;41;
9288;final-crs_5;41;887
9401;gate-keeper;42;
9403;vege_0;42;
9426;final-crs_1;42;554
9659;gate-keeper;43;
9679;meat_1;43;
9696;final-crs_4;43;298
9962;gate-keeper;44;
9964;vege_0;44;
9966;final-crs_1;44;959
10183;gate-keeper;45;
10193;vege_1;45;
10196;final-crs_5;45;807
10527;gate-keeper;46;
10528;gate-keeper;47;
10530;vege_0;46;
10536;vege_1;47;
10594;final-crs_3;46;1193
10604;final-crs_2;47;868
10758;gate-keeper;48;
10763;frui_0;48;
10846;final-crs_3;48;570
10999;gate-keeper;49;
11001;frui_1;49;
11104;final-crs_3;49;799
11257;gate-keeper;50;
11262;frui_1;50;
11311;final-crs_3;50;692
11615;gate-keeper;51;
11616;gate-keeper;52;
11618;frui_1;52;
11620;vege_0;51;
11680;final-crs_0;52;359
11703;final-crs_1;51;1181
11890;gate-keeper;53;
11891;frui_1;53;
11909;final-crs_0;53;417
12110;gate-keeper;54;
12112;frui_0;54;
12123;final-crs_2;54;1199
12206;gate-keeper;55;
12213;vege_1;55;
12252;final-crs_1;55;788
12505;gate-keeper;56;
12508;frui_1;56;
12547;final-crs_3;56;1505
12872;gate-keeper;57;
12873;gate-keeper;58;
12877;vege_0;57;
12883;vege_1;58;
12949;final-crs_0;57;572
12964;final-crs_1;58;256
13144;gate-keeper;59;
13147;vege_0;59;
13208;final-crs_1;59;401
13312;gate-keeper;60;
13346;meat_1;60;
13349;final-crs_4;60;1138
13508;gate-keeper;61;
13512;vege_1;61;
13531;final-crs_2;61;446
13858;gate-keeper;62;
13861;vege_0;62;
13909;final-crs_1;62;690
14069;gate-keeper;63;
14070;vege_0;63;
14100;final-crs_1;63;101
14140;gate-keeper;64;
14141;vege_1;64;
14156;final-crs_0;64;880
14451;gate-keeper;65;
14454;vege_0;65;
14480;final-crs_3;65;170
14769;gate-keeper;66;
14770;gate-keeper;67;
14771;frui_0;66;
14772;frui_1;67;
14788;final-crs_5;66;646
14814;final-crs_1;67;633
15036;gate-keeper;68;
15038;vege_0;68;
15046;final-crs_0;68;309
15304;gate-keeper;69;
15305;gate-keeper;70;
15306;gate-keeper;71;
15307;gate-keeper;72;
15309;frui_0;69;
15309;frui_1;70;
15316;vege_0;71;
15316;frui_0;72;
15397;final-crs_2;69;1359
15455;final-crs_3;70;867
15474;final-crs_4;71;174
15474;final-crs_5;72;576
15600;gate-keeper;73;
15601;gate-keeper;74;
15602;vege_0;73;
15602;gate-keeper;75;
15603;gate-keeper;76;
15605;vege_1;75;
15608;meat_0;74;
15611;vege_0;76;
15645;final-crs_2;73;315
15684;final-crs_3;75;920
15719;final-crs_5;74;153
15727;final-crs_0;76;889
15854;gate-keeper;77;
15858;vege_1;77;
15883;final-crs_2;77;1021
16154;gate-keeper;78;
16156;frui_0;78;
16166;final-crs_5;78;1756
16459;gate-keeper;79;
16460;frui_0;79;
16479;final-crs_1;79;1060
16764;gate-keeper;80;
16765;gate-keeper;81;
16768;vege_0;80;
16769;frui_1;81;
16830;final-crs_0;80;982
16921;final-crs_3;81;1182
17118;gate-keeper;82;
17121;vege_0;82;
17144;final-crs_3;82;840
17377;gate-keeper;83;
17378;gate-keeper;84;
17381;vege_0;83;
17381;vege_1;84;
17389;final-crs_4;83;433
17411;final-crs_2;84;400
17610;gate-keeper;85;
17612;vege_0;85;
17634;final-crs_4;85;249
17877;gate-keeper;86;
17882;meat_0;86;
17917;final-crs_1;86;564
18181;gate-keeper;87;
18184;frui_0;87;
18217;final-crs_2;87;1502
18500;gate-keeper;88;
18501;gate-keeper;89;
18504;frui_0;89;
18506;final-crs_0;89;263
18515;meat_0;88;
18570;final-crs_3;88;127
18775;gate-keeper;90;
18780;frui_1;90;
18843;final-crs_5;90;231
19024;gate-keeper;91;
19080;meat_0;91;
19119;final-crs_3;91;742
19298;gate-keeper;92;
19299;gate-keeper;93;
19300;frui_0;93;
19302;vege_1;92;
19330;final-crs_5;93;295
19367;final-crs_4;92;381
19613;gate-keeper;94;
19614;gate-keeper;95;
19615;frui_0;95;
19615;meat_1;94;
19615;gate-keeper;96;
19616;gate-keeper;97;
19619;final-crs_4;95;498
19621;frui_1;97;
19657;final-crs_3;94;909
19672;meat_0;96;
19681;final-crs_1;97;1098
19720;final-crs_0;96;1035
19862;gate-keeper;98;
19863;gate-keeper;99;
19864;gate-keeper;100;
19866;frui_0;98;
19869;meat_1;99;
