time;ckpt;id;money
318;gate-keeper;0;
320;frui_1;0;
435;final-crs_4;0;655
621;gate-keeper;1;
622;gate-keeper;2;
626;vege_1;1;
628;vege_0;2;
670;final-crs_4;1;761
686;final-crs_3;2;1455
880;gate-keeper;3;
886;frui_0;3;
941;final-crs_1;3;1429
1166;gate-keeper;4;
1167;frui_1;4;
1179;final-crs_0;4;934
1453;gate-keeper;5;
1454;gate-keeper;6;
1460;frui_0;6;
1463;meat_0;5;
1480;final-crs_2;6;909
1626;final-crs_0;5;1838
1717;gate-keeper;7;
1725;vege_1;7;
1836;gate-keeper;8;
1838;frui_1;8;
1884;final-crs_0;7;1548
1884;final-crs_1;8;244
2297;gate-keeper;9;
2298;vege_1;9;
2298;gate-keeper;10;
2303;vege_0;10;
2317;final-crs_0;9;1601
2327;final-crs_1;10;1852
2569;gate-keeper;11;
2573;vege_0;11;
2579;final-crs_1;11;1118
2876;gate-keeper;12;
2877;frui_0;12;
2877;gate-keeper;13;
2881;frui_1;13;
2890;final-crs_2;12;1528
2967;final-crs_3;13;402
3162;gate-keeper;14;
3164;frui_1;14;
3200;final-crs_3;14;317
3451;gate-keeper;15;
3452;vege_1;15;
3452;gate-keeper;16;
3461;vege_0;16;
3535;final-crs_1;15;716
3549;final-crs_6;16;819
3831;gate-keeper;17;
3832;gate-keeper;18;
3833;vege_1;17;
3834;vege_0;18;
3896;final-crs_1;17;346
3962;final-crs_2;18;455
4130;gate-keeper;19;
4131;frui_1;19;
4202;final-crs_2;19;301
4208;gate-keeper;20;
4209;frui_0;20;
4219;final-crs_3;20;3112
4420;gate-keeper;21;
4430;meat_1;21;
4462;final-crs_3;21;1715
4710;gate-keeper;22;
4711;vege_0;22;
4724;final-crs_4;22;1606
5032;gate-keeper;23;
5033;gate-keeper;24;
5036;vege_0;24;
5038;meat_1;23;
5068;final-crs_1;24;1981
5115;final-crs_2;23;1514
5332;gate-keeper;25;
5336;vege_1;25;
5368;final-crs_2;25;831
5591;gate-keeper;26;
5595;vege_0;26;
5658;final-crs_4;26;777
5906;gate-keeper;27;
5907;vege_0;27;
5907;gate-keeper;28;
5913;frui_0;28;
5936;final-crs_1;27;1766
5942;final-crs_6;28;1237
6166;gate-keeper;29;
6175;meat_0;29;
6214;final-crs_3;29;819
6508;gate-keeper;30;
6509;vege_1;30;
6509;gate-keeper;31;
6513;final-crs_5;30;1644
6517;vege_0;31;
6638;final-crs_6;31;839
6767;gate-keeper;32;
6775;meat_1;32;
6807;final-crs_5;32;1882
7022;gate-keeper;33;
7024;vege_1;33;
7042;final-crs_5;33;2380
7171;gate-keeper;34;
7193;meat_1;34;
7209;final-crs_1;34;969
7285;gate-keeper;35;
7289;frui_0;35;
7332;final-crs_6;35;4295
7629;gate-keeper;36;
7632;frui_0;36;
7665;final-crs_4;36;1581
7825;gate-keeper;37;
7827;vege_0;37;
7854;final-crs_3;37;388
7922;gate-keeper;38;
7924;frui_1;38;
7967;final-crs_1;38;2363
8224;gate-keeper;39;
8232;vege_1;39;
8284;final-crs_6;39;2071
8512;gate-keeper;40;
8513;gate-keeper;41;
8514;frui_0;40;
8514;frui_1;41;
8560;final-crs_3;40;1770
8561;final-crs_4;41;880
8803;gate-keeper;42;
8804;frui_0;42;
8814;final-crs_0;42;1449
8938;gate-keeper;43;
8942;vege_0;43;
8960;final-crs_6;43;2100
9147;gate-keeper;44;
9148;vege_1;44;
9158;final-crs_6;44;926
9465;gate-keeper;45;
9469;vege_1;45;
9493;final-crs_0;45;310
9738;gate-keeper;46;
9739;gate-keeper;47;
9741;vege_0;47;
9741;frui_1;46;
9747;final-crs_0;47;171
9764;final-crs_2;46;1334
10073;gate-keeper;48;
10077;vege_1;48;
10087;final-crs_1;48;396
10364;gate-keeper;49;
10365;gate-keeper;50;
10368;vege_1;50;
10379;meat_0;49;
10433;final-crs_0;50;151
10475;final-crs_4;49;530
10652;gate-keeper;51;
10659;vege_0;51;
10672;final-crs_0;51;785
10994;gate-keeper;52;
10995;gate-keeper;53;
10999;frui_0;53;
11002;vege_0;52;
11019;final-crs_3;53;1097
11106;final-crs_1;52;2997
11309;gate-keeper;54;
11310;vege_1;54;
11324;final-crs_1;54;2706
11495;gate-keeper;55;
11499;vege_1;55;
11583;final-crs_1;55;624
11625;gate-keeper;56;
11648;meat_1;56;
11669;final-crs_2;56;1792
11915;gate-keeper;57;
11919;frui_0;57;
11932;final-crs_6;57;1388
12234;gate-keeper;58;
12235;gate-keeper;59;
12238;vege_0;58;
12249;meat_0;59;
12263;final-crs_3;58;568
12294;final-crs_1;59;275
12414;gate-keeper;60;
12420;frui_0;60;
12431;final-crs_2;60;1016
12574;gate-keeper;61;
12575;vege_0;61;
12600;final-crs_4;61;1736
12877;gate-keeper;62;
12905;meat_1;62;
12924;final-crs_6;62;2661
13215;gate-keeper;63;
13216;gate-keeper;64;
13219;vege_0;63;
13223;final-crs_4;63;840
13248;meat_0;64;
13268;final-crs_0;64;1725
13375;gate-keeper;65;
13381;frui_0;65;
13383;final-crs_6;65;1434
13555;gate-keeper;66;
13558;vege_1;66;
13563;final-crs_2;66;1714
13862;gate-keeper;67;
13870;vege_0;67;
13899;final-crs_6;67;240
14179;gate-keeper;68;
14180;gate-keeper;69;
14181;vege_1;68;
14184;vege_0;69;
14192;final-crs_3;68;1065
14201;final-crs_4;69;304
14294;gate-keeper;70;
14296;vege_1;70;
14332;final-crs_5;70;250
14746;gate-keeper;71;
14747;vege_1;71;
14747;gate-keeper;72;
14749;vege_0;72;
14768;final-crs_0;71;1893
14791;final-crs_1;72;2561
14899;gate-keeper;73;
14903;vege_1;73;
14908;final-crs_6;73;591
15222;gate-keeper;74;
15223;vege_1;74;
15239;final-crs_0;74;604
15330;gate-keeper;75;
15331;frui_1;75;
15344;final-crs_3;75;1925
15634;gate-keeper;76;
15638;vege_1;76;
15642;final-crs_4;76;1271
15960;gate-keeper;77;
15961;gate-keeper;78;
15965;vege_0;78;
15969;meat_1;77;
16022;final-crs_5;78;1472
16025;final-crs_3;77;379
16096;gate-keeper;79;
16097;vege_1;79;
16139;final-crs_6;79;1903
16335;gate-keeper;80;
16336;vege_1;80;
16408;final-crs_6;80;609
16647;gate-keeper;81;
16648;vege_0;81;
16685;final-crs_0;81;1184
16957;gate-keeper;82;
16958;gate-keeper;83;
16959;vege_0;82;
16961;final-crs_5;82;112
16963;vege_1;83;
16978;final-crs_4;83;737
17069;gate-keeper;84;
17070;vege_1;84;
17191;final-crs_5;84;319
17521;gate-keeper;85;
17522;gate-keeper;86;
17523;gate-keeper;87;
