time;ckpt;id;money
516;gate-keeper;90;
517;gate-keeper;91;
518;gate-keeper;92;
519;vege_1;90;
519;gate-keeper;93;
523;vege_0;91;
525;meat_0;92;
527;vege_1;93;
539;final-crs_2;90;380
656;final-crs_10;91;633
697;final-crs_9;92;210
698;final-crs_5;93;1036
838;gate-keeper;151;
839;gate-keeper;152;
842;vege_0;152;
843;meat_0;151;
852;gate-keeper;154;
880;meat_1;154;
897;final-crs_10;152;721
904;final-crs_5;151;492
920;final-crs_11;154;331
1112;gate-keeper;200;
1168;meat_0;200;
1169;final-crs_11;200;423
1722;gate-keeper;310;
1742;meat_1;310;
1747;final-crs_0;310;1380
2987;gate-keeper;541;
2988;gate-keeper;542;
2995;vege_0;541;
2995;vege_1;542;
2999;final-crs_4;541;525
3052;final-crs_11;542;84
3334;gate-keeper;604;
3344;meat_0;604;
3371;final-crs_12;604;1101
3490;gate-keeper;632;
3532;meat_0;632;
3547;final-crs_2;632;1081
3580;gate-keeper;648;
3583;frui_1;648;
3595;final-crs_12;648;2250
3923;gate-keeper;709;
3924;gate-keeper;710;
3928;vege_1;709;
3928;frui_0;710;
3988;final-crs_2;709;226
3994;final-crs_11;710;1106
4158;gate-keeper;752;
4160;frui_0;752;
4161;final-crs_5;752;512
4209;gate-keeper;761;
4210;gate-keeper;762;
4211;vege_1;761;
4213;vege_0;762;
4231;final-crs_11;761;1209
4250;final-crs_2;762;63
4820;gate-keeper;874;
4857;meat_0;874;
4874;final-crs_4;874;149
5111;gate-keeper;926;
5164;meat_0;926;
5199;final-crs_3;926;92
5354;gate-keeper;969;
5355;gate-keeper;970;
5359;vege_0;970;
5377;final-crs_5;970;861
5412;meat_0;969;
5449;final-crs_3;969;81
5724;gate-keeper;1036;
5725;gate-keeper;1037;
5727;vege_0;1036;
5729;final-crs_0;1036;1098
5754;meat_0;1037;
5762;final-crs_6;1037;131
5953;gate-keeper;1078;
5961;vege_0;1078;
5968;final-crs_0;1078;743
6349;gate-keeper;1150;
6351;frui_0;1150;
6368;final-crs_1;1150;2246
6690;gate-keeper;1210;
6691;gate-keeper;1211;
6693;vege_1;1210;
6697;vege_0;1211;
6752;gate-keeper;1221;
6753;gate-keeper;1222;
6754;vege_0;1221;
6762;final-crs_6;1210;1214
6762;final-crs_12;1211;166
6762;meat_1;1222;
6808;final-crs_8;1221;179
6827;final-crs_1;1222;267
6975;gate-keeper;1259;
6976;frui_1;1259;
6976;gate-keeper;1260;
6977;final-crs_0;1259;80
6977;gate-keeper;1261;
6980;vege_0;1261;
6991;meat_0;1260;
7018;final-crs_6;1261;650
7020;final-crs_12;1260;1038
7216;gate-keeper;1303;
7237;meat_1;1303;
7249;final-crs_12;1303;830
7425;gate-keeper;1341;
7426;gate-keeper;1342;
7430;vege_1;1341;
7431;vege_0;1342;
7452;final-crs_0;1341;728
7490;final-crs_6;1342;694
7595;gate-keeper;1369;
7596;gate-keeper;1370;
7597;gate-keeper;1371;
7598;gate-keeper;1372;
7599;frui_1;1370;
7600;vege_0;1372;
7604;meat_0;1369;
7611;final-crs_4;1370;1198
7639;meat_1;1371;
7642;final-crs_9;1372;354
7649;final-crs_7;1369;271
7666;final-crs_0;1371;1478
8118;gate-keeper;1466;
8120;vege_1;1466;
8169;final-crs_2;1466;393
8307;gate-keeper;1498;
8308;gate-keeper;1499;
8309;gate-keeper;1500;
8332;meat_0;1498;
8335;final-crs_7;1498;461
8348;meat_1;1499;
8383;final-crs_2;1499;184
