time;ckpt;id;money
272;gate-keeper;0;
273;vege_0;0;
276;final-crs_4;0;683
595;gate-keeper;1;
600;vege_0;1;
667;final-crs_2;1;1274
808;gate-keeper;2;
810;frui_0;2;
833;final-crs_5;2;2576
919;gate-keeper;3;
925;frui_1;3;
939;final-crs_0;3;1322
1278;gate-keeper;4;
1279;gate-keeper;5;
1283;vege_0;4;
1288;vege_1;5;
1340;final-crs_5;4;626
1412;final-crs_1;5;604
1584;gate-keeper;6;
1587;frui_0;6;
1619;final-crs_4;6;3128
1906;gate-keeper;7;
1912;vege_1;7;
1930;final-crs_3;7;2540
2278;gate-keeper;8;
2279;frui_0;8;
2279;gate-keeper;9;
2285;frui_0;9;
2305;final-crs_1;8;855
2318;final-crs_4;9;233
2613;gate-keeper;10;
2614;gate-keeper;11;
2619;vege_0;10;
2622;vege_1;11;
2654;final-crs_0;10;2821
2656;final-crs_2;11;348
2907;gate-keeper;12;
2909;vege_1;12;
2911;final-crs_2;12;651
3250;gate-keeper;13;
3251;gate-keeper;14;
3253;frui_1;14;
3254;vege_0;13;
3269;final-crs_4;14;1351
3343;final-crs_0;13;331
3586;gate-keeper;15;
3591;vege_0;15;
3609;final-crs_3;15;677
3894;gate-keeper;16;
3895;gate-keeper;17;
3896;vege_1;16;
3900;frui_0;17;
3955;final-crs_4;16;983
3980;final-crs_1;17;1182
4182;gate-keeper;18;
4186;frui_1;18;
4198;final-crs_4;18;1168
4324;gate-keeper;19;
4327;frui_1;19;
4363;final-crs_6;19;1505
4769;gate-keeper;20;
4770;vege_0;20;
4770;gate-keeper;21;
4778;vege_1;21;
4864;final-crs_6;20;2362
4877;final-crs_1;21;1307
5038;gate-keeper;22;
5039;vege_1;22;
5078;final-crs_1;22;1186
5296;gate-keeper;23;
5299;frui_1;23;
5305;final-crs_6;23;1749
5359;gate-keeper;24;
5363;vege_1;24;
5485;final-crs_3;24;588
5657;gate-keeper;25;
5660;frui_0;25;
5700;final-crs_2;25;419
5914;gate-keeper;26;
5934;meat_1;26;
5942;final-crs_3;26;1496
6169;gate-keeper;27;
6171;frui_1;27;
6190;final-crs_4;27;1696
