time;ckpt;id;money
328;gate-keeper;26;
329;vege_0;26;
392;final-crs_2;26;1584
609;gate-keeper;43;
610;gate-keeper;44;
611;gate-keeper;45;
612;gate-keeper;46;
613;gate-keeper;47;
614;gate-keeper;48;
615;vege_0;43;
615;gate-keeper;49;
616;gate-keeper;50;
618;vege_1;44;
624;vege_0;45;
627;vege_1;48;
631;meat_0;46;
633;vege_0;49;
652;final-crs_2;43;2221
659;meat_1;47;
669;final-crs_3;44;297
676;final-crs_7;45;3957
679;final-crs_6;48;3341
679;final-crs_8;46;154
685;final-crs_0;49;2313
690;meat_0;50;
703;final-crs_4;47;149
722;final-crs_10;50;2149
901;gate-keeper;75;
908;vege_0;75;
912;final-crs_6;75;858
966;gate-keeper;80;
973;vege_0;80;
981;final-crs_11;80;1151
1293;gate-keeper;109;
1309;meat_0;109;
1318;final-crs_7;109;3267
1631;gate-keeper;134;
1632;vege_0;134;
1632;gate-keeper;135;
1633;gate-keeper;136;
1634;gate-keeper;137;
1635;final-crs_6;134;1392
1635;vege_1;137;
1635;frui_0;135;
1641;meat_1;136;
1647;final-crs_2;137;1872
1654;final-crs_5;135;1303
1658;final-crs_9;136;1096
1820;gate-keeper;152;
1828;meat_0;152;
1849;final-crs_10;152;2149
1979;gate-keeper;164;
1980;gate-keeper;165;
1981;gate-keeper;166;
1983;meat_1;164;
1984;vege_1;165;
1986;vege_0;166;
2050;final-crs_3;164;805
2088;final-crs_10;165;835
2117;final-crs_8;166;420
2462;gate-keeper;207;
2484;meat_0;207;
2553;final-crs_0;207;1725
2638;gate-keeper;221;
2639;vege_1;221;
2639;gate-keeper;222;
2641;vege_0;222;
2659;final-crs_2;221;2813
2663;final-crs_5;222;980
3109;gate-keeper;262;
3156;meat_1;262;
3167;final-crs_7;262;757
3688;gate-keeper;309;
3689;gate-keeper;310;
3695;vege_1;309;
3696;vege_0;310;
3708;gate-keeper;311;
3722;final-crs_9;309;1289
3750;meat_1;311;
3757;final-crs_0;310;260
3771;final-crs_4;311;775
4019;gate-keeper;338;
4047;meat_1;338;
4059;final-crs_8;338;917
4301;gate-keeper;360;
4302;vege_1;360;
4302;gate-keeper;361;
4304;final-crs_11;360;1655
4347;meat_1;361;
4358;final-crs_10;361;2738
4580;gate-keeper;383;
4581;gate-keeper;384;
4582;gate-keeper;385;
4583;gate-keeper;386;
4584;vege_0;384;
4587;meat_0;383;
4589;final-crs_6;384;1394
4590;vege_1;385;
4598;final-crs_5;383;184
4598;gate-keeper;387;
4601;final-crs_2;385;650
4601;meat_1;386;
4604;vege_0;387;
4616;final-crs_10;386;697
4622;final-crs_1;387;405
4835;gate-keeper;401;
