time;ckpt;id;money
328;gate-keeper;0;
331;vege_1;0;
434;final-crs_3;0;1035
625;gate-keeper;1;
626;gate-keeper;2;
628;vege_0;1;
634;vege_1;2;
636;final-crs_3;1;1569
636;final-crs_5;2;591
870;gate-keeper;3;
873;vege_0;3;
878;final-crs_3;3;348
1169;gate-keeper;4;
1171;vege_1;4;
1195;final-crs_1;4;1307
1498;gate-keeper;5;
1499;gate-keeper;6;
1503;frui_0;5;
1504;frui_1;6;
1544;final-crs_4;5;602
1579;final-crs_0;6;545
1701;gate-keeper;7;
1706;frui_0;7;
1719;final-crs_2;7;1297
2103;gate-keeper;8;
2104;gate-keeper;9;
2105;vege_1;8;
2110;vege_0;9;
2128;final-crs_3;8;194
2172;final-crs_4;9;827
2423;gate-keeper;10;
2435;meat_1;10;
2450;final-crs_2;10;1453
2653;gate-keeper;11;
2654;gate-keeper;12;
2655;vege_0;12;
2656;final-crs_1;12;1532
2663;meat_1;11;
2685;final-crs_2;11;2124
2982;gate-keeper;13;
2989;vege_1;13;
2998;final-crs_0;13;213
3279;gate-keeper;14;
3280;vege_1;14;
3280;gate-keeper;15;
3285;vege_0;15;
3400;final-crs_1;14;955
3419;final-crs_2;15;864
3584;gate-keeper;16;
3590;vege_0;16;
3646;final-crs_2;16;892
3861;gate-keeper;17;
3862;gate-keeper;18;
3865;vege_0;17;
3867;vege_1;18;
3885;final-crs_2;17;2048
3911;final-crs_4;18;295
4156;gate-keeper;19;
4179;meat_0;19;
4213;final-crs_3;19;702
4460;gate-keeper;20;
4462;vege_1;20;
4476;final-crs_3;20;380
4476;gate-keeper;21;
4481;vege_0;21;
4529;final-crs_1;21;1155
4789;gate-keeper;22;
4794;vege_1;22;
4834;final-crs_6;22;1209
5093;gate-keeper;23;
5096;vege_0;23;
5105;final-crs_6;23;1230
5370;gate-keeper;24;
5371;gate-keeper;25;
5377;vege_1;24;
5381;vege_0;25;
5383;final-crs_3;24;1190
5409;final-crs_0;25;987
5693;gate-keeper;26;
5696;vege_0;26;
5856;final-crs_4;26;124
5915;gate-keeper;27;
5922;vege_0;27;
5941;final-crs_0;27;618
6177;gate-keeper;28;
6178;gate-keeper;29;
6180;vege_1;28;
6182;frui_0;29;
6186;final-crs_1;28;1068
6212;final-crs_0;29;499
6559;gate-keeper;30;
6560;vege_0;30;
6567;final-crs_2;30;820
6734;gate-keeper;31;
6741;vege_0;31;
6765;final-crs_4;31;1436
6880;gate-keeper;32;
6888;vege_0;32;
7006;final-crs_4;32;616
7186;gate-keeper;33;
7190;frui_0;33;
7240;final-crs_3;33;490
7454;gate-keeper;34;
7455;vege_0;34;
7455;gate-keeper;35;
7468;meat_0;35;
7487;final-crs_4;34;1577
7493;final-crs_0;35;444
7709;gate-keeper;36;
7716;vege_0;36;
7719;final-crs_3;36;1044
8052;gate-keeper;37;
8053;gate-keeper;38;
8058;vege_0;38;
8077;final-crs_1;38;798
8083;meat_0;37;
8149;final-crs_4;37;1175
8310;gate-keeper;39;
8311;vege_1;39;
8339;final-crs_1;39;180
8472;gate-keeper;40;
8474;vege_0;40;
8475;final-crs_0;40;444
8628;gate-keeper;41;
8630;vege_0;41;
8730;final-crs_6;41;690
8909;gate-keeper;42;
8913;vege_1;42;
8926;final-crs_6;42;214
9228;gate-keeper;43;
9229;vege_1;43;
9229;gate-keeper;44;
9230;vege_0;44;
9241;final-crs_3;43;680
9252;final-crs_2;44;141
9460;gate-keeper;45;
9480;meat_0;45;
9515;final-crs_3;45;438
9567;gate-keeper;46;
9572;vege_0;46;
9589;final-crs_4;46;1498
9883;gate-keeper;47;
9898;meat_0;47;
9900;final-crs_6;47;931
10167;gate-keeper;48;
10168;vege_0;48;
10172;final-crs_6;48;194
10461;gate-keeper;49;
10462;gate-keeper;50;
10465;frui_1;50;
10466;vege_1;49;
10477;final-crs_3;50;934
10569;final-crs_4;49;518
10605;gate-keeper;51;
10609;vege_0;51;
10619;final-crs_2;51;349
11045;gate-keeper;52;
11046;vege_0;52;
11046;gate-keeper;53;
11047;frui_0;53;
11081;final-crs_4;52;1135
11088;final-crs_6;53;451
11312;gate-keeper;54;
11318;vege_1;54;
11337;final-crs_0;54;1411
11610;gate-keeper;55;
11611;frui_1;55;
11612;final-crs_2;55;1087
11898;gate-keeper;56;
11899;vege_0;56;
11899;gate-keeper;57;
11900;vege_1;57;
11902;final-crs_3;56;942
11941;final-crs_1;57;1040
12166;gate-keeper;58;
12169;vege_0;58;
12185;final-crs_3;58;446
12542;gate-keeper;59;
12543;gate-keeper;60;
12545;vege_0;59;
12548;final-crs_6;59;970
12549;vege_1;60;
12564;final-crs_5;60;1249
12844;gate-keeper;61;
12845;gate-keeper;62;
12847;frui_1;62;
12860;final-crs_2;62;1065
12862;meat_0;61;
12892;final-crs_3;61;425
13136;gate-keeper;63;
13140;frui_1;63;
13155;final-crs_0;63;474
13476;gate-keeper;64;
13477;gate-keeper;65;
13480;vege_1;64;
13482;vege_0;65;
13528;final-crs_6;64;275
13540;final-crs_4;65;654
13752;gate-keeper;66;
13753;vege_0;66;
13762;final-crs_6;66;545
14061;gate-keeper;67;
14077;meat_1;67;
14088;final-crs_5;67;1547
14328;gate-keeper;68;
14329;gate-keeper;69;
14331;frui_1;68;
14336;vege_0;69;
14369;final-crs_5;68;206
14392;final-crs_1;69;658
14609;gate-keeper;70;
14614;vege_1;70;
14659;final-crs_5;70;995
14965;gate-keeper;71;
14966;gate-keeper;72;
14967;vege_0;71;
14972;vege_1;72;
14973;final-crs_4;71;86
