time;ckpt;id;money
612;gate-keeper;8;
640;meat_0;8;
682;final-crs_4;8;749
929;gate-keeper;13;
930;vege_0;13;
940;final-crs_0;13;962
1250;gate-keeper;17;
1251;gate-keeper;18;
1253;vege_0;17;
1259;vege_1;18;
1271;final-crs_5;17;194
1275;final-crs_7;18;1665
1552;gate-keeper;22;
1553;gate-keeper;23;
1557;vege_0;23;
1570;meat_1;22;
1605;final-crs_0;23;1307
1640;final-crs_4;22;453
1855;gate-keeper;26;
1856;vege_0;26;
1856;gate-keeper;27;
1862;meat_1;27;
1863;gate-keeper;28;
1865;vege_0;28;
1904;final-crs_6;26;892
1926;final-crs_8;27;740
1942;final-crs_3;28;251
2165;gate-keeper;32;
2166;gate-keeper;33;
2168;frui_1;33;
2170;final-crs_3;33;1418
2202;meat_0;32;
2219;final-crs_7;32;607
2464;gate-keeper;37;
2467;vege_1;37;
2481;final-crs_1;37;501
2762;gate-keeper;40;
2763;gate-keeper;41;
2764;gate-keeper;42;
2766;vege_0;41;
2766;frui_1;42;
2783;final-crs_5;41;379
2797;meat_0;40;
2872;final-crs_3;42;875
2873;final-crs_8;40;97
2922;gate-keeper;45;
2923;vege_1;45;
3023;final-crs_1;45;477
3109;gate-keeper;46;
3110;gate-keeper;47;
3111;gate-keeper;48;
3118;vege_0;46;
3124;meat_1;47;
3129;final-crs_2;46;653
3142;meat_0;48;
3153;final-crs_6;47;445
3154;final-crs_4;48;350
3415;gate-keeper;51;
3416;gate-keeper;52;
3417;gate-keeper;53;
3423;vege_0;52;
3461;meat_0;51;
3464;meat_1;53;
3488;final-crs_1;52;80
3532;final-crs_5;51;667
3555;final-crs_0;53;1551
3687;gate-keeper;55;
3688;vege_1;55;
3688;gate-keeper;56;
3689;gate-keeper;57;
3691;vege_0;56;
3702;meat_1;57;
3737;final-crs_1;55;366
3768;final-crs_5;56;1202
3772;final-crs_3;57;1061
3896;gate-keeper;60;
3922;meat_0;60;
3968;gate-keeper;61;
3970;vege_0;61;
3985;final-crs_3;60;186
4005;final-crs_0;61;470
4292;gate-keeper;66;
4298;vege_0;66;
4316;final-crs_4;66;1068
4540;gate-keeper;69;
4541;gate-keeper;70;
4548;vege_0;70;
4581;final-crs_6;70;531
4585;meat_0;69;
4652;final-crs_1;69;995
4782;gate-keeper;73;
4783;gate-keeper;74;
4789;vege_1;74;
4790;final-crs_4;74;825
4811;meat_1;73;
4856;final-crs_1;73;205
5073;gate-keeper;78;
5086;meat_0;78;
5089;final-crs_6;78;1617
5358;gate-keeper;83;
5370;meat_1;83;
5381;final-crs_3;83;434
5677;gate-keeper;87;
5679;vege_0;87;
5689;gate-keeper;88;
5705;final-crs_2;87;794
5739;meat_1;88;
5747;final-crs_7;88;115
6261;gate-keeper;96;
6268;vege_0;96;
6271;final-crs_4;96;595
6494;gate-keeper;97;
6495;vege_0;97;
6495;gate-keeper;98;
6496;gate-keeper;99;
6497;gate-keeper;100;
6498;vege_1;98;
6505;vege_0;99;
6508;vege_1;100;
6523;final-crs_3;97;234
6535;final-crs_1;98;311
6552;gate-keeper;101;
6554;vege_0;101;
6560;final-crs_6;99;853
6628;final-crs_2;100;293
6655;final-crs_7;101;574
6775;gate-keeper;104;
6776;frui_0;104;
6778;final-crs_6;104;1459
7066;gate-keeper;108;
7067;vege_1;108;
7067;gate-keeper;109;
7068;frui_1;109;
7151;final-crs_7;108;697
7179;final-crs_2;109;1629
7327;gate-keeper;112;
7328;vege_0;112;
7328;gate-keeper;113;
7337;vege_0;113;
7399;final-crs_7;112;142
7415;final-crs_2;113;614
7419;gate-keeper;114;
7422;vege_0;114;
7436;final-crs_3;114;548
7520;gate-keeper;116;
7525;vege_1;116;
7637;final-crs_7;116;234
7732;gate-keeper;117;
7733;gate-keeper;118;
7734;vege_1;117;
7734;gate-keeper;119;
7738;meat_0;118;
7740;frui_0;119;
7837;final-crs_7;117;130
7867;final-crs_2;118;841
7888;final-crs_4;119;793
8019;gate-keeper;122;
8020;gate-keeper;123;
8021;gate-keeper;124;
8023;vege_0;122;
8028;vege_1;123;
8032;vege_0;124;
8090;final-crs_7;122;723
8104;final-crs_2;123;777
8112;final-crs_4;124;85
8210;gate-keeper;125;
8211;vege_0;125;
8211;gate-keeper;126;
8212;gate-keeper;127;
8213;meat_0;126;
8219;meat_1;127;
8271;gate-keeper;128;
8276;vege_0;128;
8324;final-crs_7;125;711
8337;final-crs_0;126;577
8341;final-crs_2;127;730
