time;ckpt;id;money
308;gate-keeper;0;
348;meat_1;0;
386;final-crs_3;0;731
607;gate-keeper;1;
608;gate-keeper;2;
609;frui_1;2;
623;final-crs_3;2;711
639;meat_1;1;
677;final-crs_2;1;1602
922;gate-keeper;3;
930;meat_0;3;
932;final-crs_1;3;1253
1027;gate-keeper;4;
1035;vege_0;4;
1108;final-crs_3;4;753
1196;gate-keeper;5;
1198;vege_1;5;
1199;final-crs_2;5;575
1501;gate-keeper;6;
1502;gate-keeper;7;
1503;vege_0;6;
1504;vege_1;7;
1585;final-crs_1;6;998
1604;final-crs_3;7;256
1732;gate-keeper;8;
1733;vege_1;8;
1809;final-crs_3;8;1315
1902;gate-keeper;9;
1928;meat_0;9;
1931;final-crs_0;9;436
2080;gate-keeper;10;
2106;meat_0;10;
2121;final-crs_2;10;527
2371;gate-keeper;11;
2390;meat_1;11;
2391;final-crs_5;11;1896
2688;gate-keeper;12;
2689;gate-keeper;13;
2693;vege_1;12;
2708;meat_1;13;
2742;final-crs_1;12;950
2830;final-crs_2;13;283
2837;gate-keeper;14;
2844;meat_1;14;
2851;final-crs_0;14;1440
2965;gate-keeper;15;
2973;vege_0;15;
2988;final-crs_1;15;739
3172;gate-keeper;16;
3175;vege_1;16;
3250;final-crs_1;16;557
3422;gate-keeper;17;
3423;frui_1;17;
3423;gate-keeper;18;
3429;vege_1;18;
3464;final-crs_2;17;848
3478;final-crs_3;18;929
3704;gate-keeper;19;
3705;vege_1;19;
3722;final-crs_3;19;161
4019;gate-keeper;20;
4020;vege_0;20;
4020;gate-keeper;21;
4023;final-crs_5;20;588
4055;meat_0;21;
4135;final-crs_2;21;2138
4342;gate-keeper;22;
4343;gate-keeper;23;
4344;vege_1;22;
4355;meat_0;23;
4367;final-crs_2;22;1359
4386;final-crs_4;23;889
4581;gate-keeper;24;
4585;frui_0;24;
4602;final-crs_4;24;214
4690;gate-keeper;25;
4692;vege_0;25;
4730;final-crs_0;25;800
4995;gate-keeper;26;
4996;frui_1;26;
5035;final-crs_5;26;212
5312;gate-keeper;27;
5313;gate-keeper;28;
5317;vege_0;28;
5336;final-crs_3;28;578
5347;meat_1;27;
5415;gate-keeper;29;
5419;vege_0;29;
5451;final-crs_1;27;1319
5460;final-crs_0;29;248
5617;gate-keeper;30;
5621;vege_1;30;
5666;final-crs_1;30;810
5904;gate-keeper;31;
5905;meat_0;31;
5907;final-crs_0;31;621
6124;gate-keeper;32;
6125;gate-keeper;33;
6128;frui_0;33;
6129;vege_0;32;
6172;final-crs_4;33;852
6190;final-crs_0;32;1979
6306;gate-keeper;34;
6309;frui_1;34;
6360;final-crs_1;34;1284
6430;gate-keeper;35;
6431;vege_0;35;
6433;final-crs_4;35;72
6681;gate-keeper;36;
6691;meat_1;36;
6695;final-crs_3;36;390
6953;gate-keeper;37;
6954;gate-keeper;38;
6960;vege_0;37;
6964;vege_1;38;
7014;final-crs_2;37;1233
7043;final-crs_5;38;693
7199;gate-keeper;39;
7201;vege_0;39;
7209;final-crs_3;39;496
7495;gate-keeper;40;
7496;gate-keeper;41;
7502;vege_1;40;
7505;vege_0;41;
