time;ckpt;id;money
575;gate-keeper;0;
580;vege_0;0;
698;final-crs_0;0;332
861;gate-keeper;1;
864;vege_1;1;
927;final-crs_4;1;1027
1183;gate-keeper;2;
1201;meat_1;2;
1209;final-crs_0;2;456
1467;gate-keeper;3;
1468;gate-keeper;4;
1471;vege_0;3;
1473;vege_1;4;
1479;final-crs_6;3;674
1489;final-crs_7;4;1989
1743;gate-keeper;5;
1774;meat_1;5;
1890;final-crs_4;5;181
2030;gate-keeper;6;
2045;meat_0;6;
2122;final-crs_2;6;1550
2307;gate-keeper;7;
2310;vege_0;7;
2362;final-crs_4;7;259
2613;gate-keeper;8;
2617;frui_1;8;
2667;final-crs_2;8;1603
2860;gate-keeper;9;
2901;meat_1;9;
2902;final-crs_2;9;411
3162;gate-keeper;10;
3212;meat_0;10;
3244;final-crs_3;10;62
3467;gate-keeper;11;
3470;vege_1;11;
3533;final-crs_7;11;256
3765;gate-keeper;12;
3819;meat_0;12;
3864;final-crs_0;12;452
4042;gate-keeper;13;
4044;vege_0;13;
4102;final-crs_0;13;1310
4342;gate-keeper;14;
4345;vege_1;14;
4346;final-crs_2;14;1286
4717;gate-keeper;15;
4722;vege_1;15;
4755;final-crs_4;15;316
5042;gate-keeper;16;
5100;meat_1;16;
5123;final-crs_5;16;658
5305;gate-keeper;17;
5308;vege_1;17;
5330;final-crs_7;17;2354
5654;gate-keeper;18;
5658;vege_1;18;
5662;final-crs_6;18;571
5965;gate-keeper;19;
5987;meat_0;19;
5999;final-crs_4;19;1075
6150;gate-keeper;20;
6151;vege_1;20;
6220;final-crs_3;20;765
6553;gate-keeper;21;
6558;vege_0;21;
6628;final-crs_6;21;112
6882;gate-keeper;22;
6928;meat_1;22;
6936;final-crs_1;22;942
7044;gate-keeper;23;
7047;vege_0;23;
7081;final-crs_6;23;274
7501;gate-keeper;24;
7505;vege_0;24;
7566;final-crs_6;24;1427
7596;gate-keeper;25;
7603;vege_0;25;
7611;final-crs_7;25;915
8059;gate-keeper;26;
8061;vege_0;26;
8081;final-crs_6;26;1342
8405;gate-keeper;27;
8411;vege_1;27;
8417;final-crs_4;27;822
8653;gate-keeper;28;
8658;vege_0;28;
8663;final-crs_4;28;550
8916;gate-keeper;29;
8918;vege_0;29;
8925;final-crs_4;29;1245
9067;gate-keeper;30;
9073;vege_1;30;
9088;final-crs_5;30;1794
9477;gate-keeper;31;
9484;vege_0;31;
9490;final-crs_3;31;133
9757;gate-keeper;32;
9806;meat_0;32;
9831;final-crs_2;32;545
9967;gate-keeper;33;
9974;meat_1;33;
10010;final-crs_3;33;109
10351;gate-keeper;34;
10353;vege_1;34;
10359;final-crs_6;34;302
10600;gate-keeper;35;
10604;vege_1;35;
10609;final-crs_1;35;131
10819;gate-keeper;36;
10822;frui_0;36;
10823;final-crs_5;36;1102
11222;gate-keeper;37;
11241;meat_1;37;
11263;final-crs_6;37;1601
11542;gate-keeper;38;
11545;vege_0;38;
11562;final-crs_4;38;1184
11849;gate-keeper;39;
11850;gate-keeper;40;
11854;vege_1;39;
11857;vege_0;40;
11890;final-crs_3;39;243
11912;final-crs_2;40;310
12112;gate-keeper;41;
12131;meat_1;41;
12166;final-crs_2;41;79
12620;gate-keeper;42;
12622;vege_0;42;
12646;final-crs_2;42;746
12759;gate-keeper;43;
12760;vege_0;43;
12813;final-crs_3;43;518
13198;gate-keeper;44;
13202;vege_1;44;
13232;final-crs_4;44;980
13507;gate-keeper;45;
13511;frui_1;45;
13537;final-crs_7;45;1083
13837;gate-keeper;46;
13840;vege_1;46;
13868;final-crs_5;46;247
14145;gate-keeper;47;
14174;meat_1;47;
14211;final-crs_0;47;626
14482;gate-keeper;48;
14483;gate-keeper;49;
14492;vege_0;48;
14492;vege_1;49;
14513;final-crs_4;48;1342
14523;final-crs_3;49;375
14794;gate-keeper;50;
14796;frui_0;50;
14801;final-crs_4;50;254
15112;gate-keeper;51;
15117;vege_0;51;
15122;final-crs_5;51;75
15360;gate-keeper;52;
15361;frui_0;52;
15362;final-crs_5;52;656
15688;gate-keeper;53;
15691;meat_0;53;
15734;final-crs_3;53;320
16000;gate-keeper;54;
16001;gate-keeper;55;
16002;frui_0;55;
16002;gate-keeper;56;
16006;vege_0;54;
16007;final-crs_3;55;395
16027;meat_0;56;
16100;final-crs_2;54;292
16105;final-crs_1;56;525
16357;gate-keeper;57;
16358;gate-keeper;58;
16359;gate-keeper;59;
16360;frui_0;57;
16361;vege_1;59;
16373;final-crs_5;57;342
16382;final-crs_6;59;662
16394;meat_0;58;
16401;final-crs_7;58;314
16443;gate-keeper;60;
16446;meat_0;60;
16459;final-crs_3;60;669
16869;gate-keeper;61;
16873;vege_1;61;
16911;final-crs_2;61;646
17178;gate-keeper;62;
17219;meat_1;62;
17272;gate-keeper;63;
17278;meat_0;63;
17319;final-crs_0;62;518
17327;final-crs_7;63;453
17782;gate-keeper;64;
17783;gate-keeper;65;
17784;gate-keeper;66;
17788;frui_1;66;
17789;vege_1;64;
