time;ckpt;id;money
308;gate-keeper;64;
309;gate-keeper;65;
310;meat_0;65;
311;vege_0;64;
428;final-crs_2;65;748
443;final-crs_12;64;336
577;gate-keeper;125;
583;frui_1;125;
616;final-crs_2;125;1153
887;gate-keeper;195;
889;vege_1;195;
896;final-crs_5;195;292
1163;gate-keeper;257;
1173;meat_0;257;
1179;final-crs_9;257;1045
1503;gate-keeper;333;
1530;meat_0;333;
1541;final-crs_8;333;505
1745;gate-keeper;389;
1747;frui_1;389;
1759;final-crs_4;389;429
2035;gate-keeper;451;
2036;vege_0;451;
2036;gate-keeper;452;
2037;meat_1;452;
2037;gate-keeper;453;
2038;gate-keeper;454;
2041;final-crs_7;451;1812
2041;vege_1;453;
2043;frui_0;454;
2089;final-crs_10;452;966
2093;final-crs_8;453;993
2145;final-crs_5;454;1018
2317;gate-keeper;516;
2320;vege_1;516;
2321;final-crs_10;516;1247
2574;gate-keeper;571;
2575;gate-keeper;572;
2576;gate-keeper;573;
2578;frui_0;572;
2579;final-crs_10;572;546
2582;vege_0;573;
2594;meat_0;571;
2634;final-crs_0;573;254
2661;final-crs_3;571;872
3181;gate-keeper;708;
3182;gate-keeper;709;
3183;gate-keeper;710;
3184;gate-keeper;711;
3186;frui_0;708;
3187;vege_1;709;
3188;vege_0;710;
3196;vege_1;711;
3208;final-crs_2;708;1278
3260;final-crs_6;709;1214
3284;final-crs_7;710;1185
3308;final-crs_3;711;675
3515;gate-keeper;785;
3516;vege_0;785;
3547;final-crs_10;785;959
4177;gate-keeper;931;
4178;frui_0;931;
4178;gate-keeper;932;
4181;vege_1;932;
4187;final-crs_2;931;369
4195;final-crs_10;932;1638
4469;gate-keeper;998;
4473;vege_1;998;
4479;final-crs_9;998;102
4772;gate-keeper;1064;
4773;vege_0;1064;
4773;gate-keeper;1065;
4774;gate-keeper;1066;
4782;vege_1;1065;
4783;vege_0;1066;
4801;final-crs_11;1064;908
4804;final-crs_5;1065;1611
4811;gate-keeper;1074;
4813;vege_1;1074;
4826;final-crs_12;1066;370
4854;final-crs_0;1074;818
5065;gate-keeper;1131;
5066;frui_0;1131;
5084;final-crs_0;1131;1845
5636;gate-keeper;1257;
5639;vege_0;1257;
5651;final-crs_12;1257;773
5902;gate-keeper;1315;
5903;gate-keeper;1316;
5906;vege_0;1315;
5908;vege_1;1316;
5918;final-crs_1;1315;573
5922;final-crs_9;1316;754
6166;gate-keeper;1374;
6167;gate-keeper;1375;
6172;vege_0;1374;
6172;vege_1;1375;
6186;final-crs_1;1374;306
6199;final-crs_8;1375;526
6452;gate-keeper;1437;
6453;gate-keeper;1438;
6459;vege_0;1438;
6466;final-crs_10;1438;511
6495;meat_0;1437;
6532;final-crs_0;1437;416
6798;gate-keeper;1513;
6799;gate-keeper;1514;
6802;frui_1;1513;
6805;vege_0;1514;
6812;final-crs_3;1513;248
6814;final-crs_9;1514;1566
7097;gate-keeper;1583;
7098;vege_1;1583;
7100;final-crs_1;1583;368
7341;gate-keeper;1638;
7345;vege_0;1638;
7360;final-crs_4;1638;542
7443;gate-keeper;1660;
7444;gate-keeper;1661;
7448;vege_1;1660;
7449;vege_0;1661;
7480;final-crs_3;1660;810
7502;final-crs_12;1661;1111
7677;gate-keeper;1708;
7678;vege_1;1708;
7678;gate-keeper;1709;
7679;vege_0;1709;
7679;gate-keeper;1710;
7680;gate-keeper;1711;
7681;gate-keeper;1712;
7682;gate-keeper;1713;
7683;gate-keeper;1714;
7685;gate-keeper;1715;
7687;vege_0;1711;
7687;vege_1;1712;
7689;final-crs_0;1708;1347
7697;vege_0;1713;
7699;vege_1;1714;
7700;final-crs_12;1709;1213
7703;final-crs_3;1711;61
7707;vege_0;1715;
7715;final-crs_11;1712;242
7716;meat_1;1710;
7739;final-crs_1;1713;681
7758;final-crs_7;1714;970
7775;final-crs_5;1715;148
7792;final-crs_6;1710;80
8275;gate-keeper;1847;
8278;frui_0;1847;
8291;final-crs_5;1847;629
8617;gate-keeper;1921;
8618;gate-keeper;1922;
8619;frui_1;1922;
8619;gate-keeper;1923;
8624;vege_0;1921;
8624;vege_1;1923;
8632;final-crs_2;1922;866
8644;final-crs_3;1921;1009
8679;final-crs_10;1923;667
8905;gate-keeper;1984;
8906;gate-keeper;1985;
8907;gate-keeper;1986;
8908;gate-keeper;1987;
8909;gate-keeper;1988;
8912;vege_1;1984;
8913;vege_0;1985;
8920;final-crs_1;1984;87
8921;vege_0;1986;
8922;vege_1;1987;
8929;vege_0;1988;
8938;final-crs_10;1985;1088
8949;final-crs_4;1986;846
8955;final-crs_7;1987;904
8955;final-crs_11;1988;908
9660;gate-keeper;2155;
9661;gate-keeper;2156;
9662;vege_1;2155;
9662;frui_0;2156;
9662;gate-keeper;2157;
9664;vege_0;2157;
9674;final-crs_6;2155;120
9716;final-crs_11;2156;1169
9728;final-crs_7;2157;1180
9767;gate-keeper;2180;
9768;frui_0;2180;
9768;gate-keeper;2181;
9772;vege_0;2181;
9800;final-crs_2;2180;727
9812;final-crs_0;2181;438
10104;gate-keeper;2254;
10106;frui_1;2254;
10107;gate-keeper;2255;
10110;frui_0;2255;
10118;final-crs_10;2254;997
10129;final-crs_6;2255;719
10350;gate-keeper;2311;
10356;vege_1;2311;
10361;final-crs_4;2311;647
10587;gate-keeper;2359;
10588;gate-keeper;2360;
10589;vege_0;2359;
10589;vege_1;2360;
10589;gate-keeper;2361;
10590;gate-keeper;2362;
10593;meat_0;2362;
10594;final-crs_10;2359;304
10596;final-crs_3;2360;623
10598;vege_0;2361;
10599;final-crs_12;2362;591
10606;final-crs_9;2361;1203
10648;gate-keeper;2374;
10649;gate-keeper;2375;
10650;vege_0;2374;
10656;vege_1;2375;
10704;final-crs_7;2374;1244
10724;final-crs_0;2375;1678
10896;gate-keeper;2429;
10897;vege_0;2429;
10897;gate-keeper;2430;
10898;gate-keeper;2431;
10901;vege_1;2430;
10908;vege_0;2431;
10944;final-crs_5;2429;137
10945;final-crs_0;2430;808
10964;final-crs_3;2431;402
11177;gate-keeper;2492;
11178;vege_0;2492;
11178;gate-keeper;2493;
11179;vege_1;2493;
11188;final-crs_7;2492;888
11200;final-crs_3;2493;525
11446;gate-keeper;2553;
11450;vege_1;2553;
11471;final-crs_8;2553;1284
11515;gate-keeper;2568;
11518;vege_0;2568;
11543;final-crs_9;2568;391
12411;gate-keeper;2768;
12414;vege_1;2768;
12457;final-crs_3;2768;801
12502;gate-keeper;2787;
12504;frui_1;2787;
12524;final-crs_6;2787;127
13127;gate-keeper;2926;
13150;meat_1;2926;
13164;final-crs_12;2926;1050
13269;gate-keeper;2957;
13270;gate-keeper;2958;
13271;vege_0;2957;
13273;vege_1;2958;
13281;final-crs_4;2957;1233
13304;final-crs_2;2958;1464
13372;gate-keeper;2980;
13373;gate-keeper;2981;
13374;gate-keeper;2982;
13376;frui_1;2981;
13403;meat_1;2980;
13412;final-crs_12;2981;110
13427;meat_0;2982;
13429;final-crs_3;2980;315
13464;final-crs_1;2982;2179
13944;gate-keeper;3109;
13945;frui_1;3109;
13980;final-crs_6;3109;1090
14021;gate-keeper;3125;
14026;frui_0;3125;
14047;final-crs_7;3125;1266
14090;gate-keeper;3140;
14091;gate-keeper;3141;
14096;vege_1;3140;
14103;meat_0;3141;
14117;final-crs_12;3140;612
14122;final-crs_8;3141;82
14231;gate-keeper;3170;
14232;vege_1;3170;
14232;gate-keeper;3171;
14233;gate-keeper;3172;
14240;vege_0;3172;
14241;meat_1;3171;
14242;final-crs_0;3170;539
14243;final-crs_6;3172;473
14255;final-crs_11;3171;1690
15092;gate-keeper;3360;
15093;gate-keeper;3361;
15094;gate-keeper;3362;
15099;vege_1;3360;
15101;vege_0;3361;
15107;final-crs_12;3360;877
15108;vege_1;3362;
15116;final-crs_8;3361;1487
15116;final-crs_10;3362;837
15142;gate-keeper;3372;
15143;gate-keeper;3373;
15145;vege_0;3372;
15147;frui_1;3373;
15177;final-crs_11;3372;451
15212;final-crs_0;3373;492
15479;gate-keeper;3446;
15480;gate-keeper;3447;
15481;gate-keeper;3448;
15482;gate-keeper;3449;
15483;vege_0;3446;
15488;vege_1;3447;
15493;final-crs_1;3446;279
15495;meat_1;3448;
15532;meat_0;3449;
15555;final-crs_7;3447;486
15580;final-crs_10;3448;1045
15587;final-crs_9;3449;1352
15790;gate-keeper;3514;
15791;vege_0;3514;
15791;gate-keeper;3515;
15792;gate-keeper;3516;
15800;vege_1;3515;
15801;final-crs_7;3514;620
15814;final-crs_10;3515;1309
15829;meat_0;3516;
15835;final-crs_9;3516;1772
16032;gate-keeper;3570;
16033;gate-keeper;3571;
16034;vege_0;3570;
16034;frui_1;3571;
