time;ckpt;id;money
592;gate-keeper;7;
594;vege_1;7;
640;final-crs_1;7;198
833;gate-keeper;8;
834;gate-keeper;9;
835;vege_0;8;
835;gate-keeper;10;
837;frui_1;10;
842;vege_1;9;
887;final-crs_4;8;2517
923;final-crs_1;10;1759
937;final-crs_2;9;2194
1463;gate-keeper;15;
1464;gate-keeper;16;
1465;gate-keeper;17;
1466;gate-keeper;18;
1469;vege_1;15;
1471;vege_0;16;
1476;final-crs_2;15;1284
1478;vege_1;17;
1480;meat_1;18;
1516;final-crs_5;16;1371
1558;final-crs_4;17;220
1610;final-crs_6;18;920
1747;gate-keeper;19;
1748;gate-keeper;20;
1749;gate-keeper;21;
1750;vege_0;19;
1750;gate-keeper;22;
1757;vege_0;20;
1757;vege_1;22;
1760;meat_0;21;
1826;final-crs_4;19;387
1854;final-crs_0;20;217
1858;final-crs_7;22;111
1866;final-crs_6;21;1277
2025;gate-keeper;25;
2026;gate-keeper;26;
2028;frui_0;26;
2032;vege_1;25;
2045;final-crs_4;26;1371
2095;final-crs_6;25;1510
2322;gate-keeper;27;
2323;gate-keeper;28;
2324;gate-keeper;29;
2325;vege_0;28;
2325;gate-keeper;30;
2326;final-crs_4;28;2274
2331;vege_1;30;
2335;meat_0;27;
2340;final-crs_6;30;2379
2341;final-crs_3;27;567
2359;meat_1;29;
2379;final-crs_2;29;631
2574;gate-keeper;31;
2575;gate-keeper;32;
2576;gate-keeper;33;
2577;vege_0;31;
2584;vege_1;32;
2586;vege_0;33;
2587;final-crs_0;31;1329
2589;final-crs_3;32;173
2607;final-crs_2;33;142
2613;gate-keeper;34;
2637;meat_0;34;
2657;final-crs_1;34;1423
2923;gate-keeper;37;
2924;gate-keeper;38;
2926;vege_1;37;
2928;meat_1;38;
2981;final-crs_5;37;1410
3011;final-crs_4;38;1216
3206;gate-keeper;40;
3207;gate-keeper;41;
3208;vege_1;41;
3208;gate-keeper;42;
3210;frui_0;40;
3214;vege_0;42;
3219;final-crs_5;41;1353
3243;final-crs_2;40;772
3277;final-crs_7;42;1271
3438;gate-keeper;45;
3443;vege_0;45;
3454;final-crs_2;45;351
3524;gate-keeper;46;
3526;vege_0;46;
3541;final-crs_0;46;181
3804;gate-keeper;49;
3805;gate-keeper;50;
3811;vege_1;50;
3816;meat_0;49;
3830;final-crs_3;50;1830
3832;final-crs_0;49;486
4132;gate-keeper;54;
4141;meat_0;54;
4160;final-crs_1;54;2057
4477;gate-keeper;59;
4487;meat_0;59;
4489;final-crs_2;59;527
4797;gate-keeper;62;
4798;gate-keeper;63;
4799;vege_0;62;
4800;vege_1;63;
4834;final-crs_3;62;2291
4898;final-crs_4;63;356
5055;gate-keeper;66;
5056;vege_1;66;
5056;gate-keeper;67;
5059;meat_1;67;
5079;final-crs_3;66;1773
5165;final-crs_4;67;306
5256;gate-keeper;70;
5263;vege_1;70;
5329;final-crs_3;70;1360
5361;gate-keeper;71;
5366;vege_1;71;
5396;final-crs_4;71;1402
5648;gate-keeper;74;
5649;gate-keeper;75;
5650;vege_1;75;
5658;final-crs_2;75;636
5671;meat_0;74;
5680;final-crs_6;74;884
6008;gate-keeper;79;
6009;gate-keeper;80;
6013;vege_0;79;
6014;vege_1;80;
6069;final-crs_3;79;239
6126;final-crs_2;80;1067
6150;gate-keeper;81;
6151;vege_1;81;
6151;gate-keeper;82;
6155;final-crs_5;81;813
6156;vege_0;82;
6158;final-crs_7;82;849
6316;gate-keeper;84;
6317;vege_1;84;
6331;final-crs_4;84;437
6653;gate-keeper;88;
6654;gate-keeper;89;
6656;frui_0;88;
6665;final-crs_0;88;1271
6696;meat_1;89;
6787;final-crs_4;89;1227
6909;gate-keeper;92;
6950;meat_1;92;
7051;final-crs_4;92;477
7218;gate-keeper;97;
7240;meat_1;97;
7269;final-crs_2;97;975
7288;gate-keeper;98;
7296;vege_1;98;
7297;final-crs_4;98;803
7603;gate-keeper;101;
7604;gate-keeper;102;
7619;meat_1;101;
7642;final-crs_6;101;305
7670;meat_0;102;
7718;final-crs_3;102;806
7869;gate-keeper;105;
7870;gate-keeper;106;
7871;meat_1;106;
7872;vege_1;105;
7891;final-crs_6;106;203
7948;final-crs_3;105;2144
8144;gate-keeper;109;
8155;meat_1;109;
8161;final-crs_3;109;1214
8459;gate-keeper;113;
8460;gate-keeper;114;
8461;vege_1;114;
8471;meat_0;113;
8516;final-crs_5;114;349
8570;final-crs_2;113;582
8767;gate-keeper;117;
8768;gate-keeper;118;
8773;vege_0;118;
8801;meat_1;117;
8817;final-crs_2;118;164
8853;final-crs_7;117;720
9085;gate-keeper;121;
9086;gate-keeper;122;
9089;vege_1;121;
9096;meat_1;122;
9103;final-crs_2;121;1100
9136;final-crs_0;122;936
9416;gate-keeper;125;
9417;gate-keeper;126;
9418;vege_0;126;
9418;gate-keeper;127;
9420;meat_0;125;
9434;final-crs_5;126;361
9454;meat_1;127;
9461;final-crs_1;125;610
9561;final-crs_3;127;216
