time;ckpt;id;money
338;gate-keeper;0;
339;gate-keeper;1;
342;frui_0;1;
344;vege_1;0;
416;final-crs_2;1;1051
441;final-crs_0;0;784
665;gate-keeper;2;
666;frui_0;2;
666;gate-keeper;3;
669;vege_1;3;
687;final-crs_5;2;424
694;final-crs_3;3;389
858;gate-keeper;4;
863;vege_1;4;
887;final-crs_2;4;935
1173;gate-keeper;5;
1174;vege_0;5;
1174;gate-keeper;6;
1175;vege_1;6;
1180;final-crs_3;5;1164
1191;final-crs_5;6;946
1461;gate-keeper;7;
1464;meat_1;7;
1473;final-crs_1;7;482
1701;gate-keeper;8;
1702;gate-keeper;9;
1751;meat_0;8;
1765;meat_1;9;
1851;final-crs_2;8;203
1858;final-crs_8;9;832
2078;gate-keeper;10;
2079;frui_1;10;
2079;gate-keeper;11;
2105;final-crs_0;10;268
2112;meat_1;11;
2125;final-crs_4;11;289
2353;gate-keeper;12;
2354;frui_1;12;
2354;gate-keeper;13;
2355;frui_0;13;
2385;final-crs_5;12;332
2388;final-crs_4;13;792
2617;gate-keeper;14;
2618;frui_1;14;
2620;final-crs_8;14;945
2906;gate-keeper;15;
2907;gate-keeper;16;
2908;vege_0;15;
2919;final-crs_3;15;1165
2919;meat_1;16;
2924;final-crs_6;16;222
3175;gate-keeper;17;
3219;meat_1;17;
3250;final-crs_1;17;689
3564;gate-keeper;18;
3565;vege_1;18;
3565;gate-keeper;19;
3566;frui_0;19;
3566;gate-keeper;20;
3571;final-crs_0;18;1221
3572;vege_1;20;
3587;final-crs_4;19;258
3595;final-crs_2;20;296
3900;gate-keeper;21;
3901;gate-keeper;22;
3903;frui_0;21;
3906;frui_1;22;
3920;final-crs_1;21;1298
3938;final-crs_8;22;713
4188;gate-keeper;23;
4195;meat_1;23;
4233;final-crs_5;23;128
4244;gate-keeper;24;
4253;meat_1;24;
4301;final-crs_3;24;1107
4466;gate-keeper;25;
4468;frui_1;25;
4488;final-crs_5;25;401
4803;gate-keeper;26;
4804;gate-keeper;27;
4806;frui_0;27;
4807;final-crs_7;27;881
4808;vege_0;26;
4848;final-crs_8;26;157
5164;gate-keeper;28;
5165;gate-keeper;29;
5170;frui_1;29;
5189;meat_0;28;
5195;final-crs_3;29;1188
5197;final-crs_0;28;226
5483;gate-keeper;30;
