time;ckpt;id;money
283;gate-keeper;0;
285;frui_1;0;
464;final-crs_4;0;2385
618;gate-keeper;1;
619;gate-keeper;2;
621;vege_0;1;
623;vege_1;2;
667;final-crs_5;1;1509
707;final-crs_3;2;833
853;gate-keeper;3;
854;vege_0;3;
918;final-crs_5;3;1080
1209;gate-keeper;4;
1210;vege_0;4;
1396;final-crs_5;4;1718
1502;gate-keeper;5;
1503;gate-keeper;6;
1506;vege_0;5;
1507;vege_1;6;
1631;final-crs_1;5;594
1649;final-crs_5;6;96
1821;gate-keeper;7;
1822;vege_0;7;
1877;final-crs_1;7;676
2114;gate-keeper;8;
2122;meat_1;8;
2133;final-crs_1;8;1530
2431;gate-keeper;9;
2432;gate-keeper;10;
2433;frui_0;9;
2435;vege_1;10;
2438;final-crs_2;9;1395
2443;final-crs_3;10;1140
2755;gate-keeper;11;
2758;frui_0;11;
2760;final-crs_0;11;304
3055;gate-keeper;12;
3056;frui_1;12;
3056;gate-keeper;13;
3058;vege_0;13;
3089;final-crs_5;12;1502
3115;final-crs_4;13;700
3378;gate-keeper;14;
3382;frui_1;14;
3407;final-crs_2;14;1725
3487;gate-keeper;15;
3490;frui_0;15;
3524;final-crs_0;15;767
3652;gate-keeper;16;
3656;frui_0;16;
3676;final-crs_3;16;611
3997;gate-keeper;17;
3999;frui_1;17;
4035;final-crs_5;17;246
4288;gate-keeper;18;
4293;vege_1;18;
4330;final-crs_3;18;1378
4363;gate-keeper;19;
4367;frui_1;19;
4376;final-crs_4;19;813
4580;gate-keeper;20;
4581;frui_0;20;
4587;final-crs_4;20;1852
4825;gate-keeper;21;
4827;vege_1;21;
4866;final-crs_0;21;1096
5153;gate-keeper;22;
5156;frui_0;22;
5234;gate-keeper;23;
5235;frui_0;23;
5238;final-crs_4;22;1404
5287;final-crs_3;23;1174
5499;gate-keeper;24;
5501;vege_0;24;
5536;final-crs_3;24;1041
5806;gate-keeper;25;
5808;vege_1;25;
5862;final-crs_2;25;263
6073;gate-keeper;26;
6075;frui_1;26;
6110;final-crs_2;26;153
6147;gate-keeper;27;
6149;frui_0;27;
6168;final-crs_0;27;293
6382;gate-keeper;28;
6385;vege_1;28;
6418;final-crs_4;28;766
6666;gate-keeper;29;
6670;vege_1;29;
6712;final-crs_0;29;414
6959;gate-keeper;30;
6961;meat_0;30;
6969;final-crs_3;30;114
6996;gate-keeper;31;
7009;meat_0;31;
7014;final-crs_1;31;1016
7265;gate-keeper;32;
7274;vege_0;32;
7319;final-crs_4;32;1090
7465;gate-keeper;33;
7466;frui_0;33;
7491;final-crs_3;33;460
7599;gate-keeper;34;
7600;frui_0;34;
7672;final-crs_0;34;819
7919;gate-keeper;35;
7920;frui_0;35;
7929;final-crs_1;35;586
8181;gate-keeper;36;
8183;vege_0;36;
8187;final-crs_3;36;224
8496;gate-keeper;37;
8497;gate-keeper;38;
8502;vege_1;37;
8532;final-crs_2;37;1270
8536;meat_0;38;
8560;final-crs_4;38;698
8772;gate-keeper;39;
8775;frui_0;39;
8787;final-crs_2;39;963
8908;gate-keeper;40;
8911;frui_0;40;
8919;final-crs_5;40;733
9330;gate-keeper;41;
9331;gate-keeper;42;
9333;frui_0;42;
9334;vege_1;41;
9363;final-crs_0;42;401
9373;final-crs_1;41;387
9665;gate-keeper;43;
9702;meat_1;43;
9798;final-crs_2;43;699
9971;gate-keeper;44;
9977;vege_0;44;
10012;final-crs_2;44;338
10251;gate-keeper;45;
10252;gate-keeper;46;
10254;frui_0;46;
10256;vege_1;45;
10273;final-crs_1;46;325
10275;final-crs_2;45;344
10547;gate-keeper;47;
10549;frui_1;47;
10575;final-crs_3;47;912
10797;gate-keeper;48;
10805;vege_0;48;
10857;final-crs_0;48;1896
10895;gate-keeper;49;
10923;meat_1;49;
10924;final-crs_4;49;821
11427;gate-keeper;50;
11428;gate-keeper;51;
11429;vege_0;51;
11431;frui_0;50;
11434;final-crs_5;51;292
11531;final-crs_3;50;282
11650;gate-keeper;52;
11657;vege_0;52;
11774;final-crs_3;52;1085
12011;gate-keeper;53;
12015;frui_1;53;
12082;final-crs_0;53;1024
12309;gate-keeper;54;
12310;gate-keeper;55;
12311;frui_0;54;
12312;vege_1;55;
12332;final-crs_0;54;1193
12341;final-crs_2;55;2276
12622;gate-keeper;56;
12625;vege_1;56;
12629;final-crs_1;56;362
12916;gate-keeper;57;
12917;gate-keeper;58;
12919;vege_1;58;
12919;frui_0;57;
12999;final-crs_3;58;1020
13045;final-crs_0;57;1468
13189;gate-keeper;59;
13191;frui_0;59;
13272;final-crs_3;59;106
13525;gate-keeper;60;
13526;gate-keeper;61;
13528;vege_0;60;
13532;vege_1;61;
13561;final-crs_5;60;1167
13574;final-crs_4;61;1591
13778;gate-keeper;62;
13780;vege_0;62;
13848;final-crs_4;62;793
14012;gate-keeper;63;
14013;vege_1;63;
14097;final-crs_4;63;501
14373;gate-keeper;64;
14374;gate-keeper;65;
14378;vege_0;64;
14378;vege_1;65;
14433;final-crs_1;64;1326
14445;final-crs_5;65;655
14647;gate-keeper;66;
14651;vege_0;66;
14652;final-crs_1;66;89
14866;gate-keeper;67;
14867;frui_0;67;
14908;final-crs_1;67;722
15016;gate-keeper;68;
15021;frui_0;68;
15140;final-crs_1;68;854
15375;gate-keeper;69;
15380;vege_1;69;
15383;final-crs_1;69;145
15695;gate-keeper;70;
15696;gate-keeper;71;
15700;vege_0;71;
15704;meat_0;70;
15859;final-crs_5;71;292
15870;final-crs_1;70;987
15979;gate-keeper;72;
15984;vege_0;72;
16084;final-crs_5;72;698
16315;gate-keeper;73;
16316;frui_0;73;
16316;gate-keeper;74;
16317;vege_1;74;
16349;final-crs_2;73;1723
16355;final-crs_5;74;1612
16676;gate-keeper;75;
16682;frui_0;75;
16807;final-crs_3;75;892
16993;gate-keeper;76;
16994;gate-keeper;77;
16996;vege_1;76;
17040;meat_1;77;
17042;final-crs_2;76;172
17068;final-crs_0;77;390
17290;gate-keeper;78;
17294;frui_0;78;
17342;final-crs_3;78;1067
17594;gate-keeper;79;
17595;gate-keeper;80;
17598;vege_0;80;
17598;frui_1;79;
17648;final-crs_1;80;823
17655;final-crs_4;79;427
17907;gate-keeper;81;
17913;vege_0;81;
18016;final-crs_5;81;1819
18138;gate-keeper;82;
18139;vege_1;82;
18163;final-crs_4;82;889
18210;gate-keeper;83;
18211;vege_0;83;
18279;final-crs_5;83;905
18535;gate-keeper;84;
18536;gate-keeper;85;
18537;gate-keeper;86;
18538;gate-keeper;87;
18539;frui_1;86;
18541;frui_0;87;
18542;vege_0;84;
18543;final-crs_3;86;550
18543;vege_1;85;
18550;final-crs_0;87;120
18555;gate-keeper;88;
18556;gate-keeper;89;
18560;vege_1;88;
18561;vege_0;89;
18572;final-crs_1;84;933
18676;final-crs_4;85;1232
18720;final-crs_5;88;232
18741;final-crs_2;89;508
18831;gate-keeper;90;
18832;gate-keeper;91;
