time;ckpt;id;money
310;gate-keeper;21;
315;vege_0;21;
442;final-crs_8;21;707
593;gate-keeper;42;
594;gate-keeper;43;
595;frui_0;42;
598;frui_1;43;
689;final-crs_8;42;1753
695;final-crs_9;43;678
888;gate-keeper;63;
889;frui_0;63;
889;gate-keeper;64;
890;gate-keeper;65;
894;vege_0;64;
899;vege_1;65;
920;final-crs_9;63;557
926;final-crs_1;64;669
931;final-crs_2;65;585
1067;gate-keeper;78;
1068;gate-keeper;79;
1069;frui_0;78;
1084;meat_1;79;
1157;final-crs_5;78;366
1160;final-crs_1;79;847
1246;gate-keeper;92;
1247;frui_0;92;
1267;final-crs_11;92;329
1533;gate-keeper;113;
1534;gate-keeper;114;
1536;frui_0;114;
1547;meat_1;113;
1610;final-crs_6;114;1006
1618;final-crs_5;113;376
1849;gate-keeper;136;
1850;gate-keeper;137;
1851;gate-keeper;138;
1852;frui_0;138;
1853;vege_1;136;
1854;final-crs_6;138;733
1857;vege_0;137;
1867;final-crs_8;136;971
1887;final-crs_1;137;82
1908;gate-keeper;142;
1914;vege_0;142;
1941;final-crs_3;142;852
2173;gate-keeper;158;
2174;vege_1;158;
2174;gate-keeper;159;
2175;gate-keeper;160;
2176;frui_1;159;
2176;gate-keeper;161;
2177;frui_0;160;
2177;gate-keeper;162;
2181;frui_1;162;
2182;vege_0;161;
2218;final-crs_11;158;443
2260;final-crs_4;159;1118
2327;final-crs_8;160;1599
2357;final-crs_9;162;956
2358;final-crs_10;161;1028
2741;gate-keeper;206;
2776;gate-keeper;208;
2777;gate-keeper;209;
2778;vege_0;208;
2783;vege_1;209;
2786;meat_0;206;
2796;final-crs_5;208;1193
2804;final-crs_10;209;671
2847;final-crs_6;206;137
3068;gate-keeper;230;
3069;gate-keeper;231;
3070;vege_1;231;
3071;frui_0;230;
3072;final-crs_10;231;585
3088;final-crs_6;230;1083
3281;gate-keeper;245;
3282;gate-keeper;246;
3288;frui_0;245;
3288;frui_1;246;
3311;final-crs_3;245;883
3339;final-crs_10;246;292
3370;gate-keeper;252;
3371;gate-keeper;253;
3376;frui_1;253;
3378;vege_1;252;
3380;final-crs_2;253;838
3414;final-crs_4;252;628
3611;gate-keeper;271;
3614;frui_0;271;
3645;final-crs_8;271;135
3909;gate-keeper;292;
3910;vege_1;292;
3910;gate-keeper;293;
3911;gate-keeper;294;
3914;frui_0;294;
3934;final-crs_7;292;791
3957;meat_1;293;
3966;final-crs_1;294;312
3981;final-crs_5;293;1927
4206;gate-keeper;313;
4207;vege_1;313;
4207;gate-keeper;314;
4208;vege_0;314;
4208;gate-keeper;315;
4209;gate-keeper;316;
4213;frui_0;315;
4217;vege_0;316;
4226;final-crs_1;313;1313
4235;final-crs_5;314;1053
4256;final-crs_10;315;71
4281;final-crs_3;316;775
4493;gate-keeper;337;
4494;gate-keeper;338;
4496;frui_1;338;
4496;meat_1;337;
4522;final-crs_0;338;632
4534;final-crs_3;337;484
4897;gate-keeper;367;
4898;vege_1;367;
4922;final-crs_5;367;102
5239;gate-keeper;393;
5241;frui_1;393;
5246;final-crs_11;393;965
5302;gate-keeper;396;
5303;gate-keeper;397;
5307;vege_1;396;
5339;final-crs_6;396;292
5342;meat_0;397;
5387;final-crs_4;397;825
5484;gate-keeper;411;
5520;meat_0;411;
5521;final-crs_3;411;595
5800;gate-keeper;434;
5801;gate-keeper;435;
5807;vege_0;434;
5808;vege_1;435;
5826;final-crs_8;434;1769
5840;final-crs_2;435;563
6127;gate-keeper;458;
6128;gate-keeper;459;
6130;frui_0;458;
6131;frui_1;459;
6151;final-crs_5;458;990
6170;final-crs_7;459;581
6219;gate-keeper;466;
6224;vege_0;466;
6226;final-crs_10;466;254
6418;gate-keeper;479;
6419;gate-keeper;480;
6420;gate-keeper;481;
6423;vege_1;480;
6427;vege_0;481;
6434;meat_1;479;
6436;final-crs_11;480;1087
6438;final-crs_10;481;644
6455;final-crs_1;479;665
6522;gate-keeper;487;
6523;gate-keeper;488;
6526;vege_0;487;
6528;frui_0;488;
6540;final-crs_9;487;83
6548;final-crs_4;488;2028
6769;gate-keeper;505;
6770;gate-keeper;506;
6771;vege_1;506;
6771;gate-keeper;507;
6777;vege_0;507;
6778;meat_0;505;
6781;final-crs_7;506;859
6784;final-crs_8;507;1113
6801;final-crs_9;505;860
6988;gate-keeper;521;
6989;gate-keeper;522;
6990;gate-keeper;523;
6991;frui_1;521;
6995;vege_0;522;
7018;final-crs_7;521;764
7021;meat_0;523;
7027;final-crs_4;522;621
7039;final-crs_9;523;210
7088;gate-keeper;530;
7094;frui_0;530;
7131;final-crs_6;530;747
7382;gate-keeper;545;
7383;gate-keeper;546;
7384;gate-keeper;547;
7385;gate-keeper;548;
7386;vege_0;546;
7386;frui_0;547;
7386;meat_0;545;
7386;gate-keeper;549;
7387;vege_1;549;
7387;frui_1;548;
7387;gate-keeper;550;
7388;gate-keeper;551;
7393;frui_1;551;
7410;final-crs_0;546;706
7413;meat_1;550;
7433;final-crs_10;547;1086
7448;final-crs_1;545;769
7448;final-crs_11;549;795
7472;final-crs_3;548;135
7520;final-crs_8;551;974
7523;final-crs_9;550;1383
7718;gate-keeper;575;
7719;gate-keeper;576;
7720;vege_0;576;
7720;frui_0;575;
7726;final-crs_8;576;964
7745;final-crs_9;575;1385
7932;gate-keeper;591;
7933;vege_0;591;
7933;gate-keeper;592;
7946;final-crs_1;591;235
7972;meat_1;592;
8032;final-crs_5;592;549
8073;gate-keeper;602;
8091;meat_1;602;
8104;final-crs_10;602;127
8421;gate-keeper;628;
8422;gate-keeper;629;
8450;meat_1;628;
8451;final-crs_8;628;1073
8452;meat_0;629;
8459;final-crs_11;629;624
8664;gate-keeper;645;
8665;gate-keeper;646;
8666;gate-keeper;647;
8667;vege_0;645;
8667;frui_1;646;
8667;gate-keeper;648;
8672;vege_1;648;
8679;final-crs_1;645;696
8681;gate-keeper;649;
8682;vege_1;649;
8697;meat_1;647;
8700;final-crs_8;646;873
8717;final-crs_5;648;1269
8740;final-crs_4;649;546
8748;final-crs_11;647;472
8938;gate-keeper;665;
8939;frui_1;665;
8939;gate-keeper;666;
8940;gate-keeper;667;
8941;gate-keeper;668;
8942;gate-keeper;669;
8943;final-crs_1;665;1326
8943;vege_0;666;
8945;vege_1;668;
8947;meat_1;667;
8953;vege_0;669;
8980;final-crs_10;666;671
8998;final-crs_4;668;1350
9023;final-crs_11;667;309
9057;final-crs_7;669;1718
9260;gate-keeper;693;
9265;meat_0;693;
9294;final-crs_7;693;479
9519;gate-keeper;707;
9520;vege_1;707;
9520;gate-keeper;708;
9521;gate-keeper;709;
9522;final-crs_7;707;543
9522;gate-keeper;710;
9523;vege_0;708;
9523;gate-keeper;711;
9524;frui_0;711;
9524;gate-keeper;712;
9529;vege_1;709;
9532;meat_1;710;
9540;meat_0;712;
9556;final-crs_9;708;1387
9585;final-crs_1;711;1081
9589;final-crs_3;709;818
9592;final-crs_0;710;890
9601;final-crs_2;712;93
9897;gate-keeper;741;
9903;frui_1;741;
9938;final-crs_5;741;931
10224;gate-keeper;763;
10225;frui_1;763;
10225;gate-keeper;764;
10226;gate-keeper;765;
10227;vege_1;764;
10231;final-crs_6;763;511
10232;frui_1;765;
10279;final-crs_2;764;340
10281;final-crs_7;765;713
10527;gate-keeper;785;
10528;gate-keeper;786;
10529;frui_1;786;
10529;gate-keeper;787;
10530;gate-keeper;788;
10534;frui_0;788;
10535;vege_0;785;
10543;final-crs_8;786;1313
10543;final-crs_9;788;883
10546;final-crs_7;785;1489
10559;gate-keeper;790;
10560;meat_0;787;
10572;final-crs_0;787;992
10589;meat_1;790;
10633;final-crs_10;790;1662
10856;gate-keeper;812;
10857;vege_1;812;
10857;gate-keeper;813;
10860;vege_0;813;
10901;final-crs_11;812;1061
10934;final-crs_5;813;378
11164;gate-keeper;834;
11165;gate-keeper;835;
11166;gate-keeper;836;
11167;vege_0;835;
11175;final-crs_5;835;304
11199;meat_1;834;
11206;meat_0;836;
11208;final-crs_6;834;560
