time;ckpt;id;money
318;gate-keeper;54;
320;vege_1;54;
435;final-crs_10;54;142
631;gate-keeper;108;
633;vege_1;108;
641;final-crs_0;108;971
1287;gate-keeper;222;
1288;gate-keeper;223;
1289;gate-keeper;224;
1291;vege_0;222;
1295;vege_1;223;
1301;vege_0;224;
1356;final-crs_10;222;844
1386;final-crs_7;223;562
1403;final-crs_9;224;999
1533;gate-keeper;267;
1537;frui_0;267;
1614;final-crs_7;267;1144
1839;gate-keeper;321;
1840;gate-keeper;322;
1841;gate-keeper;323;
1843;meat_1;321;
1847;vege_0;322;
1849;vege_1;323;
1870;final-crs_10;321;343
1874;final-crs_0;322;589
1879;final-crs_11;323;849
2115;gate-keeper;371;
2119;vege_1;371;
2142;final-crs_0;371;1992
2394;gate-keeper;419;
2437;meat_0;419;
2452;gate-keeper;428;
2453;gate-keeper;429;
2455;final-crs_4;419;1415
2455;vege_1;428;
2458;vege_0;429;
2492;final-crs_6;428;1274
2497;final-crs_1;429;1712
3066;gate-keeper;534;
3067;gate-keeper;535;
3068;vege_0;534;
3069;vege_1;535;
3130;final-crs_4;534;1316
3133;final-crs_5;535;584
3216;gate-keeper;559;
3217;vege_0;559;
3217;gate-keeper;560;
3218;final-crs_6;559;219
3218;gate-keeper;561;
3225;vege_1;560;
3226;vege_0;561;
3233;final-crs_9;560;627
3243;final-crs_10;561;726
3358;gate-keeper;584;
3359;gate-keeper;585;
3360;vege_0;584;
3360;gate-keeper;586;
3361;gate-keeper;587;
3362;frui_1;585;
3367;vege_1;586;
3368;final-crs_4;584;679
3369;vege_0;587;
3374;final-crs_5;585;750
3376;final-crs_0;586;351
3378;final-crs_1;587;269
3636;gate-keeper;636;
3656;meat_1;636;
3694;final-crs_6;636;776
3892;gate-keeper;679;
3893;vege_0;679;
3893;gate-keeper;680;
3894;gate-keeper;681;
3896;vege_1;680;
3904;vege_0;681;
3910;final-crs_6;679;143
3943;final-crs_8;680;1258
3983;final-crs_9;681;375
4153;gate-keeper;724;
4154;gate-keeper;725;
4155;vege_1;724;
4155;gate-keeper;726;
4156;vege_0;725;
4156;gate-keeper;727;
4157;gate-keeper;728;
4160;final-crs_8;724;299
4165;vege_1;726;
4166;vege_0;727;
4174;vege_0;728;
4215;final-crs_10;725;400
4233;gate-keeper;742;
4240;vege_1;742;
4256;final-crs_9;726;1231
4278;final-crs_1;727;749
4280;final-crs_12;728;915
4288;final-crs_7;742;931
4332;gate-keeper;760;
4387;meat_0;760;
4424;final-crs_10;760;614
5097;gate-keeper;897;
5098;gate-keeper;898;
5101;vege_0;897;
5106;final-crs_2;897;445
5106;meat_1;898;
5124;final-crs_10;898;263
5223;gate-keeper;918;
5224;gate-keeper;919;
5225;vege_0;919;
5225;gate-keeper;920;
5226;frui_0;918;
5230;vege_1;920;
5278;final-crs_12;919;2357
5288;final-crs_1;918;871
5289;final-crs_3;920;237
5653;gate-keeper;996;
5654;gate-keeper;997;
5660;vege_1;997;
5690;meat_1;996;
5693;final-crs_7;997;847
5736;final-crs_4;996;129
6318;gate-keeper;1118;
6321;vege_1;1118;
6328;final-crs_6;1118;221
6646;gate-keeper;1175;
6650;vege_0;1175;
