time;ckpt;id;money
234;gate-keeper;0;
240;vege_1;0;
246;final-crs_6;0;1068
568;gate-keeper;1;
569;gate-keeper;2;
571;frui_1;2;
578;meat_0;1;
662;final-crs_0;2;813
686;final-crs_1;1;1543
900;gate-keeper;3;
901;vege_0;3;
901;gate-keeper;4;
909;vege_1;4;
910;final-crs_5;3;503
929;final-crs_2;4;832
1230;gate-keeper;6;
1231;vege_0;6;
1287;final-crs_6;6;771
1509;gate-keeper;8;
1513;vege_0;8;
1553;final-crs_6;8;298
1853;gate-keeper;11;
1855;frui_1;11;
1897;final-crs_2;11;671
2132;gate-keeper;12;
2133;frui_0;12;
2133;gate-keeper;13;
2140;vege_0;13;
2256;final-crs_4;12;862
2263;final-crs_3;13;192
2455;gate-keeper;14;
2456;gate-keeper;15;
2464;vege_1;14;
2465;vege_0;15;
2491;final-crs_6;14;311
2498;final-crs_3;15;523
2810;gate-keeper;17;
2814;vege_1;17;
2822;final-crs_2;17;269
3031;gate-keeper;18;
3039;meat_1;18;
3062;final-crs_1;18;506
3155;gate-keeper;19;
3156;vege_1;19;
3183;final-crs_6;19;493
4551;gate-keeper;29;
4552;vege_1;29;
4557;final-crs_0;29;1017
4659;gate-keeper;30;
4664;vege_1;30;
4668;final-crs_4;30;585
4984;gate-keeper;32;
4992;vege_0;32;
5027;final-crs_1;32;327
5272;gate-keeper;34;
5275;frui_1;34;
5291;final-crs_3;34;978
5597;gate-keeper;36;
5603;frui_0;36;
5640;final-crs_4;36;823
5921;gate-keeper;38;
5924;vege_0;38;
5938;final-crs_0;38;614
6217;gate-keeper;40;
6223;vege_0;40;
6237;final-crs_5;40;1396
6392;gate-keeper;41;
6396;frui_0;41;
6425;final-crs_5;41;1493
6488;gate-keeper;42;
6491;vege_0;42;
6586;final-crs_4;42;84
6785;gate-keeper;44;
6788;frui_1;44;
6831;final-crs_2;44;1380
7115;gate-keeper;46;
7117;vege_0;46;
7135;final-crs_5;46;1816
7164;gate-keeper;47;
7165;vege_1;47;
7187;final-crs_3;47;310
7321;gate-keeper;48;
7327;frui_1;48;
7358;final-crs_4;48;1405
8012;gate-keeper;52;
8013;vege_1;52;
8055;final-crs_4;52;1506
8279;gate-keeper;54;
8282;vege_1;54;
8287;final-crs_2;54;1092
9379;gate-keeper;61;
9380;gate-keeper;62;
9386;vege_1;61;
9388;vege_0;62;
9450;final-crs_6;61;1521
9473;final-crs_4;62;283
9702;gate-keeper;63;
9703;vege_1;63;
9703;gate-keeper;64;
9706;vege_0;64;
9731;final-crs_4;63;785
9742;final-crs_0;64;1356
9978;gate-keeper;65;
9979;gate-keeper;66;
9986;vege_0;65;
9987;vege_1;66;
9989;final-crs_3;65;1027
10007;final-crs_0;66;738
10273;gate-keeper;68;
10281;vege_0;68;
10285;final-crs_0;68;165
10549;gate-keeper;69;
10551;vege_0;69;
10587;final-crs_5;69;210
10735;gate-keeper;71;
10740;vege_1;71;
10758;final-crs_0;71;1311
11431;gate-keeper;75;
11434;vege_0;75;
11435;final-crs_1;75;1095
11746;gate-keeper;77;
11750;vege_0;77;
11757;final-crs_0;77;891
12331;gate-keeper;81;
12337;vege_1;81;
12347;final-crs_2;81;408
12421;gate-keeper;82;
12425;vege_1;82;
12434;final-crs_5;82;707
12556;gate-keeper;83;
12559;vege_1;83;
12565;final-crs_6;83;1369
13206;gate-keeper;86;
13207;gate-keeper;87;
13208;vege_0;86;
13218;meat_1;87;
13234;final-crs_0;86;104
13235;final-crs_2;87;400
13511;gate-keeper;89;
13512;vege_0;89;
13517;final-crs_1;89;605
13774;gate-keeper;90;
13775;gate-keeper;91;
13777;frui_1;91;
13779;vege_0;90;
13795;final-crs_3;91;559
13921;final-crs_2;90;1026
14057;gate-keeper;92;
14058;gate-keeper;93;
14059;frui_0;92;
14061;frui_1;93;
14143;final-crs_2;92;894
14149;final-crs_5;93;818
14335;gate-keeper;94;
14336;vege_0;94;
14398;final-crs_2;94;943
