time;ckpt;id;money
298;gate-keeper;0;
305;vege_1;0;
457;final-crs_5;0;1252
601;gate-keeper;1;
602;gate-keeper;2;
626;meat_1;1;
665;meat_0;2;
678;final-crs_5;1;838
712;final-crs_1;2;339
912;gate-keeper;3;
913;gate-keeper;4;
919;vege_1;3;
922;vege_0;4;
935;final-crs_5;3;1170
946;final-crs_0;4;334
1193;gate-keeper;5;
1196;vege_0;5;
1205;final-crs_1;5;386
1500;gate-keeper;6;
1501;gate-keeper;7;
1502;vege_1;7;
1504;meat_0;6;
1516;final-crs_3;7;1350
1618;final-crs_5;6;398
1748;gate-keeper;8;
1751;vege_1;8;
1776;final-crs_3;8;561
1818;gate-keeper;9;
1820;vege_1;9;
1840;final-crs_5;9;217
2133;gate-keeper;10;
2134;vege_0;10;
2134;gate-keeper;11;
2136;frui_0;11;
2150;final-crs_1;10;201
2154;final-crs_2;11;1627
2434;gate-keeper;12;
2435;gate-keeper;13;
2440;vege_0;12;
2441;vege_1;13;
2453;final-crs_4;12;608
2505;final-crs_3;13;662
2603;gate-keeper;14;
2605;vege_0;14;
2633;final-crs_1;14;351
3008;gate-keeper;15;
3009;gate-keeper;16;
3010;vege_0;16;
3011;frui_0;15;
3026;final-crs_0;16;657
3057;final-crs_5;15;489
3318;gate-keeper;17;
3321;vege_0;17;
3365;final-crs_1;17;1702
3378;gate-keeper;18;
3386;vege_1;18;
3444;final-crs_3;18;1032
3658;gate-keeper;19;
3660;frui_0;19;
3701;final-crs_4;19;313
3707;gate-keeper;20;
3708;vege_0;20;
3719;final-crs_5;20;936
4037;gate-keeper;21;
4040;frui_0;21;
4102;final-crs_1;21;401
4298;gate-keeper;22;
4299;gate-keeper;23;
4304;vege_1;22;
4307;vege_0;23;
4322;final-crs_1;22;254
4357;final-crs_2;23;192
4561;gate-keeper;24;
4568;vege_1;24;
4604;final-crs_2;24;1170
4881;gate-keeper;25;
4882;gate-keeper;26;
4886;frui_0;25;
4886;frui_1;26;
4902;final-crs_3;25;825
4909;final-crs_0;26;969
5033;gate-keeper;27;
5056;meat_0;27;
5089;final-crs_4;27;606
5180;gate-keeper;28;
5182;frui_0;28;
5293;final-crs_4;28;133
5474;gate-keeper;29;
5493;meat_0;29;
5544;final-crs_4;29;824
5784;gate-keeper;30;
5785;gate-keeper;31;
5791;vege_1;30;
5795;meat_0;31;
5818;final-crs_4;30;778
5822;final-crs_3;31;684
6085;gate-keeper;32;
6086;vege_1;32;
6086;gate-keeper;33;
6092;final-crs_3;32;998
6095;vege_0;33;
6106;final-crs_2;33;257
6419;gate-keeper;34;
6420;gate-keeper;35;
6424;vege_1;34;
6426;vege_0;35;
6438;final-crs_5;34;1117
6467;final-crs_1;35;420
6721;gate-keeper;36;
6722;frui_1;36;
6812;final-crs_4;36;1322
6840;gate-keeper;37;
6845;vege_0;37;
6914;final-crs_5;37;734
6995;gate-keeper;38;
7001;vege_0;38;
7042;final-crs_0;38;586
7288;gate-keeper;39;
7293;frui_0;39;
7303;final-crs_0;39;1492
7553;gate-keeper;40;
7554;gate-keeper;41;
7562;vege_0;40;
7562;vege_1;41;
7653;final-crs_5;40;668
7654;final-crs_2;41;1227
7820;gate-keeper;42;
7823;vege_0;42;
7870;final-crs_5;42;292
8117;gate-keeper;43;
8118;gate-keeper;44;
8119;frui_0;44;
8119;meat_1;43;
8150;final-crs_2;44;654
8180;final-crs_0;43;997
8325;gate-keeper;45;
8365;meat_1;45;
8431;final-crs_2;45;507
8714;gate-keeper;46;
8715;gate-keeper;47;
8716;vege_1;46;
8719;vege_0;47;
8731;final-crs_4;46;1115
8796;final-crs_1;47;503
9029;gate-keeper;48;
9030;gate-keeper;49;
9032;vege_1;48;
9034;vege_0;49;
9049;final-crs_5;48;341
9058;final-crs_1;49;91
9225;gate-keeper;50;
9234;meat_0;50;
9301;final-crs_1;50;948
9663;gate-keeper;51;
9664;vege_0;51;
9664;gate-keeper;52;
9673;vege_0;52;
9680;final-crs_4;51;223
9705;final-crs_3;52;1209
9980;gate-keeper;53;
9981;frui_0;53;
9981;gate-keeper;54;
9984;vege_1;54;
10023;final-crs_5;53;972
10062;final-crs_2;54;2195
10147;gate-keeper;55;
10153;vege_0;55;
10168;final-crs_3;55;157
10534;gate-keeper;56;
10535;frui_0;56;
10535;gate-keeper;57;
10541;frui_1;57;
10575;final-crs_1;56;95
10598;final-crs_0;57;337
10913;gate-keeper;58;
10914;frui_1;58;
10914;gate-keeper;59;
10915;vege_1;59;
11000;final-crs_1;58;427
11003;final-crs_5;59;496
11054;gate-keeper;60;
11059;vege_0;60;
11081;final-crs_2;60;1101
