time;ckpt;id;money
559;gate-keeper;0;
563;vege_1;0;
698;final-crs_3;0;320
774;gate-keeper;1;
816;meat_0;1;
916;final-crs_4;1;632
1190;gate-keeper;2;
1191;vege_0;2;
1195;final-crs_3;2;602
1516;gate-keeper;3;
1520;meat_0;3;
1655;final-crs_4;3;400
1812;gate-keeper;4;
1831;meat_0;4;
1887;final-crs_0;4;527
2123;gate-keeper;5;
2124;vege_0;5;
2153;final-crs_2;5;247
2388;gate-keeper;6;
2391;meat_0;6;
2434;final-crs_3;6;677
2628;gate-keeper;7;
2640;meat_1;7;
2711;final-crs_3;7;230
3005;gate-keeper;8;
3027;meat_1;8;
3031;final-crs_2;8;591
3322;gate-keeper;9;
3323;vege_1;9;
3360;final-crs_4;9;579
3600;gate-keeper;10;
3613;meat_0;10;
3631;final-crs_0;10;578
3903;gate-keeper;11;
3911;vege_0;11;
3920;final-crs_3;11;836
4218;gate-keeper;12;
4219;vege_1;12;
4262;final-crs_1;12;117
4525;gate-keeper;13;
4526;vege_0;13;
4533;final-crs_1;13;813
4844;gate-keeper;14;
4845;vege_1;14;
4851;final-crs_0;14;123
5161;gate-keeper;15;
5185;meat_0;15;
5263;final-crs_2;15;1636
5733;gate-keeper;16;
5736;vege_0;16;
5738;final-crs_2;16;1084
6047;gate-keeper;17;
6051;vege_0;17;
6064;final-crs_1;17;166
6332;gate-keeper;18;
6333;vege_1;18;
6372;final-crs_5;18;369
6558;gate-keeper;19;
6578;meat_0;19;
6590;final-crs_5;19;871
6877;gate-keeper;20;
6885;meat_0;20;
6915;final-crs_2;20;319
7241;gate-keeper;21;
7242;frui_1;21;
7260;final-crs_4;21;769
7555;gate-keeper;22;
7559;vege_1;22;
7612;final-crs_0;22;214
7946;gate-keeper;23;
7947;vege_0;23;
7961;final-crs_3;23;210
8210;gate-keeper;24;
8211;vege_0;24;
8234;final-crs_5;24;760
8538;gate-keeper;25;
8539;vege_0;25;
8546;final-crs_0;25;1071
9103;gate-keeper;26;
9104;frui_1;26;
9153;final-crs_1;26;1092
9282;gate-keeper;27;
9284;vege_0;27;
9310;final-crs_2;27;960
9650;gate-keeper;28;
9681;meat_0;28;
9744;final-crs_2;28;546
10028;gate-keeper;29;
10029;vege_1;29;
10069;final-crs_3;29;433
10362;gate-keeper;30;
10387;meat_1;30;
10401;final-crs_1;30;936
10676;gate-keeper;31;
10679;meat_1;31;
10699;final-crs_0;31;416
10904;gate-keeper;32;
10907;vege_0;32;
10926;final-crs_0;32;92
11312;gate-keeper;33;
11320;vege_0;33;
11322;final-crs_1;33;706
11601;gate-keeper;34;
11605;vege_0;34;
11606;final-crs_4;34;195
11808;gate-keeper;35;
11816;meat_0;35;
11885;final-crs_0;35;1082
12269;gate-keeper;36;
12273;vege_0;36;
12346;final-crs_1;36;169
12567;gate-keeper;37;
12572;meat_0;37;
12616;final-crs_3;37;1303
12841;gate-keeper;38;
12864;meat_1;38;
12884;final-crs_5;38;393
13150;gate-keeper;39;
13156;vege_0;39;
13218;final-crs_4;39;1406
13602;gate-keeper;40;
13604;vege_1;40;
13611;final-crs_5;40;204
14051;gate-keeper;41;
14053;vege_1;41;
14088;final-crs_5;41;895
14374;gate-keeper;42;
14377;vege_1;42;
14383;final-crs_5;42;426
14688;gate-keeper;43;
14695;vege_1;43;
14761;final-crs_1;43;181
14987;gate-keeper;44;
14989;frui_0;44;
15004;final-crs_1;44;65
15251;gate-keeper;45;
15254;frui_1;45;
15322;final-crs_2;45;358
15591;gate-keeper;46;
15649;meat_1;46;
15704;final-crs_5;46;549
15826;gate-keeper;47;
15830;vege_1;47;
15849;final-crs_4;47;317
16129;gate-keeper;48;
16130;frui_0;48;
16203;final-crs_5;48;406
16413;gate-keeper;49;
16414;meat_1;49;
16432;final-crs_5;49;1092
16666;gate-keeper;50;
16672;vege_0;50;
16764;final-crs_4;50;1638
16962;gate-keeper;51;
16964;vege_1;51;
16970;final-crs_0;51;237
17177;gate-keeper;52;
17178;gate-keeper;53;
17181;vege_0;52;
17187;vege_1;53;
17205;final-crs_0;52;1278
17229;final-crs_4;53;268
17293;gate-keeper;54;
17294;gate-keeper;55;
17299;vege_0;54;
17302;vege_1;55;
17411;final-crs_0;54;1610
17424;final-crs_5;55;1429
17544;gate-keeper;56;
17545;meat_1;56;
17545;gate-keeper;57;
17548;vege_0;57;
17628;final-crs_0;56;748
17650;final-crs_5;57;260
17873;gate-keeper;58;
17874;gate-keeper;59;
17887;meat_0;58;
17904;final-crs_3;58;244
17915;meat_1;59;
17918;final-crs_5;59;435
18034;gate-keeper;60;
18035;meat_1;60;
18102;final-crs_0;60;96
18450;gate-keeper;61;
18454;vege_1;61;
18505;final-crs_1;61;844
18734;gate-keeper;62;
18754;meat_1;62;
18765;final-crs_5;62;492
18954;gate-keeper;63;
18960;vege_1;63;
19003;final-crs_2;63;1203
19309;gate-keeper;64;
19311;vege_0;64;
19322;final-crs_3;64;711
19594;gate-keeper;65;
19642;meat_1;65;
19664;final-crs_1;65;206
19672;gate-keeper;66;
19673;gate-keeper;67;
19679;vege_1;67;
19693;meat_1;66;
19728;final-crs_2;67;87
19776;final-crs_3;66;1347
19848;gate-keeper;68;
19857;vege_0;68;
19881;final-crs_4;68;728
20104;gate-keeper;69;
20105;vege_0;69;
20105;gate-keeper;70;
20111;final-crs_5;69;360
20119;meat_1;70;
20129;final-crs_0;70;1495
20375;gate-keeper;71;
20376;gate-keeper;72;
20379;frui_0;71;
20391;final-crs_4;71;1305
20419;meat_1;72;
20455;gate-keeper;73;
20457;frui_0;73;
20520;final-crs_3;72;1439
20552;final-crs_5;73;1250
20679;gate-keeper;74;
20682;vege_1;74;
20772;final-crs_3;74;250
20986;gate-keeper;75;
20987;gate-keeper;76;
20991;vege_0;76;
20991;meat_0;75;
20999;final-crs_3;76;328
21007;final-crs_5;75;292
21271;gate-keeper;77;
21272;gate-keeper;78;
21293;meat_0;77;
21319;final-crs_0;77;130
21322;meat_1;78;
21340;gate-keeper;79;
21341;vege_0;79;
21341;gate-keeper;80;
21349;vege_0;80;
21372;final-crs_2;78;1256
21501;final-crs_5;79;1357
21512;final-crs_1;80;437
21595;gate-keeper;81;
21596;gate-keeper;82;
21597;vege_0;82;
21604;meat_1;81;
21613;final-crs_2;82;467
21708;final-crs_1;81;1475
21944;gate-keeper;83;
21945;gate-keeper;84;
21946;frui_0;84;
21948;final-crs_1;84;1227
21949;vege_1;83;
21961;final-crs_5;83;443
22233;gate-keeper;85;
22234;vege_0;85;
22234;gate-keeper;86;
22238;final-crs_1;85;458
22240;frui_0;86;
22260;final-crs_0;86;1188
22319;gate-keeper;87;
22320;gate-keeper;88;
22323;vege_0;87;
22323;vege_1;88;
22334;final-crs_2;87;2123
22427;final-crs_4;88;167
22662;gate-keeper;89;
22663;gate-keeper;90;
22664;gate-keeper;91;
22665;gate-keeper;92;
22694;meat_0;89;
22701;meat_1;90;
22709;final-crs_4;89;1070
22719;final-crs_1;90;701
22753;meat_0;91;
22756;meat_1;92;
22815;final-crs_2;91;1136
22894;final-crs_5;92;131
23122;gate-keeper;93;
23123;gate-keeper;94;
23134;meat_0;93;
23155;meat_1;94;
23174;gate-keeper;95;
23175;final-crs_4;93;1457
23175;gate-keeper;96;
23182;final-crs_1;94;1146
23190;meat_0;95;
23200;final-crs_3;95;489
23214;meat_1;96;
23224;final-crs_0;96;1046
23432;gate-keeper;97;
23433;gate-keeper;98;
23434;frui_0;98;
23437;vege_0;97;
23452;final-crs_3;98;2246
23472;final-crs_4;97;505
23766;gate-keeper;99;
23767;gate-keeper;100;
23773;vege_1;99;
23774;vege_0;100;
23816;final-crs_2;99;484
23822;final-crs_5;100;1269
24156;gate-keeper;101;
24157;gate-keeper;102;
24161;vege_0;102;
24180;final-crs_1;102;1340
24203;meat_1;101;
24251;gate-keeper;103;
24254;vege_0;103;
24309;final-crs_5;101;278
24310;final-crs_2;103;64
24736;gate-keeper;104;
24754;meat_1;104;
24809;final-crs_2;104;84
25067;gate-keeper;105;
25092;meat_0;105;
25163;final-crs_4;105;1711
25321;gate-keeper;106;
25322;vege_1;106;
25378;final-crs_3;106;61
25668;gate-keeper;107;
25670;vege_1;107;
25742;final-crs_0;107;478
26023;gate-keeper;108;
26056;meat_1;108;
26059;final-crs_3;108;1320
26303;gate-keeper;109;
26309;vege_0;109;
26340;final-crs_4;109;656
26650;gate-keeper;110;
26654;frui_1;110;
26700;final-crs_5;110;1217
26929;gate-keeper;111;
26931;vege_0;111;
26975;final-crs_2;111;277
27201;gate-keeper;112;
27204;vege_0;112;
27220;final-crs_2;112;352
27553;gate-keeper;113;
27562;meat_0;113;
27573;final-crs_4;113;324
27831;gate-keeper;114;
27834;vege_0;114;
27838;final-crs_5;114;1490
28127;gate-keeper;115;
28129;vege_0;115;
28131;final-crs_3;115;333
28403;gate-keeper;116;
28445;meat_1;116;
28473;final-crs_0;116;383
28989;gate-keeper;117;
28994;vege_1;117;
29014;final-crs_4;117;93
29106;gate-keeper;118;
29132;meat_0;118;
29142;final-crs_2;118;257
29394;gate-keeper;119;
