time;ckpt;id;money
605;gate-keeper;10;
606;gate-keeper;11;
607;vege_1;11;
607;frui_1;10;
688;final-crs_5;11;204
692;final-crs_2;10;1333
858;gate-keeper;16;
862;vege_1;16;
938;final-crs_4;16;464
1143;gate-keeper;18;
1144;gate-keeper;19;
1145;gate-keeper;20;
1146;gate-keeper;21;
1147;gate-keeper;22;
1148;vege_1;18;
1149;vege_0;19;
1157;vege_1;20;
1173;final-crs_8;18;607
1181;meat_0;21;
1191;final-crs_2;19;121
1193;meat_1;22;
1203;final-crs_3;20;925
1205;final-crs_6;21;1005
1211;final-crs_4;22;1832
1445;gate-keeper;25;
1446;gate-keeper;26;
1447;frui_1;25;
1447;gate-keeper;27;
1448;gate-keeper;28;
1454;vege_1;26;
1455;final-crs_4;25;775
1456;vege_0;27;
1463;vege_1;28;
1476;final-crs_5;26;93
1482;final-crs_1;27;1490
1490;final-crs_7;28;62
1726;gate-keeper;30;
1727;gate-keeper;31;
1728;gate-keeper;32;
1729;gate-keeper;33;
1730;gate-keeper;34;
1734;vege_0;30;
1734;vege_1;31;
1743;final-crs_7;30;654
1744;vege_1;32;
1745;vege_0;33;
1755;vege_0;34;
1823;final-crs_0;31;797
1827;final-crs_2;32;212
1868;final-crs_3;33;864
1873;final-crs_8;34;1581
2353;gate-keeper;47;
2372;meat_0;47;
2373;final-crs_5;47;76
2653;gate-keeper;53;
2654;vege_1;53;
2661;final-crs_6;53;243
2710;gate-keeper;54;
2719;vege_0;54;
2720;final-crs_4;54;785
2983;gate-keeper;59;
2984;gate-keeper;60;
2992;vege_0;59;
2992;vege_1;60;
2996;final-crs_3;59;1051
3000;final-crs_5;60;1000
3234;gate-keeper;66;
3236;vege_0;66;
3237;final-crs_0;66;1646
3566;gate-keeper;72;
3567;gate-keeper;73;
3569;vege_0;72;
3571;frui_0;73;
3591;final-crs_2;72;358
3612;final-crs_1;73;252
3883;gate-keeper;79;
3891;vege_0;79;
3902;final-crs_4;79;1810
4203;gate-keeper;85;
4204;gate-keeper;86;
4206;frui_0;85;
4208;frui_1;86;
4218;final-crs_0;85;817
4285;final-crs_2;86;1144
4551;gate-keeper;94;
4558;vege_0;94;
4567;final-crs_4;94;83
5030;gate-keeper;103;
5034;vege_0;103;
5038;final-crs_4;103;567
5308;gate-keeper;107;
5309;gate-keeper;108;
5310;gate-keeper;109;
5315;vege_1;107;
5316;vege_0;108;
5324;final-crs_6;107;289
5325;vege_1;109;
5327;final-crs_7;108;235
5448;final-crs_0;109;1501
5455;gate-keeper;111;
5456;gate-keeper;112;
5457;vege_0;111;
5458;vege_1;112;
5460;final-crs_3;111;708
5465;final-crs_8;112;281
5610;gate-keeper;114;
5611;gate-keeper;115;
5614;vege_0;114;
5614;vege_1;115;
5673;final-crs_8;114;1294
5686;final-crs_1;115;805
5915;gate-keeper;121;
5924;vege_0;121;
