time;ckpt;id;money
306;gate-keeper;0;
307;gate-keeper;1;
309;vege_1;0;
312;vege_0;1;
427;final-crs_2;0;99
435;final-crs_5;1;805
642;gate-keeper;2;
643;gate-keeper;3;
644;gate-keeper;4;
645;frui_0;3;
645;frui_1;4;
652;meat_0;2;
674;final-crs_5;3;329
701;final-crs_2;4;424
701;final-crs_6;2;1118
946;gate-keeper;5;
947;gate-keeper;6;
948;vege_1;6;
950;frui_0;5;
954;final-crs_4;6;1067
960;final-crs_2;5;299
1203;gate-keeper;7;
1204;gate-keeper;8;
1210;vege_0;7;
1211;vege_1;8;
1215;final-crs_2;7;284
1223;final-crs_1;8;190
1542;gate-keeper;9;
1543;gate-keeper;10;
1549;vege_0;9;
1549;vege_1;10;
1571;final-crs_6;9;506
1597;final-crs_5;10;385
1681;gate-keeper;11;
1690;meat_1;11;
1704;final-crs_1;11;1313
1808;gate-keeper;12;
1809;vege_1;12;
1861;final-crs_5;12;1105
2126;gate-keeper;13;
2127;gate-keeper;14;
2128;vege_0;13;
2128;gate-keeper;15;
2129;frui_1;14;
2133;final-crs_5;13;817
2134;vege_1;15;
2143;final-crs_0;14;892
2168;final-crs_4;15;704
2416;gate-keeper;16;
2417;gate-keeper;17;
2422;frui_0;17;
2425;vege_0;16;
2437;final-crs_2;17;561
2448;final-crs_1;16;585
2622;gate-keeper;18;
2623;gate-keeper;19;
2627;vege_1;18;
2631;vege_0;19;
2640;final-crs_0;18;783
2644;final-crs_4;19;475
2974;gate-keeper;20;
2975;frui_1;20;
2975;gate-keeper;21;
2977;vege_1;21;
2986;final-crs_1;20;612
3031;final-crs_5;21;1047
3337;gate-keeper;22;
3338;frui_0;22;
3338;gate-keeper;23;
3339;gate-keeper;24;
3341;final-crs_3;22;1021
3341;frui_1;23;
3345;frui_0;24;
3372;final-crs_7;23;1814
3384;final-crs_0;24;984
3484;gate-keeper;25;
3496;meat_1;25;
3538;final-crs_4;25;784
3653;gate-keeper;26;
3654;gate-keeper;27;
3660;vege_1;26;
3661;meat_1;27;
3677;final-crs_1;26;73
3693;final-crs_5;27;149
3921;gate-keeper;28;
3922;gate-keeper;29;
3924;vege_1;28;
3937;meat_0;29;
4021;final-crs_7;28;1261
4051;final-crs_0;29;215
4174;gate-keeper;30;
4177;vege_1;30;
4253;final-crs_7;30;871
4393;gate-keeper;31;
4394;gate-keeper;32;
4395;vege_1;31;
4395;frui_1;32;
4434;final-crs_5;31;1147
4449;gate-keeper;33;
4451;vege_1;33;
4498;final-crs_7;32;638
4516;final-crs_0;33;1287
4746;gate-keeper;34;
4747;gate-keeper;35;
4751;vege_1;34;
4753;vege_0;35;
4755;final-crs_7;34;2124
4758;final-crs_0;35;756
5028;gate-keeper;36;
5029;gate-keeper;37;
5031;frui_0;36;
5032;vege_0;37;
5041;final-crs_1;36;605
5047;final-crs_4;37;709
5265;gate-keeper;38;
5266;frui_0;38;
5266;gate-keeper;39;
5269;vege_0;39;
5272;final-crs_2;38;365
5274;final-crs_1;39;1935
5649;gate-keeper;40;
5650;gate-keeper;41;
5651;gate-keeper;42;
5652;frui_0;40;
5653;vege_0;41;
5654;vege_1;42;
5665;final-crs_7;40;969
5672;final-crs_0;41;124
5722;final-crs_6;42;1764
5961;gate-keeper;43;
5962;vege_0;43;
5962;gate-keeper;44;
5967;vege_1;44;
6020;final-crs_1;43;311
6025;final-crs_2;44;533
6261;gate-keeper;45;
6262;gate-keeper;46;
6263;gate-keeper;47;
6265;vege_1;46;
6269;vege_0;47;
6269;meat_1;45;
6352;final-crs_5;46;129
6367;final-crs_7;47;1664
6375;final-crs_0;45;235
6629;gate-keeper;48;
6630;gate-keeper;49;
6636;vege_1;48;
6638;vege_0;49;
6651;final-crs_6;48;570
6684;final-crs_3;49;509
6929;gate-keeper;50;
6930;frui_1;50;
6930;gate-keeper;51;
6931;gate-keeper;52;
6935;vege_1;51;
6937;vege_0;52;
6944;final-crs_3;50;616
6960;final-crs_1;51;242
6975;final-crs_2;52;791
7266;gate-keeper;53;
7267;gate-keeper;54;
7268;vege_0;53;
7269;final-crs_4;53;1485
7272;vege_1;54;
7323;final-crs_5;54;1667
7612;gate-keeper;55;
7613;gate-keeper;56;
7614;gate-keeper;57;
7615;vege_1;55;
7620;vege_0;57;
7632;meat_0;56;
7655;final-crs_1;55;387
7687;final-crs_3;57;1611
7713;final-crs_2;56;894
7895;gate-keeper;58;
7896;gate-keeper;59;
7900;frui_1;58;
7903;frui_0;59;
7945;final-crs_1;58;854
7981;final-crs_2;59;721
8067;gate-keeper;60;
8075;meat_0;60;
8084;final-crs_0;60;793
8176;gate-keeper;61;
8178;vege_0;61;
8201;final-crs_1;61;757
8475;gate-keeper;62;
8476;vege_0;62;
8476;gate-keeper;63;
8477;final-crs_2;62;891
8477;frui_0;63;
8528;final-crs_6;63;1197
8793;gate-keeper;64;
8794;gate-keeper;65;
8795;gate-keeper;66;
8797;vege_1;64;
8799;vege_0;65;
8804;vege_1;66;
8821;final-crs_7;64;827
8824;final-crs_3;65;326
8830;final-crs_6;66;590
9055;gate-keeper;67;
9056;gate-keeper;68;
9057;vege_0;67;
9077;meat_1;68;
9095;final-crs_6;67;230
9102;final-crs_0;68;931
9334;gate-keeper;69;
9335;gate-keeper;70;
9340;vege_1;69;
9341;vege_0;70;
9394;final-crs_4;69;134
9431;final-crs_1;70;640
9646;gate-keeper;71;
9647;gate-keeper;72;
9655;vege_0;71;
9656;vege_1;72;
9682;final-crs_1;71;1581
9706;final-crs_2;72;721
9923;gate-keeper;73;
9924;gate-keeper;74;
9925;vege_1;73;
9931;vege_0;74;
9964;final-crs_2;73;735
9977;final-crs_6;74;1217
10044;gate-keeper;75;
10051;vege_1;75;
10091;final-crs_0;75;587
10179;gate-keeper;76;
10182;vege_1;76;
10207;final-crs_6;76;687
10591;gate-keeper;77;
10592;gate-keeper;78;
10593;vege_1;77;
10593;gate-keeper;79;
10598;vege_0;78;
10603;vege_1;79;
10637;final-crs_4;77;1407
10687;final-crs_2;78;1150
10715;final-crs_7;79;358
10808;gate-keeper;80;
10812;vege_1;80;
10814;final-crs_1;80;984
10869;gate-keeper;81;
10871;frui_1;81;
10896;final-crs_4;81;146
11231;gate-keeper;82;
11232;gate-keeper;83;
11233;gate-keeper;84;
11237;vege_0;82;
11237;vege_1;83;
11245;vege_1;84;
11275;final-crs_1;82;951
11313;final-crs_0;83;549
11364;final-crs_4;84;143
11510;gate-keeper;85;
11511;gate-keeper;86;
11516;vege_0;86;
11519;meat_1;85;
11532;final-crs_0;86;563
11634;final-crs_5;85;1087
11756;gate-keeper;87;
11759;vege_0;87;
11770;final-crs_0;87;1955
11804;gate-keeper;88;
11805;vege_1;88;
11853;final-crs_2;88;541
12076;gate-keeper;89;
12077;gate-keeper;90;
12079;vege_1;90;
12094;meat_1;89;
12130;final-crs_5;90;680
12135;final-crs_4;89;1133
12372;gate-keeper;91;
12373;gate-keeper;92;
12376;vege_1;91;
12379;vege_0;92;
12382;final-crs_3;91;926
12394;final-crs_4;92;141
12621;gate-keeper;93;
12622;gate-keeper;94;
12624;vege_0;93;
12624;vege_1;94;
12626;final-crs_2;93;1539
12659;final-crs_3;94;524
12937;gate-keeper;95;
12938;gate-keeper;96;
12939;gate-keeper;97;
12941;vege_1;95;
12942;frui_1;97;
12943;vege_0;96;
13003;final-crs_1;95;1498
13027;final-crs_6;97;190
13043;final-crs_5;96;1830
13225;gate-keeper;98;
13226;gate-keeper;99;
13227;vege_1;98;
13234;vege_0;99;
13238;final-crs_1;98;665
13277;final-crs_5;99;473
13545;gate-keeper;100;
13546;gate-keeper;101;
13547;frui_1;100;
13552;frui_0;101;
13559;final-crs_5;100;1352
13562;final-crs_2;101;1086
13609;gate-keeper;102;
13612;frui_0;102;
13620;final-crs_0;102;200
13871;gate-keeper;103;
13872;gate-keeper;104;
13873;frui_1;103;
13878;vege_1;104;
13943;final-crs_1;103;1167
14052;final-crs_0;104;209
14215;gate-keeper;105;
14216;gate-keeper;106;
14218;vege_0;105;
14223;vege_1;106;
14275;final-crs_3;105;1788
14284;final-crs_4;106;464
14527;gate-keeper;107;
14528;vege_0;107;
14528;gate-keeper;108;
14529;gate-keeper;109;
14530;vege_1;108;
14533;final-crs_6;107;239
14535;frui_0;109;
14550;final-crs_7;108;1279
14557;final-crs_5;109;603
14854;gate-keeper;110;
14855;gate-keeper;111;
14861;vege_1;110;
14878;meat_1;111;
14948;final-crs_1;110;607
14989;final-crs_3;111;408
15185;gate-keeper;112;
15186;vege_1;112;
15186;gate-keeper;113;
15187;gate-keeper;114;
15190;frui_1;114;
15191;vege_0;113;
15245;final-crs_3;112;204
15255;final-crs_7;114;79
15261;final-crs_6;113;836
15473;gate-keeper;115;
15474;gate-keeper;116;
15475;vege_0;115;
15478;vege_1;116;
15482;final-crs_6;115;450
15504;final-crs_7;116;130
15529;gate-keeper;117;
15532;vege_0;117;
15533;final-crs_5;117;1143
15805;gate-keeper;118;
15806;frui_1;118;
15806;gate-keeper;119;
15809;final-crs_4;118;1482
15811;vege_0;119;
15823;final-crs_2;119;262
16090;gate-keeper;120;
16091;gate-keeper;121;
16093;frui_0;120;
16099;vege_0;121;
16112;final-crs_1;120;731
16163;final-crs_3;121;391
16339;gate-keeper;122;
16340;vege_0;122;
16340;gate-keeper;123;
16350;meat_0;123;
16370;final-crs_1;122;773
16392;final-crs_3;123;1361
16642;gate-keeper;124;
16643;gate-keeper;125;
16647;vege_0;124;
16651;vege_1;125;
16681;final-crs_0;124;1211
16683;final-crs_5;125;1198
16949;gate-keeper;126;
16950;gate-keeper;127;
16951;gate-keeper;128;
16952;gate-keeper;129;
16953;gate-keeper;130;
16954;gate-keeper;131;
16955;vege_0;126;
16955;vege_1;129;
16955;frui_1;130;
16957;frui_0;131;
16987;final-crs_6;126;370
16990;meat_1;127;
17001;meat_0;128;
17058;final-crs_2;129;832
17097;final-crs_1;130;168
17128;final-crs_5;131;1151
17136;final-crs_0;127;427
17144;final-crs_3;128;657
17292;gate-keeper;132;
17293;gate-keeper;133;
17294;vege_1;132;
17294;gate-keeper;134;
17295;gate-keeper;135;
17296;gate-keeper;136;
17297;gate-keeper;137;
17301;vege_0;133;
17304;vege_1;134;
17308;vege_0;135;
17314;vege_1;136;
17318;vege_0;137;
17332;gate-keeper;138;
17333;frui_1;138;
17357;final-crs_5;132;143
17373;final-crs_3;133;840
17379;final-crs_0;134;129
17391;final-crs_6;135;203
17406;final-crs_4;136;85
17422;final-crs_7;137;1463
17474;final-crs_2;138;1008
17567;gate-keeper;139;
17569;vege_0;139;
17604;final-crs_5;139;81
17608;gate-keeper;140;
17656;meat_1;140;
17673;final-crs_6;140;445
17902;gate-keeper;141;
17903;gate-keeper;142;
17907;vege_0;141;
17911;vege_1;142;
17941;final-crs_6;141;341
17960;final-crs_7;142;805
18217;gate-keeper;143;
18218;gate-keeper;144;
18220;vege_0;143;
18222;frui_1;144;
18268;final-crs_1;143;507
18344;final-crs_2;144;62
18469;gate-keeper;145;
18470;gate-keeper;146;
18472;frui_0;145;
18475;frui_1;146;
18491;final-crs_1;145;1572
18578;final-crs_4;146;567
18794;gate-keeper;147;
18795;gate-keeper;148;
18796;frui_0;147;
18797;vege_0;148;
18828;final-crs_4;147;737
18840;final-crs_5;148;386
19045;gate-keeper;149;
19046;gate-keeper;150;
19049;vege_1;149;
19049;frui_1;150;
19054;final-crs_6;149;903
19080;final-crs_4;150;167
19110;gate-keeper;151;
19152;meat_0;151;
19159;final-crs_0;151;119
19300;gate-keeper;152;
19304;frui_0;152;
19308;final-crs_6;152;1553
19625;gate-keeper;153;
19626;gate-keeper;154;
19627;gate-keeper;155;
19629;frui_0;153;
19631;final-crs_1;153;1405
19634;vege_0;154;
19636;vege_1;155;
19640;final-crs_2;154;271
19725;final-crs_7;155;775
19946;gate-keeper;156;
19947;gate-keeper;157;
19957;vege_0;157;
19967;meat_1;156;
19976;final-crs_7;157;335
19981;final-crs_6;156;185
20190;gate-keeper;158;
20191;frui_0;158;
20191;gate-keeper;159;
20194;final-crs_6;158;374
20196;vege_0;159;
20216;final-crs_7;159;894
20523;gate-keeper;160;
