time;ckpt;id;money
590;gate-keeper;32;
595;frui_0;32;
642;final-crs_6;32;1704
822;gate-keeper;46;
824;vege_0;46;
848;gate-keeper;47;
849;gate-keeper;48;
852;frui_0;48;
853;vege_0;47;
867;final-crs_3;46;652
879;final-crs_6;48;837
902;final-crs_4;47;1210
1157;gate-keeper;63;
1158;gate-keeper;64;
1159;gate-keeper;65;
1161;frui_0;63;
1162;final-crs_4;63;1539
1163;vege_1;64;
1164;final-crs_5;64;67
1165;vege_0;65;
1185;final-crs_1;65;672
1486;gate-keeper;84;
1489;frui_1;84;
1547;final-crs_9;84;408
1649;gate-keeper;88;
1650;gate-keeper;89;
1651;gate-keeper;90;
1652;vege_0;88;
1652;gate-keeper;91;
1653;gate-keeper;92;
1654;final-crs_4;88;414
1654;gate-keeper;93;
1655;vege_1;89;
1655;frui_0;91;
1664;vege_0;90;
1665;vege_1;92;
1674;vege_0;93;
1697;final-crs_5;89;1025
1705;final-crs_8;91;62
1705;final-crs_11;90;268
1742;final-crs_2;92;565
1800;final-crs_6;93;237
2105;gate-keeper;119;
2108;vege_1;119;
2133;final-crs_3;119;219
2360;gate-keeper;124;
2361;gate-keeper;125;
2362;vege_1;124;
2362;gate-keeper;126;
2363;gate-keeper;127;
2364;gate-keeper;128;
2365;vege_0;125;
2365;gate-keeper;129;
2366;gate-keeper;130;
2367;gate-keeper;131;
2368;gate-keeper;132;
2369;gate-keeper;133;
2370;vege_1;126;
2370;frui_1;129;
2374;vege_0;127;
2379;final-crs_3;124;914
2379;vege_1;128;
2380;final-crs_8;125;123
2382;vege_0;130;
2388;meat_0;131;
2389;vege_1;132;
2391;vege_0;133;
2402;final-crs_2;126;549
2411;final-crs_4;129;983
2475;final-crs_11;127;118
2517;final-crs_6;128;491
2556;final-crs_7;130;258
2559;final-crs_0;131;518
2561;final-crs_5;132;636
2564;final-crs_9;133;746
2571;gate-keeper;143;
2572;vege_0;143;
2572;gate-keeper;144;
2573;gate-keeper;145;
2574;vege_1;144;
2575;meat_1;145;
2593;final-crs_8;143;1006
2599;final-crs_3;144;991
2599;gate-keeper;146;
2600;vege_0;146;
2600;gate-keeper;147;
2602;vege_1;147;
2613;final-crs_2;145;945
2635;final-crs_4;146;1136
2736;final-crs_11;147;668
2894;gate-keeper;159;
2895;gate-keeper;160;
2896;gate-keeper;161;
2897;vege_0;159;
2897;gate-keeper;162;
2898;gate-keeper;163;
2904;vege_1;160;
2906;vege_0;161;
2913;vege_1;162;
2915;vege_0;163;
2921;final-crs_4;159;205
2959;final-crs_11;160;117
2988;final-crs_0;161;1052
3017;final-crs_7;162;838
3022;final-crs_9;163;1185
3157;gate-keeper;176;
3158;gate-keeper;177;
3159;vege_1;176;
3159;gate-keeper;178;
3160;frui_0;177;
3160;meat_1;178;
3204;final-crs_0;176;778
3213;final-crs_6;177;585
3239;final-crs_7;178;721
3432;gate-keeper;192;
3433;gate-keeper;193;
3435;vege_1;192;
3436;frui_1;193;
3438;final-crs_0;192;352
3446;final-crs_6;193;682
3447;gate-keeper;194;
3455;vege_1;194;
3461;final-crs_11;194;207
3466;gate-keeper;195;
3468;frui_1;195;
3498;final-crs_7;195;225
3744;gate-keeper;209;
3745;vege_1;209;
3745;gate-keeper;210;
3746;gate-keeper;211;
3748;frui_0;210;
3749;final-crs_3;209;904
3750;vege_0;211;
3771;final-crs_5;210;267
3784;final-crs_10;211;777
4083;gate-keeper;226;
4084;gate-keeper;227;
4085;frui_1;226;
4085;gate-keeper;228;
4086;gate-keeper;229;
4087;frui_0;227;
4087;gate-keeper;230;
4088;vege_1;228;
4090;vege_0;229;
4098;vege_1;230;
4105;final-crs_2;226;774
4137;final-crs_4;227;1397
4147;final-crs_11;228;1455
4148;final-crs_6;229;291
4173;final-crs_0;230;1592
4330;gate-keeper;245;
4333;vege_0;245;
4352;final-crs_4;245;100
4385;gate-keeper;246;
4386;gate-keeper;247;
4387;gate-keeper;248;
4388;gate-keeper;249;
4392;vege_1;246;
4392;meat_0;247;
4393;frui_1;249;
4394;vege_0;248;
4401;final-crs_7;246;565
4410;final-crs_5;247;1290
4418;final-crs_11;249;1270
4429;final-crs_0;248;1349
4675;gate-keeper;263;
4676;gate-keeper;264;
4677;gate-keeper;265;
4680;frui_0;264;
4681;vege_0;263;
4682;frui_1;265;
4698;final-crs_3;264;1145
4710;final-crs_10;263;695
4742;final-crs_8;265;1030
5226;gate-keeper;295;
5227;gate-keeper;296;
5233;vege_1;296;
5246;final-crs_1;296;466
5259;meat_1;295;
5263;final-crs_8;295;2054
5332;gate-keeper;301;
5333;gate-keeper;302;
5334;vege_1;302;
5336;frui_1;301;
5399;final-crs_3;302;446
5422;final-crs_5;301;134
5663;gate-keeper;320;
5667;vege_0;320;
5680;final-crs_0;320;907
5942;gate-keeper;333;
5943;gate-keeper;334;
5944;gate-keeper;335;
5945;gate-keeper;336;
5946;gate-keeper;337;
5948;frui_0;335;
5950;vege_0;333;
5950;frui_1;337;
5951;vege_1;334;
5953;meat_1;336;
5957;final-crs_9;335;1365
5960;final-crs_11;333;1145
5962;final-crs_1;337;430
5963;final-crs_10;334;842
5978;final-crs_2;336;665
