time;ckpt;id;money
618;gate-keeper;0;
619;gate-keeper;1;
621;frui_0;1;
623;meat_1;0;
711;final-crs_1;1;611
713;final-crs_2;0;1243
891;gate-keeper;2;
894;vege_0;2;
909;final-crs_1;2;526
1161;gate-keeper;3;
1166;vege_0;3;
1203;final-crs_4;3;761
1457;gate-keeper;4;
1459;vege_1;4;
1502;final-crs_3;4;201
1765;gate-keeper;5;
1776;meat_1;5;
1896;final-crs_1;5;337
2083;gate-keeper;6;
2084;vege_1;6;
2134;final-crs_1;6;306
2398;gate-keeper;7;
2400;vege_0;7;
2425;final-crs_2;7;649
2620;gate-keeper;8;
2625;frui_0;8;
2642;final-crs_2;8;388
2874;gate-keeper;9;
2877;frui_0;9;
2914;final-crs_2;9;829
3209;gate-keeper;10;
3211;frui_0;10;
3241;final-crs_5;10;117
3535;gate-keeper;11;
3541;meat_0;11;
3544;final-crs_0;11;101
3730;gate-keeper;12;
3731;frui_0;12;
3734;final-crs_1;12;275
4144;gate-keeper;13;
4145;gate-keeper;14;
4148;vege_0;13;
4150;final-crs_2;13;1115
4157;meat_0;14;
4192;final-crs_1;14;363
4447;gate-keeper;15;
4450;frui_1;15;
4487;final-crs_5;15;884
4734;gate-keeper;16;
4737;vege_1;16;
4752;final-crs_5;16;1232
5010;gate-keeper;17;
5011;frui_1;17;
5028;final-crs_4;17;412
5329;gate-keeper;18;
5331;vege_0;18;
5343;final-crs_3;18;820
5460;gate-keeper;19;
5464;vege_1;19;
5501;final-crs_4;19;197
5966;gate-keeper;20;
5967;gate-keeper;21;
5969;vege_0;20;
5969;frui_0;21;
6031;final-crs_5;20;771
6064;final-crs_2;21;774
6260;gate-keeper;22;
6266;frui_1;22;
6274;final-crs_5;22;327
6526;gate-keeper;23;
6531;vege_1;23;
6575;final-crs_2;23;508
6884;gate-keeper;24;
6885;vege_1;24;
6886;final-crs_4;24;261
7249;gate-keeper;25;
7269;meat_0;25;
7292;final-crs_3;25;255
7404;gate-keeper;26;
7405;frui_0;26;
7499;final-crs_5;26;1181
7847;gate-keeper;27;
7851;vege_0;27;
7872;final-crs_1;27;819
8174;gate-keeper;28;
8175;vege_1;28;
8229;final-crs_2;28;1089
8286;gate-keeper;29;
8292;meat_0;29;
8300;final-crs_3;29;453
8453;gate-keeper;30;
8457;vege_1;30;
8511;final-crs_2;30;833
8742;gate-keeper;31;
8751;vege_0;31;
8763;final-crs_4;31;1002
8960;gate-keeper;32;
8980;meat_1;32;
8984;final-crs_2;32;939
9338;gate-keeper;33;
9345;vege_0;33;
9350;final-crs_1;33;669
9700;gate-keeper;34;
9701;gate-keeper;35;
9704;vege_0;34;
9737;meat_0;35;
9767;final-crs_4;34;1160
9782;final-crs_3;35;319
9969;gate-keeper;36;
9975;meat_0;36;
9995;final-crs_4;36;596
10182;gate-keeper;37;
10191;vege_0;37;
10192;final-crs_2;37;303
10526;gate-keeper;38;
10528;vege_0;38;
10615;final-crs_3;38;97
10806;gate-keeper;39;
10808;frui_1;39;
10873;final-crs_3;39;314
11085;gate-keeper;40;
11088;vege_1;40;
11115;final-crs_0;40;381
11332;gate-keeper;41;
11335;frui_0;41;
11352;final-crs_0;41;1044
11612;gate-keeper;42;
11614;vege_0;42;
11618;final-crs_4;42;421
11959;gate-keeper;43;
11979;meat_0;43;
11987;final-crs_0;43;216
12285;gate-keeper;44;
12291;vege_0;44;
12366;final-crs_3;44;1297
12546;gate-keeper;45;
12549;frui_0;45;
12597;final-crs_3;45;551
12607;gate-keeper;46;
12609;frui_0;46;
12625;final-crs_4;46;1089
12917;gate-keeper;47;
12921;meat_0;47;
12929;final-crs_2;47;715
13180;gate-keeper;48;
13207;meat_0;48;
13219;final-crs_0;48;800
13444;gate-keeper;49;
13445;vege_0;49;
13459;final-crs_0;49;491
13749;gate-keeper;50;
13753;frui_0;50;
13810;final-crs_5;50;1301
14071;gate-keeper;51;
14074;vege_1;51;
14101;final-crs_4;51;1149
14361;gate-keeper;52;
14362;frui_1;52;
14435;gate-keeper;53;
14436;final-crs_3;52;1427
14441;frui_1;53;
14489;final-crs_0;53;192
14704;gate-keeper;54;
14705;frui_0;54;
14722;final-crs_5;54;1375
14987;gate-keeper;55;
14994;meat_0;55;
15019;final-crs_1;55;68
15316;gate-keeper;56;
15319;vege_0;56;
