time;ckpt;id;money
657;gate-keeper;6;
662;vege_0;6;
715;final-crs_4;6;383
977;gate-keeper;10;
979;frui_1;10;
985;final-crs_3;10;898
1225;gate-keeper;12;
1252;meat_1;12;
1267;final-crs_8;12;995
1510;gate-keeper;16;
1514;frui_0;16;
1516;final-crs_8;16;155
1834;gate-keeper;19;
1835;vege_1;19;
1892;final-crs_7;19;814
1954;gate-keeper;20;
1955;frui_1;20;
1955;gate-keeper;21;
1956;vege_0;21;
1977;final-crs_5;20;1510
1989;final-crs_0;21;628
2130;gate-keeper;23;
2132;frui_0;23;
2142;final-crs_7;23;526
2433;gate-keeper;27;
2436;frui_1;27;
2452;final-crs_5;27;982
2908;gate-keeper;31;
2909;gate-keeper;32;
2910;vege_0;32;
2912;final-crs_5;32;1563
2915;meat_1;31;
2998;final-crs_0;31;191
3055;gate-keeper;34;
3056;vege_1;34;
3068;final-crs_3;34;329
3330;gate-keeper;37;
3331;frui_1;37;
3371;final-crs_2;37;951
3610;gate-keeper;41;
3612;vege_1;41;
3631;final-crs_5;41;510
3925;gate-keeper;45;
3929;vege_0;45;
3976;final-crs_1;45;1432
4221;gate-keeper;48;
4222;gate-keeper;49;
4223;vege_1;48;
4224;vege_0;49;
4226;final-crs_8;48;1052
4289;final-crs_2;49;192
4494;gate-keeper;51;
4495;gate-keeper;52;
4499;vege_0;51;
4500;vege_1;52;
4511;final-crs_2;51;986
4519;final-crs_0;52;1456
4828;gate-keeper;55;
4829;gate-keeper;56;
4832;vege_0;55;
4832;vege_1;56;
4844;final-crs_3;55;709
4909;final-crs_7;56;564
5756;gate-keeper;65;
5757;gate-keeper;66;
5760;vege_1;65;
5765;vege_0;66;
5805;final-crs_1;65;382
5818;final-crs_0;66;1070
5856;gate-keeper;67;
5859;vege_0;67;
5876;final-crs_4;67;655
6188;gate-keeper;68;
6189;gate-keeper;69;
6190;gate-keeper;70;
6191;vege_0;68;
6191;gate-keeper;71;
6192;vege_1;70;
6193;frui_1;69;
6202;vege_0;71;
6243;final-crs_2;68;894
6245;final-crs_6;70;1176
6275;final-crs_5;69;142
6280;final-crs_3;71;163
6456;gate-keeper;73;
6457;vege_0;73;
6457;gate-keeper;74;
6468;meat_1;74;
6474;final-crs_2;73;307
6519;final-crs_6;74;238
6669;gate-keeper;77;
6675;vege_1;77;
6742;final-crs_2;77;74
6773;gate-keeper;78;
