time;ckpt;id;money
396;gate-keeper;0;
398;vege_1;0;
430;final-crs_3;0;1011
645;gate-keeper;1;
651;frui_0;1;
652;final-crs_3;1;517
876;gate-keeper;2;
880;frui_1;2;
940;final-crs_1;2;580
1312;gate-keeper;3;
1317;vege_1;3;
1353;final-crs_3;3;1024
1623;gate-keeper;4;
1630;vege_1;4;
1647;final-crs_4;4;491
1981;gate-keeper;5;
1982;vege_0;5;
1982;gate-keeper;6;
1984;vege_1;6;
2000;final-crs_5;5;847
2001;final-crs_2;6;505
2280;gate-keeper;7;
2282;frui_1;7;
2290;final-crs_1;7;559
2576;gate-keeper;8;
2582;vege_1;8;
2596;final-crs_7;8;476
2919;gate-keeper;9;
2922;vege_0;9;
2925;final-crs_2;9;324
3171;gate-keeper;10;
3172;vege_1;10;
3179;final-crs_5;10;576
3430;gate-keeper;11;
3438;vege_0;11;
3463;final-crs_6;11;579
3772;gate-keeper;12;
3776;vege_1;12;
3811;final-crs_7;12;529
3958;gate-keeper;13;
3960;vege_0;13;
3986;final-crs_6;13;875
4319;gate-keeper;14;
4325;vege_1;14;
4333;final-crs_4;14;964
4625;gate-keeper;15;
4627;frui_0;15;
4641;final-crs_2;15;302
4933;gate-keeper;16;
4959;meat_0;16;
4967;final-crs_6;16;553
5210;gate-keeper;17;
5251;meat_1;17;
5252;final-crs_1;17;70
5513;gate-keeper;18;
5515;vege_1;18;
5532;final-crs_1;18;988
5829;gate-keeper;19;
5832;vege_0;19;
5917;final-crs_5;19;293
6145;gate-keeper;20;
6148;vege_1;20;
6181;final-crs_6;20;1674
6440;gate-keeper;21;
6443;vege_1;21;
6449;final-crs_5;21;68
6764;gate-keeper;22;
6773;vege_0;22;
6789;final-crs_7;22;536
7093;gate-keeper;23;
7094;gate-keeper;24;
7100;vege_1;23;
7102;vege_0;24;
7160;final-crs_5;23;828
7175;final-crs_1;24;351
7374;gate-keeper;25;
7375;vege_1;25;
7388;final-crs_1;25;344
7669;gate-keeper;26;
7670;meat_1;26;
7739;final-crs_4;26;177
7925;gate-keeper;27;
7928;vege_0;27;
7932;final-crs_7;27;1823
8320;gate-keeper;28;
8323;vege_0;28;
8374;final-crs_8;28;294
8606;gate-keeper;29;
8614;vege_0;29;
8624;final-crs_1;29;1024
8824;gate-keeper;30;
8826;frui_0;30;
8830;final-crs_1;30;1194
9101;gate-keeper;31;
9102;meat_0;31;
9106;final-crs_0;31;347
9362;gate-keeper;32;
9366;frui_1;32;
9454;final-crs_5;32;239
9632;gate-keeper;33;
9640;vege_0;33;
9701;final-crs_4;33;983
9979;gate-keeper;34;
9980;vege_1;34;
9997;final-crs_2;34;1761
10260;gate-keeper;35;
10263;meat_0;35;
10268;final-crs_8;35;1115
10532;gate-keeper;36;
10556;meat_0;36;
10560;final-crs_7;36;1141
10724;gate-keeper;37;
10728;vege_1;37;
10731;final-crs_2;37;164
11017;gate-keeper;38;
11020;vege_0;38;
11056;final-crs_1;38;890
11261;gate-keeper;39;
11262;vege_1;39;
11321;final-crs_4;39;894
11623;gate-keeper;40;
11630;vege_0;40;
11660;final-crs_5;40;72
11986;gate-keeper;41;
11992;frui_0;41;
12000;final-crs_3;41;1321
12356;gate-keeper;42;
12357;gate-keeper;43;
12358;vege_0;43;
12361;frui_0;42;
12362;final-crs_0;43;1110
12399;final-crs_2;42;137
12643;gate-keeper;44;
12646;vege_1;44;
12706;final-crs_1;44;740
12960;gate-keeper;45;
12967;vege_0;45;
12974;final-crs_1;45;986
13311;gate-keeper;46;
13318;vege_1;46;
13345;final-crs_2;46;67
13590;gate-keeper;47;
13592;frui_1;47;
13658;final-crs_5;47;525
13933;gate-keeper;48;
13936;meat_0;48;
13956;final-crs_4;48;718
14164;gate-keeper;49;
14170;vege_0;49;
14177;final-crs_5;49;901
14517;gate-keeper;50;
14518;vege_0;50;
14561;final-crs_2;50;64
14782;gate-keeper;51;
14784;frui_1;51;
14796;final-crs_2;51;572
15085;gate-keeper;52;
15090;vege_1;52;
15097;final-crs_7;52;623
15413;gate-keeper;53;
15417;vege_0;53;
15420;final-crs_1;53;592
15700;gate-keeper;54;
15701;vege_1;54;
15713;final-crs_4;54;1848
16022;gate-keeper;55;
16028;vege_1;55;
16049;final-crs_2;55;1234
16324;gate-keeper;56;
16327;vege_1;56;
16328;final-crs_8;56;550
16674;gate-keeper;57;
16675;vege_0;57;
16694;final-crs_7;57;504
16957;gate-keeper;58;
16958;frui_0;58;
16982;final-crs_0;58;429
17286;gate-keeper;59;
17287;gate-keeper;60;
17288;gate-keeper;61;
17293;vege_1;59;
17295;vege_0;60;
17303;final-crs_8;59;841
17303;vege_0;61;
17363;final-crs_7;60;231
17389;final-crs_4;61;166
17568;gate-keeper;62;
17569;gate-keeper;63;
17570;gate-keeper;64;
17572;frui_1;62;
17574;vege_1;64;
17577;final-crs_1;62;436
17580;meat_0;63;
17615;final-crs_7;64;287
17622;final-crs_4;63;1456
17689;gate-keeper;65;
17696;vege_0;65;
17747;final-crs_0;65;1407
17861;gate-keeper;66;
17864;frui_0;66;
17866;final-crs_1;66;224
18110;gate-keeper;67;
18113;vege_1;67;
18120;final-crs_5;67;934
18432;gate-keeper;68;
18433;frui_1;68;
18476;final-crs_2;68;197
18704;gate-keeper;69;
18710;vege_0;69;
18715;final-crs_4;69;1439
19002;gate-keeper;70;
19004;frui_1;70;
19010;final-crs_3;70;871
19319;gate-keeper;71;
19327;vege_0;71;
19362;final-crs_5;71;826
19546;gate-keeper;72;
19547;vege_1;72;
19547;gate-keeper;73;
19548;gate-keeper;74;
19549;vege_0;73;
19556;vege_1;74;
19613;final-crs_6;72;1040
19633;final-crs_5;73;959
19644;gate-keeper;75;
19645;gate-keeper;76;
19649;vege_0;75;
19651;vege_1;76;
19657;final-crs_0;74;153
19681;final-crs_1;75;1436
19694;final-crs_2;76;267
19943;gate-keeper;77;
19946;frui_0;77;
19947;final-crs_2;77;331
20220;gate-keeper;78;
20232;meat_1;78;
20334;final-crs_4;78;903
20385;gate-keeper;79;
20389;vege_0;79;
20442;final-crs_2;79;670
20883;gate-keeper;80;
20884;gate-keeper;81;
20885;gate-keeper;82;
20886;frui_0;80;
20887;vege_0;81;
20887;vege_1;82;
20906;final-crs_0;80;817
20924;final-crs_3;81;962
20958;final-crs_8;82;1212
21184;gate-keeper;83;
21185;gate-keeper;84;
21186;gate-keeper;85;
21187;frui_0;85;
21216;meat_0;83;
21230;final-crs_7;85;482
21246;meat_1;84;
21337;final-crs_4;83;381
21352;final-crs_5;84;776
21370;gate-keeper;86;
21371;gate-keeper;87;
21372;gate-keeper;88;
21378;vege_0;87;
21380;vege_1;88;
21383;final-crs_1;87;426
21386;meat_0;86;
21390;final-crs_8;88;990
21401;final-crs_6;86;1573
21452;gate-keeper;89;
21453;gate-keeper;90;
21454;vege_1;89;
21454;gate-keeper;91;
21456;vege_0;90;
21465;vege_1;91;
21525;final-crs_7;89;717
21560;gate-keeper;92;
21561;gate-keeper;93;
21562;frui_0;92;
21562;gate-keeper;94;
21563;gate-keeper;95;
21565;frui_1;93;
21569;final-crs_5;90;73
21570;frui_0;95;
21573;meat_0;94;
21588;final-crs_3;91;279
21599;final-crs_2;92;2303
21626;final-crs_4;93;1119
21629;final-crs_1;95;1259
21632;final-crs_6;94;1043
21796;gate-keeper;96;
21797;gate-keeper;97;
21798;frui_0;96;
21798;gate-keeper;98;
21800;vege_0;97;
21806;vege_1;98;
21828;final-crs_2;96;822
21842;final-crs_4;97;399
21870;final-crs_3;98;401
22092;gate-keeper;99;
22093;gate-keeper;100;
22094;gate-keeper;101;
22095;vege_0;99;
22098;vege_1;100;
22105;final-crs_3;99;856
22107;vege_0;101;
22140;final-crs_0;100;520
22148;final-crs_6;101;324
22293;gate-keeper;102;
22294;gate-keeper;103;
22295;gate-keeper;104;
22296;vege_1;103;
22303;final-crs_5;103;763
22310;meat_0;102;
22343;final-crs_3;102;987
22347;meat_1;104;
22351;final-crs_0;104;1124
22432;gate-keeper;105;
22433;gate-keeper;106;
22434;gate-keeper;107;
22437;vege_1;105;
22439;vege_0;107;
22475;final-crs_7;105;621
22476;meat_1;106;
22487;final-crs_2;107;337
22518;final-crs_4;106;740
22696;gate-keeper;108;
22697;vege_1;108;
22697;gate-keeper;109;
22698;gate-keeper;110;
22704;vege_0;109;
22708;vege_1;110;
22734;final-crs_2;108;450
22736;final-crs_4;109;639
22745;final-crs_7;110;1099
23055;gate-keeper;111;
23056;gate-keeper;112;
23057;frui_1;112;
23057;gate-keeper;113;
23061;vege_0;111;
23061;vege_1;113;
23072;final-crs_8;112;606
23089;final-crs_1;111;800
23119;final-crs_3;113;327
23223;gate-keeper;114;
23224;frui_0;114;
23224;gate-keeper;115;
23225;gate-keeper;116;
23229;frui_1;115;
23247;meat_0;116;
23283;final-crs_5;114;1719
23314;final-crs_8;115;152
23336;final-crs_6;116;1020
23365;gate-keeper;117;
23366;gate-keeper;118;
23367;frui_0;117;
23367;gate-keeper;119;
23371;frui_1;118;
23375;frui_0;119;
23378;final-crs_7;117;763
23411;final-crs_0;118;323
23433;final-crs_2;119;1182
23698;gate-keeper;120;
23699;gate-keeper;121;
23700;gate-keeper;122;
23701;vege_1;120;
23701;frui_1;121;
23708;vege_0;122;
23784;final-crs_6;120;88
23813;final-crs_5;121;681
23820;final-crs_8;122;1570
24005;gate-keeper;123;
24006;vege_1;123;
24031;final-crs_6;123;563
24220;gate-keeper;124;
24221;vege_0;124;
24256;final-crs_6;124;897
24630;gate-keeper;125;
24631;vege_0;125;
24660;final-crs_2;125;248
24961;gate-keeper;126;
24962;gate-keeper;127;
24965;frui_1;126;
24970;vege_1;127;
24977;final-crs_3;126;551
24983;final-crs_1;127;813
25209;gate-keeper;128;
25211;vege_0;128;
25235;final-crs_3;128;626
25666;gate-keeper;129;
25669;vege_0;129;
25682;final-crs_1;129;545
25934;gate-keeper;130;
25937;vege_1;130;
25991;final-crs_7;130;275
26317;gate-keeper;131;
26323;vege_0;131;
26371;final-crs_2;131;682
26627;gate-keeper;132;
26628;gate-keeper;133;
26633;meat_1;132;
26634;vege_0;133;
26706;final-crs_0;132;425
26711;final-crs_3;133;339
27202;gate-keeper;134;
27204;vege_0;134;
27225;final-crs_5;134;1342
27547;gate-keeper;135;
27554;frui_0;135;
27555;final-crs_1;135;690
27674;gate-keeper;136;
27676;vege_0;136;
27739;final-crs_3;136;237
28170;gate-keeper;137;
28171;vege_1;137;
28171;gate-keeper;138;
28174;frui_0;138;
28217;final-crs_6;137;619
28244;final-crs_3;138;715
28479;gate-keeper;139;
28486;meat_1;139;
28502;final-crs_7;139;278
28717;gate-keeper;140;
28722;vege_1;140;
28724;final-crs_1;140;1056
29054;gate-keeper;141;
29058;vege_0;141;
29092;final-crs_0;141;1131
29346;gate-keeper;142;
29349;vege_0;142;
29361;final-crs_0;142;880
29586;gate-keeper;143;
29587;frui_0;143;
29599;final-crs_0;143;898
29879;gate-keeper;144;
29887;vege_0;144;
29931;final-crs_1;144;1457
30235;gate-keeper;145;
30236;gate-keeper;146;
30240;vege_0;145;
30242;frui_0;146;
30259;final-crs_5;145;1456
30305;final-crs_0;146;1273
30539;gate-keeper;147;
30540;vege_1;147;
