time;ckpt;id;money
313;gate-keeper;5;
314;gate-keeper;6;
359;meat_1;5;
369;meat_0;6;
455;final-crs_1;5;283
456;final-crs_7;6;1398
626;gate-keeper;12;
660;meat_0;12;
697;final-crs_1;12;1691
1160;gate-keeper;21;
1161;gate-keeper;22;
1162;vege_0;21;
1162;gate-keeper;23;
1163;gate-keeper;24;
1164;vege_1;24;
1164;frui_0;23;
1166;meat_1;22;
1176;final-crs_4;21;725
1200;final-crs_7;24;1501
1203;final-crs_5;23;403
1208;final-crs_6;22;467
1485;gate-keeper;27;
1486;gate-keeper;28;
1487;gate-keeper;29;
1488;gate-keeper;30;
1489;gate-keeper;31;
1490;vege_0;27;
1490;vege_1;28;
1490;frui_0;30;
1499;vege_1;29;
1501;vege_0;31;
1503;final-crs_8;27;1004
1519;final-crs_2;28;885
1534;final-crs_3;30;1003
1542;final-crs_0;29;624
1629;final-crs_6;31;684
1964;gate-keeper;40;
1965;gate-keeper;41;
1970;frui_0;40;
1971;vege_0;41;
2022;final-crs_3;40;584
2030;final-crs_2;41;364
2097;gate-keeper;42;
2098;gate-keeper;43;
2099;gate-keeper;44;
2100;gate-keeper;45;
2101;vege_1;42;
2102;frui_0;43;
2104;vege_0;45;
2104;frui_1;44;
2126;final-crs_5;42;813
2150;final-crs_6;43;1324
2156;final-crs_1;45;2233
2184;final-crs_4;44;909
2388;gate-keeper;47;
2389;gate-keeper;48;
2390;gate-keeper;49;
2391;gate-keeper;50;
2392;gate-keeper;51;
2393;vege_0;47;
2394;vege_1;48;
2397;final-crs_4;47;964
2403;vege_0;50;
2410;final-crs_6;48;189
2411;final-crs_1;50;678
2444;meat_1;49;
2446;meat_0;51;
2464;final-crs_8;49;374
2515;final-crs_3;51;154
2707;gate-keeper;54;
2708;gate-keeper;55;
2709;gate-keeper;56;
2710;gate-keeper;57;
2711;gate-keeper;58;
2712;frui_1;57;
2713;vege_0;54;
2715;vege_1;55;
2716;frui_0;58;
2721;final-crs_8;57;1152
2747;meat_0;56;
2752;final-crs_3;54;1181
2780;final-crs_2;55;272
2797;final-crs_5;58;140
2816;final-crs_0;56;110
2961;gate-keeper;61;
2962;gate-keeper;62;
2963;gate-keeper;63;
2964;gate-keeper;64;
2966;frui_0;61;
2967;frui_1;62;
2972;frui_0;63;
2987;meat_0;64;
3004;gate-keeper;65;
3007;frui_1;65;
3012;final-crs_3;61;1167
3021;final-crs_5;62;1109
3034;final-crs_2;63;447
3066;final-crs_0;64;533
3081;final-crs_6;65;459
3323;gate-keeper;67;
3324;gate-keeper;68;
3325;gate-keeper;69;
3326;gate-keeper;70;
3327;vege_0;67;
3327;gate-keeper;71;
3328;gate-keeper;72;
3331;final-crs_0;67;1624
3333;vege_1;68;
3334;vege_0;69;
3334;meat_0;72;
3343;vege_0;70;
3343;vege_1;71;
3371;final-crs_7;68;1036
3398;final-crs_1;69;1509
3423;final-crs_4;72;164
3472;final-crs_3;70;1055
3505;final-crs_8;71;928
3571;gate-keeper;76;
3572;frui_1;76;
3572;gate-keeper;77;
3573;vege_0;77;
3598;final-crs_7;76;701
3633;final-crs_0;77;187
3741;gate-keeper;80;
3742;gate-keeper;81;
3743;vege_1;81;
3746;frui_1;80;
3764;final-crs_6;81;290
3767;final-crs_8;80;701
3865;gate-keeper;82;
3866;frui_0;82;
3866;gate-keeper;83;
3868;vege_0;83;
3871;final-crs_0;82;490
3880;gate-keeper;84;
3883;vege_1;84;
3915;final-crs_1;83;823
3933;final-crs_4;84;297
4167;gate-keeper;86;
4168;gate-keeper;87;
4169;gate-keeper;88;
4170;gate-keeper;89;
4171;gate-keeper;90;
4172;frui_1;87;
4173;frui_0;89;
4174;vege_0;86;
4174;vege_1;88;
4179;frui_1;90;
4221;final-crs_6;87;721
4251;final-crs_3;89;1449
4275;final-crs_5;86;952
4281;final-crs_8;88;1715
4294;final-crs_2;90;165
4411;gate-keeper;93;
4412;gate-keeper;94;
4413;gate-keeper;95;
4414;vege_0;93;
4414;vege_1;94;
4414;gate-keeper;96;
4415;frui_1;95;
4422;vege_0;96;
4430;final-crs_1;93;1118
4478;final-crs_3;94;460
4481;final-crs_6;95;263
4527;final-crs_2;96;917
4744;gate-keeper;99;
4745;gate-keeper;100;
4746;gate-keeper;101;
4747;frui_0;99;
4747;frui_1;101;
4747;gate-keeper;102;
4748;gate-keeper;103;
4750;vege_0;100;
4752;vege_1;102;
4753;frui_0;103;
4765;final-crs_8;99;666
4776;final-crs_5;101;576
4789;final-crs_7;100;157
4803;final-crs_0;102;536
4811;gate-keeper;105;
4818;vege_1;105;
4906;final-crs_4;103;78
4909;final-crs_3;105;1286
5029;gate-keeper;106;
5030;frui_0;106;
5030;gate-keeper;107;
5031;frui_1;107;
5031;gate-keeper;108;
5032;gate-keeper;109;
5036;final-crs_0;106;759
5036;vege_1;108;
5051;meat_0;109;
5132;final-crs_4;107;224
5165;final-crs_1;108;935
5186;final-crs_3;109;778
5736;gate-keeper;125;
5737;frui_1;125;
5741;final-crs_7;125;404
5947;gate-keeper;127;
5948;gate-keeper;128;
5949;frui_1;127;
5949;gate-keeper;129;
5953;final-crs_2;127;303
5954;frui_0;128;
5956;frui_1;129;
5959;final-crs_8;128;1038
5979;final-crs_7;129;800
6256;gate-keeper;133;
6257;gate-keeper;134;
6258;gate-keeper;135;
6259;gate-keeper;136;
6260;frui_0;135;
6261;vege_1;133;
6262;vege_0;136;
6286;meat_0;134;
6295;final-crs_0;135;88
6352;final-crs_3;133;1173
6369;final-crs_1;136;994
6385;final-crs_4;134;1054
6584;gate-keeper;140;
6585;gate-keeper;141;
6586;frui_0;140;
6586;gate-keeper;142;
6587;final-crs_6;140;83
6587;vege_1;142;
6587;gate-keeper;143;
6592;vege_0;143;
6595;final-crs_3;142;256
6597;meat_0;141;
6599;gate-keeper;144;
6602;frui_1;144;
6605;final-crs_1;143;1021
6610;final-crs_2;141;1071
6637;final-crs_8;144;555
7404;gate-keeper;162;
7436;meat_1;162;
7476;final-crs_5;162;294
7493;gate-keeper;164;
7494;frui_1;164;
7525;final-crs_0;164;729
7778;gate-keeper;170;
7779;gate-keeper;171;
7782;vege_0;170;
7784;final-crs_4;170;871
7802;meat_0;171;
7841;final-crs_6;171;270
8302;gate-keeper;179;
8303;gate-keeper;180;
8304;gate-keeper;181;
8305;vege_1;179;
8305;gate-keeper;182;
8308;frui_1;182;
8319;meat_0;180;
8331;meat_1;181;
8371;final-crs_8;179;833
8406;final-crs_1;182;895
8409;gate-keeper;183;
8410;frui_0;183;
8410;gate-keeper;184;
8412;vege_1;184;
8415;final-crs_0;180;971
8422;final-crs_5;181;2152
8428;final-crs_7;183;836
8453;final-crs_3;184;1533
8683;gate-keeper;190;
8684;frui_0;190;
8732;final-crs_2;190;551
9105;gate-keeper;198;
9106;gate-keeper;199;
9107;gate-keeper;200;
9108;vege_1;198;
9112;vege_0;199;
9122;final-crs_0;198;747
9129;meat_1;200;
9142;final-crs_5;199;1106
9158;final-crs_3;200;742
9217;gate-keeper;201;
9218;frui_1;201;
9218;gate-keeper;202;
9224;vege_0;202;
9225;final-crs_6;201;578
9246;final-crs_2;202;1356
9514;gate-keeper;208;
9516;frui_1;208;
9531;final-crs_8;208;1059
10128;gate-keeper;221;
10129;gate-keeper;222;
10130;gate-keeper;223;
10133;vege_0;221;
10133;vege_1;222;
10142;vege_0;223;
10155;final-crs_6;221;995
10179;final-crs_1;222;499
10193;final-crs_2;223;98
10686;gate-keeper;235;
10692;frui_0;235;
10723;final-crs_4;235;380
10946;gate-keeper;241;
10953;vege_0;241;
10962;final-crs_5;241;1338
11113;gate-keeper;245;
11120;vege_0;245;
11182;final-crs_1;245;712
11223;gate-keeper;246;
11224;frui_0;246;
11224;gate-keeper;247;
11227;frui_1;247;
11247;final-crs_8;246;2397
11248;final-crs_2;247;434
11623;gate-keeper;256;
11627;meat_1;256;
11638;final-crs_5;256;825
12052;gate-keeper;263;
12053;gate-keeper;264;
12054;gate-keeper;265;
12056;vege_1;263;
12059;frui_0;264;
12059;frui_1;265;
12098;final-crs_6;263;868
12125;gate-keeper;267;
12127;vege_1;267;
12160;final-crs_4;264;159
12180;final-crs_5;265;308
12187;final-crs_7;267;724
12316;gate-keeper;269;
12317;vege_0;269;
12317;gate-keeper;270;
12318;gate-keeper;271;
12319;gate-keeper;272;
12320;vege_1;270;
12322;frui_0;271;
12327;vege_0;272;
12352;final-crs_6;269;471
12387;final-crs_4;270;133
12392;final-crs_5;271;577
12395;final-crs_7;272;337
12864;gate-keeper;282;
12865;gate-keeper;283;
12866;gate-keeper;284;
12867;vege_0;282;
12867;vege_1;284;
12867;meat_0;283;
12891;final-crs_2;282;510
12892;final-crs_5;284;1023
12907;gate-keeper;285;
12908;meat_1;285;
12922;final-crs_4;283;1023
12935;final-crs_0;285;452
13188;gate-keeper;289;
13189;gate-keeper;290;
13190;gate-keeper;291;
13191;gate-keeper;292;
13192;vege_0;290;
13192;vege_1;291;
13192;frui_1;292;
13199;final-crs_0;290;496
13205;meat_1;289;
13249;final-crs_6;291;857
13272;final-crs_3;292;1335
13287;final-crs_7;289;433
13495;gate-keeper;298;
13496;vege_1;298;
13496;gate-keeper;299;
13504;vege_0;299;
13529;final-crs_7;298;845
13608;gate-keeper;300;
13609;vege_0;300;
13609;gate-keeper;301;
13612;final-crs_5;299;1479
13632;final-crs_1;300;1128
13647;meat_0;301;
13649;final-crs_4;301;366
13811;gate-keeper;305;
13812;gate-keeper;306;
13813;frui_1;306;
13819;vege_0;305;
13827;final-crs_4;306;132
13852;final-crs_1;305;71
14102;gate-keeper;312;
14103;frui_1;312;
14113;final-crs_5;312;687
14288;gate-keeper;316;
14304;meat_0;316;
14314;final-crs_1;316;788
14436;gate-keeper;320;
14437;frui_1;320;
14460;final-crs_2;320;470
14720;gate-keeper;324;
14721;vege_0;324;
14721;gate-keeper;325;
14722;gate-keeper;326;
14730;final-crs_7;324;2083
14731;vege_0;325;
14731;vege_1;326;
14737;final-crs_2;325;1793
14738;final-crs_4;326;586
15046;gate-keeper;333;
15047;gate-keeper;334;
15050;vege_0;333;
15050;frui_1;334;
15087;final-crs_5;333;316
15122;final-crs_3;334;1019
15221;gate-keeper;338;
15222;frui_0;338;
15227;final-crs_2;338;468
15650;gate-keeper;345;
15651;gate-keeper;346;
15652;gate-keeper;347;
15654;frui_1;347;
15656;vege_0;345;
15658;vege_1;346;
15674;final-crs_0;347;1161
15678;final-crs_2;345;636
15692;final-crs_6;346;519
16151;gate-keeper;358;
16153;frui_1;358;
16166;final-crs_2;358;1513
16538;gate-keeper;366;
16539;gate-keeper;367;
16543;vege_0;366;
16551;meat_0;367;
16555;final-crs_3;366;374
16643;final-crs_5;367;304
16869;gate-keeper;375;
16871;vege_0;375;
16913;final-crs_1;375;356
17130;gate-keeper;380;
17131;gate-keeper;381;
17132;frui_0;381;
17133;vege_0;380;
17143;final-crs_0;381;1205
17157;final-crs_2;380;366
17517;gate-keeper;389;
17518;gate-keeper;390;
17519;frui_0;389;
17522;vege_1;390;
17528;final-crs_3;389;1591
17612;final-crs_2;390;435
17823;gate-keeper;396;
17824;gate-keeper;397;
17852;meat_0;396;
17866;final-crs_0;396;73
17868;meat_1;397;
17883;final-crs_5;397;1353
18112;gate-keeper;403;
18114;frui_0;403;
18120;final-crs_8;403;547
18666;gate-keeper;414;
18667;gate-keeper;415;
18668;gate-keeper;416;
18671;frui_0;414;
18671;meat_1;415;
18673;vege_1;416;
18696;final-crs_3;414;923
18779;final-crs_6;415;107
18798;final-crs_1;416;427
18884;gate-keeper;437;
18885;gate-keeper;438;
18886;vege_1;438;
18886;gate-keeper;439;
18887;gate-keeper;440;
18894;vege_0;439;
18895;meat_0;437;
18897;vege_1;440;
18945;final-crs_3;438;446
18966;gate-keeper;441;
18967;gate-keeper;442;
18970;frui_1;441;
18971;frui_0;442;
19027;final-crs_5;439;712
19028;final-crs_6;437;1666
19042;final-crs_1;440;552
19053;final-crs_7;441;689
19056;final-crs_0;442;490
19136;gate-keeper;445;
19137;gate-keeper;446;
19144;vege_1;446;
19147;meat_1;445;
19220;final-crs_3;446;94
19250;gate-keeper;447;
19251;gate-keeper;448;
