time;ckpt;id;money
298;gate-keeper;0;
300;vege_1;0;
412;final-crs_4;0;534
660;gate-keeper;1;
661;gate-keeper;2;
669;vege_0;1;
670;vege_1;2;
692;final-crs_0;1;541
700;final-crs_2;2;329
923;gate-keeper;3;
924;frui_1;3;
934;final-crs_0;3;288
1261;gate-keeper;4;
1262;gate-keeper;5;
1263;frui_0;4;
1263;meat_0;5;
1321;final-crs_4;4;1372
1402;final-crs_0;5;498
1580;gate-keeper;6;
1581;gate-keeper;7;
1585;vege_0;7;
1595;final-crs_1;7;475
1613;meat_1;6;
1649;final-crs_2;6;978
1893;gate-keeper;8;
1897;frui_1;8;
1937;final-crs_3;8;876
2267;gate-keeper;9;
2268;vege_0;9;
2268;gate-keeper;10;
2269;frui_1;10;
2312;final-crs_2;9;736
2357;final-crs_1;10;670
2586;gate-keeper;11;
2587;gate-keeper;12;
2589;vege_0;11;
2595;vege_1;12;
2645;final-crs_0;11;760
2658;final-crs_3;12;1392
2873;gate-keeper;13;
2892;meat_0;13;
2938;final-crs_5;13;1253
3118;gate-keeper;14;
3121;vege_1;14;
3176;final-crs_5;14;731
3407;gate-keeper;15;
3408;gate-keeper;16;
3412;vege_1;15;
3444;meat_1;16;
3483;gate-keeper;17;
3489;final-crs_2;15;174
3499;meat_1;17;
3522;final-crs_0;16;568
3544;final-crs_1;17;798
3967;gate-keeper;18;
3968;gate-keeper;19;
3975;vege_1;19;
3989;meat_0;18;
4004;final-crs_0;19;1342
4034;final-crs_3;18;420
4257;gate-keeper;20;
4258;gate-keeper;21;
4264;vege_0;20;
4276;final-crs_5;20;353
4277;meat_0;21;
4283;final-crs_3;21;1205
4442;gate-keeper;22;
4451;meat_0;22;
4483;final-crs_2;22;94
4816;gate-keeper;23;
4817;gate-keeper;24;
4818;vege_1;23;
4823;vege_0;24;
4927;final-crs_4;23;683
4953;final-crs_1;24;866
5113;gate-keeper;25;
5150;meat_0;25;
5184;final-crs_2;25;87
5379;gate-keeper;26;
5380;gate-keeper;27;
5383;vege_0;26;
5401;meat_0;27;
5408;final-crs_1;26;1356
5443;final-crs_2;27;334
5615;gate-keeper;28;
5621;vege_0;28;
5644;final-crs_1;28;976
5953;gate-keeper;29;
5961;meat_0;29;
6100;final-crs_1;29;413
6240;gate-keeper;30;
6241;gate-keeper;31;
6245;vege_1;31;
6261;meat_0;30;
6339;final-crs_2;31;320
6347;final-crs_3;30;205
6526;gate-keeper;32;
6551;meat_0;32;
6604;final-crs_1;32;173
6883;gate-keeper;33;
6884;gate-keeper;34;
6885;vege_1;33;
6892;vege_0;34;
6896;final-crs_4;33;573
6906;final-crs_5;34;339
7129;gate-keeper;35;
7132;meat_0;35;
7164;final-crs_0;35;426
7341;gate-keeper;36;
7366;meat_0;36;
7414;final-crs_0;36;882
7631;gate-keeper;37;
7632;gate-keeper;38;
7633;vege_0;38;
7633;frui_0;37;
7687;final-crs_5;38;129
7705;final-crs_3;37;68
7970;gate-keeper;39;
7972;frui_0;39;
8011;final-crs_2;39;93
8329;gate-keeper;40;
8330;gate-keeper;41;
8333;vege_0;41;
8349;final-crs_4;41;361
8349;meat_1;40;
