time;ckpt;id;money
307;gate-keeper;0;
308;gate-keeper;1;
315;vege_0;1;
346;meat_0;0;
445;final-crs_2;1;431
459;final-crs_0;0;770
652;gate-keeper;2;
653;vege_1;2;
653;gate-keeper;3;
660;vege_0;3;
670;final-crs_0;2;400
683;final-crs_2;3;760
966;gate-keeper;4;
967;vege_1;4;
967;gate-keeper;5;
968;final-crs_7;4;125
970;vege_0;5;
997;final-crs_4;5;377
1227;gate-keeper;6;
1228;gate-keeper;7;
1229;vege_0;6;
1230;final-crs_3;6;839
1248;meat_0;7;
1251;final-crs_4;7;1359
1497;gate-keeper;8;
1522;meat_1;8;
1609;final-crs_5;8;371
1779;gate-keeper;9;
1780;gate-keeper;10;
1783;vege_1;10;
1790;meat_0;9;
1877;final-crs_5;10;597
1885;final-crs_0;9;560
1894;gate-keeper;11;
1898;vege_1;11;
1907;final-crs_3;11;1404
2100;gate-keeper;12;
2117;meat_1;12;
2135;final-crs_0;12;331
2361;gate-keeper;13;
2362;gate-keeper;14;
2365;vege_0;14;
2380;final-crs_0;14;1051
2388;meat_0;13;
2393;final-crs_2;13;883
2651;gate-keeper;15;
2652;gate-keeper;16;
2654;meat_1;15;
2655;frui_1;16;
2659;final-crs_5;15;701
2700;final-crs_7;16;1140
2894;gate-keeper;17;
2895;frui_0;17;
2900;final-crs_4;17;589
2958;gate-keeper;18;
2961;vege_1;18;
2997;final-crs_3;18;165
3204;gate-keeper;19;
3205;meat_0;19;
3227;final-crs_1;19;109
3500;gate-keeper;20;
3501;gate-keeper;21;
3503;meat_0;21;
3507;vege_0;20;
3551;final-crs_5;21;307
3584;final-crs_2;20;1855
3593;gate-keeper;22;
3596;meat_1;22;
3631;final-crs_4;22;935
3804;gate-keeper;23;
3805;vege_1;23;
3825;final-crs_2;23;1466
3850;gate-keeper;24;
3858;vege_0;24;
3890;final-crs_6;24;600
4093;gate-keeper;25;
4094;gate-keeper;26;
4099;vege_0;25;
4101;vege_1;26;
4138;final-crs_6;25;329
4181;final-crs_4;26;349
4364;gate-keeper;27;
4366;vege_1;27;
4393;final-crs_6;27;1275
4709;gate-keeper;28;
4710;gate-keeper;29;
4711;vege_1;28;
4728;final-crs_5;28;1653
4737;meat_0;29;
4741;final-crs_7;29;769
4961;gate-keeper;30;
4962;gate-keeper;31;
4986;meat_1;30;
4988;meat_0;31;
5024;final-crs_6;30;406
5055;final-crs_2;31;393
5283;gate-keeper;32;
5284;gate-keeper;33;
5285;vege_1;33;
5296;meat_1;32;
5346;final-crs_2;33;715
5412;final-crs_4;32;402
5587;gate-keeper;34;
5588;gate-keeper;35;
5590;frui_0;34;
5592;final-crs_2;34;1787
5598;meat_1;35;
5655;final-crs_4;35;128
5925;gate-keeper;36;
5926;gate-keeper;37;
5927;frui_1;36;
5933;final-crs_5;36;706
5934;vege_0;37;
5971;final-crs_3;37;1469
6213;gate-keeper;38;
6214;gate-keeper;39;
6217;frui_0;38;
6220;final-crs_2;38;297
6239;meat_0;39;
6245;final-crs_1;39;869
6476;gate-keeper;40;
6481;vege_0;40;
6482;final-crs_6;40;1172
6806;gate-keeper;41;
6807;gate-keeper;42;
6833;meat_1;41;
6850;meat_0;42;
6867;final-crs_5;41;566
6878;final-crs_0;42;697
6982;gate-keeper;43;
6985;frui_0;43;
7034;final-crs_2;43;548
7102;gate-keeper;44;
7125;meat_1;44;
7134;final-crs_5;44;665
7363;gate-keeper;45;
7364;gate-keeper;46;
7365;meat_1;45;
7370;vege_0;46;
7392;final-crs_6;45;1588
7421;final-crs_1;46;290
