time;ckpt;id;money
216;gate-keeper;0;
217;gate-keeper;1;
221;vege_1;1;
233;final-crs_4;1;398
234;meat_0;0;
240;final-crs_5;0;453
499;gate-keeper;2;
500;gate-keeper;3;
502;vege_1;2;
504;vege_0;3;
515;final-crs_3;2;1312
708;final-crs_0;3;1255
931;gate-keeper;7;
952;meat_0;7;
954;final-crs_6;7;1849
1076;gate-keeper;8;
1078;vege_1;8;
1128;final-crs_0;8;1961
1683;gate-keeper;14;
1687;vege_1;14;
1693;final-crs_3;14;359
1865;gate-keeper;15;
1867;frui_0;15;
1885;final-crs_0;15;716
2418;gate-keeper;20;
2423;vege_0;20;
2427;final-crs_6;20;660
2696;gate-keeper;23;
2697;vege_0;23;
2716;final-crs_1;23;741
2979;gate-keeper;25;
2984;vege_1;25;
3028;final-crs_3;25;1098
3041;gate-keeper;26;
3043;vege_0;26;
3055;final-crs_4;26;1002
3325;gate-keeper;28;
3354;meat_0;28;
3415;final-crs_6;28;892
3521;gate-keeper;30;
3525;vege_0;30;
3548;final-crs_2;30;895
3911;gate-keeper;33;
3912;vege_1;33;
3966;final-crs_3;33;1052
4188;gate-keeper;35;
4189;gate-keeper;36;
4190;vege_1;35;
4195;vege_0;36;
4198;final-crs_3;35;621
4272;final-crs_2;36;339
4458;gate-keeper;38;
4459;frui_0;38;
4469;final-crs_3;38;301
4739;gate-keeper;40;
4740;frui_0;40;
4784;final-crs_5;40;2051
4843;gate-keeper;41;
4847;meat_0;41;
4873;final-crs_6;41;797
5043;gate-keeper;42;
5044;gate-keeper;43;
5048;vege_0;42;
5075;final-crs_1;42;723
5093;meat_1;43;
5105;final-crs_6;43;74
5341;gate-keeper;45;
5342;frui_1;45;
5489;final-crs_3;45;760
5644;gate-keeper;48;
5647;vege_0;48;
5729;final-crs_3;48;597
5908;gate-keeper;50;
5914;vege_1;50;
5963;final-crs_3;50;855
6210;gate-keeper;53;
6213;vege_0;53;
6214;final-crs_5;53;525
6804;gate-keeper;58;
6808;vege_1;58;
6922;final-crs_6;58;563
7535;gate-keeper;64;
7539;vege_1;64;
7650;final-crs_5;64;742
7962;gate-keeper;68;
7966;frui_1;68;
7998;final-crs_0;68;405
8258;gate-keeper;71;
8261;vege_0;71;
8293;final-crs_0;71;332
8610;gate-keeper;74;
8622;meat_0;74;
8646;final-crs_3;74;581
8773;gate-keeper;75;
8800;meat_1;75;
8849;final-crs_2;75;188
9162;gate-keeper;79;
9193;meat_1;79;
9299;final-crs_0;79;230
9610;gate-keeper;83;
9613;vege_1;83;
9644;final-crs_4;83;423
10078;gate-keeper;85;
10079;gate-keeper;86;
10081;vege_1;85;
10086;vege_0;86;
10096;final-crs_2;85;841
10114;final-crs_1;86;397
10535;gate-keeper;91;
10538;vege_1;91;
10541;final-crs_5;91;414
10684;gate-keeper;92;
10691;vege_0;92;
10703;final-crs_4;92;1553
11001;gate-keeper;95;
11004;vege_0;95;
11021;final-crs_0;95;454
11417;gate-keeper;98;
11418;vege_0;98;
11479;final-crs_0;98;1092
11858;gate-keeper;102;
11863;vege_0;102;
11893;final-crs_4;102;936
12201;gate-keeper;105;
12203;vege_0;105;
12233;final-crs_2;105;325
12378;gate-keeper;107;
12379;frui_1;107;
12411;final-crs_4;107;517
12527;gate-keeper;108;
12532;vege_0;108;
12534;final-crs_3;108;475
12863;gate-keeper;110;
12866;vege_0;110;
12870;final-crs_2;110;403
13184;gate-keeper;112;
13185;vege_0;112;
13185;gate-keeper;113;
13195;vege_0;113;
13203;final-crs_0;112;799
13301;final-crs_4;113;430
13445;gate-keeper;116;
13447;vege_0;116;
13486;final-crs_0;116;460
13731;gate-keeper;118;
13750;meat_1;118;
13798;final-crs_4;118;1002
14036;gate-keeper;120;
14037;gate-keeper;121;
14041;frui_0;120;
14041;frui_1;121;
14067;final-crs_6;120;734
14085;final-crs_5;121;1666
14289;gate-keeper;123;
14294;vege_0;123;
14300;final-crs_5;123;855
14555;gate-keeper;125;
14572;meat_1;125;
14634;gate-keeper;126;
14637;vege_0;126;
14672;final-crs_2;125;343
14694;final-crs_4;126;144
14917;gate-keeper;128;
14921;vege_1;128;
14945;final-crs_3;128;653
15556;gate-keeper;132;
15557;gate-keeper;133;
15558;gate-keeper;134;
15561;frui_0;134;
15590;meat_0;132;
15591;meat_1;133;
15603;final-crs_3;134;323
15628;final-crs_4;132;1279
15701;final-crs_2;133;531
15894;gate-keeper;137;
15900;vege_1;137;
15957;final-crs_2;137;1454
16223;gate-keeper;140;
16236;meat_0;140;
16285;final-crs_4;140;1307
16434;gate-keeper;141;
16435;gate-keeper;142;
16444;vege_1;142;
16467;final-crs_5;142;664
16472;meat_0;141;
16473;final-crs_0;141;762
16526;gate-keeper;143;
