time;ckpt;id;money
276;gate-keeper;0;
280;vege_1;0;
284;final-crs_3;0;785
529;gate-keeper;1;
534;meat_1;1;
648;final-crs_1;1;1403
799;gate-keeper;2;
800;vege_1;2;
800;gate-keeper;3;
803;vege_0;3;
907;final-crs_1;2;561
909;final-crs_2;3;630
963;gate-keeper;4;
964;vege_1;4;
987;final-crs_0;4;1285
1404;gate-keeper;5;
1405;gate-keeper;6;
1407;frui_1;5;
1411;vege_0;6;
1438;final-crs_4;5;1886
1439;final-crs_0;6;631
1741;gate-keeper;7;
1742;gate-keeper;8;
1745;vege_0;7;
1747;vege_1;8;
1792;final-crs_3;7;729
1813;final-crs_2;8;833
2024;gate-keeper;9;
2028;vege_1;9;
2052;final-crs_3;9;1469
2271;gate-keeper;10;
2274;vege_1;10;
2281;final-crs_3;10;351
2552;gate-keeper;11;
2553;gate-keeper;12;
2556;vege_1;11;
2557;frui_0;12;
2581;final-crs_2;11;2117
2587;final-crs_3;12;1166
2878;gate-keeper;13;
2879;vege_1;13;
2879;gate-keeper;14;
2884;frui_0;14;
2979;final-crs_5;13;1412
2986;final-crs_0;14;1203
3192;gate-keeper;15;
3194;frui_0;15;
3195;final-crs_5;15;321
3503;gate-keeper;16;
3504;vege_1;16;
3504;gate-keeper;17;
3505;vege_0;17;
3578;final-crs_3;16;1832
3582;final-crs_2;17;663
3776;gate-keeper;18;
3780;vege_0;18;
3826;final-crs_2;18;2462
3988;gate-keeper;19;
3990;vege_0;19;
4052;final-crs_2;19;1451
4127;gate-keeper;20;
4148;meat_0;20;
4153;final-crs_1;20;2735
4434;gate-keeper;21;
4462;meat_1;21;
4476;gate-keeper;22;
4492;final-crs_3;21;569
4532;meat_0;22;
4558;final-crs_4;22;2591
4777;gate-keeper;23;
4784;vege_0;23;
4850;final-crs_5;23;1223
5059;gate-keeper;24;
5060;gate-keeper;25;
5063;frui_0;25;
5064;vege_1;24;
5167;final-crs_3;25;538
5212;final-crs_2;24;506
5344;gate-keeper;26;
5347;vege_0;26;
5378;final-crs_3;26;664
5652;gate-keeper;27;
5653;gate-keeper;28;
5654;vege_0;27;
5654;vege_1;28;
5676;final-crs_2;27;3461
5707;final-crs_0;28;987
5961;gate-keeper;29;
5968;vege_0;29;
5972;final-crs_1;29;313
6216;gate-keeper;30;
6221;vege_0;30;
6248;gate-keeper;31;
6249;vege_0;31;
6265;final-crs_3;30;1081
6325;final-crs_4;31;709
6538;gate-keeper;32;
6540;frui_0;32;
6544;final-crs_4;32;2068
6863;gate-keeper;33;
6864;frui_0;33;
6864;gate-keeper;34;
6866;vege_0;34;
6928;final-crs_0;33;2574
6963;final-crs_1;34;145
7130;gate-keeper;35;
7137;vege_0;35;
7159;final-crs_0;35;1324
7504;gate-keeper;36;
7505;vege_0;36;
7505;gate-keeper;37;
7508;vege_1;37;
7571;final-crs_1;36;1063
7599;final-crs_2;37;593
7781;gate-keeper;38;
7783;vege_1;38;
7804;final-crs_0;38;505
8062;gate-keeper;39;
8063;gate-keeper;40;
8064;vege_1;39;
8069;frui_1;40;
8073;final-crs_0;39;630
8136;final-crs_3;40;1535
8222;gate-keeper;41;
8247;meat_0;41;
8261;final-crs_1;41;839
8667;gate-keeper;42;
8668;gate-keeper;43;
8669;vege_0;43;
8672;frui_0;42;
8736;final-crs_5;43;1252
8769;final-crs_1;42;1744
8977;gate-keeper;44;
8978;frui_0;44;
8978;gate-keeper;45;
9009;meat_0;45;
9025;final-crs_0;44;677
9030;final-crs_5;45;4452
9313;gate-keeper;46;
9316;meat_0;46;
9338;final-crs_4;46;3067
9576;gate-keeper;47;
9577;frui_1;47;
9577;gate-keeper;48;
9578;frui_0;48;
9603;final-crs_4;47;2266
9690;final-crs_5;48;175
9828;gate-keeper;49;
9830;vege_0;49;
9861;final-crs_4;49;1431
10125;gate-keeper;50;
10141;meat_1;50;
10192;final-crs_5;50;2171
10293;gate-keeper;51;
10297;vege_0;51;
10304;final-crs_4;51;948
10438;gate-keeper;52;
10443;vege_0;52;
10491;final-crs_0;52;1123
10696;gate-keeper;53;
10698;vege_0;53;
10725;gate-keeper;54;
10732;vege_1;54;
10759;final-crs_4;53;723
10761;final-crs_1;54;633
