time;ckpt;id;money
314;gate-keeper;0;
315;gate-keeper;1;
316;gate-keeper;2;
317;vege_0;0;
322;vege_1;1;
364;meat_1;2;
407;final-crs_7;0;1121
448;final-crs_5;1;903
448;final-crs_11;2;160
615;gate-keeper;3;
616;vege_1;3;
616;gate-keeper;4;
617;gate-keeper;5;
618;final-crs_7;3;1960
618;gate-keeper;6;
620;frui_1;4;
626;vege_1;6;
634;meat_1;5;
671;final-crs_11;4;119
702;final-crs_5;6;825
702;final-crs_10;5;1661
838;gate-keeper;7;
839;gate-keeper;8;
842;vege_0;8;
850;meat_0;7;
886;gate-keeper;9;
903;meat_0;9;
915;final-crs_11;8;879
929;final-crs_10;7;1416
933;final-crs_1;9;1355
1203;gate-keeper;10;
1204;gate-keeper;11;
1205;gate-keeper;12;
1212;vege_0;11;
1213;final-crs_9;11;1185
1215;meat_1;10;
1225;final-crs_0;10;112
1239;meat_0;12;
1271;final-crs_8;12;2387
1442;gate-keeper;13;
1443;gate-keeper;14;
1444;gate-keeper;15;
1445;frui_0;13;
1450;vege_1;14;
1452;vege_0;15;
1470;final-crs_0;13;438
1502;final-crs_3;14;785
1517;final-crs_8;15;62
1732;gate-keeper;16;
1733;vege_1;16;
1733;gate-keeper;17;
1734;gate-keeper;18;
1742;vege_0;17;
1742;vege_1;18;
1746;final-crs_8;16;930
1749;final-crs_3;17;518
1770;final-crs_2;18;474
2084;gate-keeper;19;
2085;gate-keeper;20;
2086;vege_1;19;
2086;gate-keeper;21;
2092;meat_1;21;
2093;vege_0;20;
2133;final-crs_0;19;1210
2134;final-crs_9;21;1305
2139;final-crs_4;20;271
2377;gate-keeper;22;
2378;gate-keeper;23;
2379;frui_1;22;
2379;gate-keeper;24;
2381;vege_0;23;
2389;meat_0;24;
2397;final-crs_11;22;111
2417;final-crs_4;23;253
2463;final-crs_3;24;1226
2509;gate-keeper;25;
2510;gate-keeper;26;
2514;vege_1;26;
2521;meat_0;25;
2526;final-crs_2;26;1431
2530;final-crs_7;25;1764
2698;gate-keeper;27;
2699;gate-keeper;28;
2704;vege_1;27;
2707;final-crs_6;27;602
2707;vege_0;28;
2714;final-crs_3;28;433
2978;gate-keeper;29;
2979;gate-keeper;30;
2980;gate-keeper;31;
2984;vege_0;31;
2987;final-crs_0;31;530
3007;meat_0;29;
3021;meat_1;30;
3039;final-crs_5;29;1335
3043;final-crs_10;30;747
3280;gate-keeper;32;
3281;gate-keeper;33;
3282;gate-keeper;34;
3284;vege_0;33;
3288;meat_1;32;
3289;vege_1;34;
3303;final-crs_11;33;1198
3367;gate-keeper;35;
3368;vege_1;35;
3389;final-crs_4;32;573
3396;final-crs_3;34;1239
3405;final-crs_6;35;639
3619;gate-keeper;36;
3620;gate-keeper;37;
3621;gate-keeper;38;
3622;vege_0;36;
3637;final-crs_0;36;903
3662;meat_0;37;
3667;final-crs_3;37;272
3675;meat_1;38;
3720;final-crs_8;38;1124
3900;gate-keeper;39;
3901;meat_0;39;
3901;gate-keeper;40;
3902;gate-keeper;41;
3903;frui_1;41;
3907;vege_0;40;
3943;final-crs_8;39;219
3948;final-crs_3;41;538
3949;final-crs_10;40;707
4184;gate-keeper;42;
4185;gate-keeper;43;
4186;gate-keeper;44;
4189;vege_0;42;
4192;vege_1;43;
4199;vege_0;44;
4201;final-crs_1;42;121
4214;final-crs_10;43;739
4228;final-crs_5;44;939
4459;gate-keeper;45;
4460;gate-keeper;46;
4461;gate-keeper;47;
4463;meat_0;45;
4468;vege_0;46;
4469;vege_1;47;
4529;final-crs_9;45;778
4585;final-crs_2;46;576
4585;final-crs_4;47;136
4763;gate-keeper;48;
4764;gate-keeper;49;
4765;gate-keeper;50;
4766;vege_1;48;
4769;vege_0;49;
4776;vege_1;50;
4842;final-crs_4;48;1530
4847;final-crs_2;49;803
4849;final-crs_0;50;901
5057;gate-keeper;51;
5058;gate-keeper;52;
5059;gate-keeper;53;
5060;gate-keeper;54;
5063;vege_0;51;
5066;vege_1;53;
5073;vege_0;54;
5083;meat_0;52;
5085;final-crs_0;51;1383
5108;final-crs_2;53;1086
5120;final-crs_6;54;428
5124;final-crs_1;52;1139
5412;gate-keeper;55;
5413;gate-keeper;56;
5414;gate-keeper;57;
5415;gate-keeper;58;
5417;vege_0;55;
5420;vege_1;56;
5426;vege_0;58;
5434;meat_1;57;
5447;final-crs_3;55;1641
5484;final-crs_7;56;438
5519;final-crs_9;58;707
5556;final-crs_2;57;695
5744;gate-keeper;59;
5745;vege_0;59;
5745;gate-keeper;60;
5746;gate-keeper;61;
5749;vege_1;61;
5777;meat_0;60;
5798;final-crs_4;59;452
5816;final-crs_9;61;985
5822;final-crs_2;60;119
6043;gate-keeper;62;
6044;frui_0;62;
6044;gate-keeper;63;
6045;gate-keeper;64;
6046;final-crs_9;62;1273
6046;gate-keeper;65;
6047;vege_0;63;
6048;vege_1;64;
6056;final-crs_2;63;1752
6056;vege_0;65;
6070;final-crs_1;64;805
6094;final-crs_0;65;803
6322;gate-keeper;66;
6323;vege_1;66;
6323;gate-keeper;67;
6325;final-crs_11;66;259
6349;meat_1;67;
6350;final-crs_5;67;848
6659;gate-keeper;68;
6660;gate-keeper;69;
6661;gate-keeper;70;
6662;gate-keeper;71;
6665;frui_1;70;
6666;vege_1;68;
6668;vege_0;69;
6676;vege_0;71;
6711;final-crs_4;70;162
6769;final-crs_1;68;877
6775;final-crs_11;69;209
6779;final-crs_0;71;494
6779;gate-keeper;72;
6780;gate-keeper;73;
6783;vege_1;73;
6790;final-crs_2;73;390
6820;meat_0;72;
6848;final-crs_3;72;1101
6957;gate-keeper;74;
6963;vege_1;74;
7004;final-crs_11;74;70
7280;gate-keeper;75;
7281;gate-keeper;76;
7282;vege_0;75;
7282;gate-keeper;77;
7283;vege_1;76;
7283;frui_0;77;
7283;gate-keeper;78;
7290;vege_1;78;
7293;final-crs_2;75;688
7355;final-crs_6;76;297
7360;final-crs_3;77;632
7366;final-crs_7;78;1612
7590;gate-keeper;79;
7591;gate-keeper;80;
7592;gate-keeper;81;
7593;vege_0;80;
7594;frui_0;81;
7598;final-crs_4;80;380
7605;meat_1;79;
7628;final-crs_3;81;596
7634;final-crs_6;79;937
7869;gate-keeper;82;
7870;gate-keeper;83;
7871;gate-keeper;84;
7874;vege_1;82;
7876;final-crs_3;82;954
7877;vege_0;84;
7881;final-crs_6;84;1027
7886;meat_0;83;
7889;gate-keeper;85;
7896;meat_1;85;
7928;final-crs_11;83;746
7956;final-crs_2;85;1042
8188;gate-keeper;86;
8189;gate-keeper;87;
8190;gate-keeper;88;
8194;vege_0;86;
8194;vege_1;87;
8203;final-crs_5;86;706
8203;vege_0;88;
8219;final-crs_8;87;529
8219;final-crs_9;88;406
8471;gate-keeper;89;
8472;gate-keeper;90;
8473;gate-keeper;91;
8475;vege_0;89;
8478;vege_1;90;
8485;final-crs_0;89;514
8487;vege_0;91;
8559;final-crs_7;90;999
8570;final-crs_10;91;1556
8725;gate-keeper;92;
8726;gate-keeper;93;
8727;gate-keeper;94;
8731;vege_0;92;
8731;vege_1;93;
8740;vege_1;94;
8757;gate-keeper;95;
8759;vege_1;95;
8784;final-crs_10;92;1349
8799;final-crs_7;93;1363
8829;final-crs_11;94;1170
8836;final-crs_6;95;639
9036;gate-keeper;96;
9037;gate-keeper;97;
9038;gate-keeper;98;
9039;vege_0;96;
9039;vege_1;98;
9047;final-crs_7;96;471
9053;final-crs_6;98;429
