time;ckpt;id;money
629;gate-keeper;4;
630;vege_0;4;
630;gate-keeper;5;
631;gate-keeper;6;
639;meat_1;5;
664;final-crs_3;4;1404
668;meat_0;6;
684;final-crs_4;5;874
701;final-crs_1;6;839
900;gate-keeper;10;
907;vege_0;10;
908;final-crs_3;10;1634
1256;gate-keeper;14;
1258;vege_0;14;
1314;final-crs_6;14;646
1571;gate-keeper;18;
1574;frui_0;18;
1624;final-crs_3;18;1049
1901;gate-keeper;22;
1904;vege_0;22;
1909;final-crs_4;22;1690
1981;gate-keeper;23;
1982;vege_1;23;
1997;final-crs_6;23;172
2186;gate-keeper;25;
2187;gate-keeper;26;
2215;meat_0;25;
2221;meat_1;26;
2226;final-crs_8;25;1634
2242;final-crs_6;26;667
2470;gate-keeper;29;
2516;meat_0;29;
2518;final-crs_2;29;397
2743;gate-keeper;33;
2744;frui_1;33;
2753;final-crs_2;33;926
2932;gate-keeper;34;
2933;gate-keeper;35;
2935;meat_1;35;
2937;vege_1;34;
2952;final-crs_3;35;672
2988;final-crs_2;34;636
3672;gate-keeper;44;
3675;vege_1;44;
3688;final-crs_2;44;215
3746;gate-keeper;45;
3747;frui_0;45;
3799;final-crs_8;45;1171
3977;gate-keeper;48;
3981;vege_0;48;
4006;final-crs_4;48;1267
4279;gate-keeper;52;
4284;vege_0;52;
4297;final-crs_0;52;189
4646;gate-keeper;56;
4648;frui_1;56;
4655;final-crs_1;56;835
4703;gate-keeper;57;
4730;meat_0;57;
4783;final-crs_8;57;1133
4962;gate-keeper;60;
4970;meat_0;60;
4987;final-crs_8;60;397
5562;gate-keeper;67;
5566;frui_0;67;
5576;gate-keeper;68;
5581;vege_1;68;
5613;final-crs_1;67;475
5615;final-crs_7;68;400
5881;gate-keeper;71;
5882;gate-keeper;72;
5884;vege_0;72;
5902;meat_1;71;
5942;final-crs_4;72;368
5959;final-crs_0;71;744
6146;gate-keeper;75;
6177;meat_0;75;
6215;final-crs_4;75;549
6493;gate-keeper;79;
6495;vege_0;79;
6526;final-crs_6;79;1342
6564;gate-keeper;80;
6565;vege_0;80;
6615;final-crs_1;80;325
6769;gate-keeper;83;
6777;vege_0;83;
6852;final-crs_0;83;938
7041;gate-keeper;84;
7042;vege_1;84;
7042;gate-keeper;85;
7043;meat_1;85;
7043;gate-keeper;86;
7044;gate-keeper;87;
7049;vege_0;86;
7084;final-crs_1;84;1066
7092;meat_0;87;
7095;final-crs_0;85;2034
7150;final-crs_7;86;609
7160;final-crs_5;87;319
7601;gate-keeper;92;
7602;gate-keeper;93;
7603;gate-keeper;94;
7604;vege_1;92;
7614;meat_1;93;
7626;meat_0;94;
7631;final-crs_2;92;230
7646;final-crs_5;93;484
7667;final-crs_8;94;1167
7947;gate-keeper;95;
7948;gate-keeper;96;
7949;gate-keeper;97;
7950;gate-keeper;98;
7955;vege_1;95;
7956;vege_0;96;
7964;vege_0;97;
7965;vege_1;98;
7979;final-crs_4;95;940
8018;final-crs_0;96;1002
8027;final-crs_6;97;1354
8036;final-crs_3;98;391
8371;gate-keeper;103;
8373;vege_1;103;
8375;final-crs_8;103;2082
8579;gate-keeper;106;
8586;vege_0;106;
8589;final-crs_3;106;1410
8846;gate-keeper;107;
8847;gate-keeper;108;
8848;vege_1;108;
8848;gate-keeper;109;
8877;meat_1;107;
8905;meat_0;109;
8949;final-crs_4;108;1029
8974;final-crs_5;107;1479
8983;final-crs_6;109;461
9149;gate-keeper;113;
9154;vege_0;113;
9166;final-crs_4;113;410
9413;gate-keeper;114;
9414;gate-keeper;115;
9415;gate-keeper;116;
9417;vege_1;115;
9428;final-crs_5;115;949
9431;meat_0;114;
9431;meat_1;116;
9489;final-crs_6;114;289
9490;final-crs_2;116;1528
10038;gate-keeper;123;
10042;meat_1;123;
10130;final-crs_5;123;713
10298;gate-keeper;125;
10299;gate-keeper;126;
10302;vege_1;125;
10310;gate-keeper;127;
10311;vege_1;127;
10318;final-crs_5;125;1462
10344;meat_0;126;
10358;final-crs_4;127;1434
10420;final-crs_8;126;465
10912;gate-keeper;134;
10913;frui_0;134;
10920;final-crs_1;134;154
11389;gate-keeper;138;
11390;gate-keeper;139;
11391;gate-keeper;140;
11393;vege_0;139;
11396;vege_1;140;
11397;final-crs_1;139;725
11397;meat_1;138;
11464;final-crs_5;140;817
11473;final-crs_0;138;410
11486;gate-keeper;141;
11488;vege_0;141;
11497;final-crs_7;141;1024
11803;gate-keeper;145;
11813;meat_1;145;
11882;final-crs_8;145;1090
12144;gate-keeper;149;
12146;frui_1;149;
12190;final-crs_5;149;274
12339;gate-keeper;152;
12345;vege_1;152;
12346;final-crs_8;152;1331
12440;gate-keeper;153;
12450;meat_0;153;
12466;final-crs_4;153;149
12723;gate-keeper;156;
12724;vege_1;156;
12724;gate-keeper;157;
12731;vege_0;157;
12817;final-crs_8;156;689
12872;final-crs_7;157;378
12925;gate-keeper;158;
12926;gate-keeper;159;
12927;frui_1;159;
12927;gate-keeper;160;
12930;vege_1;158;
12934;meat_0;160;
12942;final-crs_1;159;237
12948;final-crs_4;158;906
12953;final-crs_6;160;592
13033;gate-keeper;161;
13034;vege_1;161;
13078;final-crs_8;161;1039
13265;gate-keeper;164;
13267;vege_1;164;
13317;final-crs_8;164;949
13380;gate-keeper;165;
13383;vege_0;165;
13385;final-crs_3;165;888
13650;gate-keeper;168;
13653;meat_1;168;
13660;final-crs_2;168;446
13934;gate-keeper;171;
13935;gate-keeper;172;
13937;vege_1;171;
13939;final-crs_0;171;995
13940;vege_0;172;
13943;final-crs_3;172;860
14210;gate-keeper;175;
14229;meat_0;175;
14282;final-crs_1;175;1328
14508;gate-keeper;178;
14509;gate-keeper;179;
14519;meat_1;178;
14530;meat_0;179;
14548;final-crs_7;178;1092
14599;final-crs_6;179;862
14818;gate-keeper;182;
14819;gate-keeper;183;
14824;vege_0;182;
14828;vege_1;183;
14832;final-crs_6;182;791
14874;final-crs_3;183;969
14972;gate-keeper;184;
14973;gate-keeper;185;
14977;vege_0;184;
14978;vege_1;185;
15053;final-crs_6;184;847
15058;final-crs_7;185;410
15149;gate-keeper;186;
15150;vege_0;186;
15150;gate-keeper;187;
15152;final-crs_4;186;236
15192;meat_1;187;
15215;final-crs_1;187;743
15408;gate-keeper;190;
15415;vege_0;190;
15437;final-crs_2;190;324
15892;gate-keeper;195;
15893;meat_0;195;
15893;gate-keeper;196;
15894;vege_1;196;
15904;final-crs_2;195;396
15915;final-crs_4;196;1816
16560;gate-keeper;203;
16561;vege_0;203;
16561;gate-keeper;204;
16562;gate-keeper;205;
16563;vege_1;204;
16572;final-crs_0;203;587
16591;meat_0;205;
16593;final-crs_3;204;66
16595;final-crs_4;205;890
16669;gate-keeper;206;
16674;vege_0;206;
16690;final-crs_1;206;229
16811;gate-keeper;207;
16817;vege_1;207;
16824;final-crs_0;207;582
16948;gate-keeper;208;
16949;gate-keeper;209;
16951;vege_1;208;
16954;final-crs_1;208;1147
16966;meat_1;209;
17059;final-crs_7;209;1109
17243;gate-keeper;210;
17244;gate-keeper;211;
17245;gate-keeper;212;
17246;gate-keeper;213;
17249;vege_1;210;
17250;vege_0;211;
17252;frui_1;213;
17259;meat_1;212;
17306;final-crs_7;210;561
17344;final-crs_0;211;1460
17350;final-crs_4;213;367
17360;final-crs_3;212;611
17496;gate-keeper;214;
17497;gate-keeper;215;
17498;gate-keeper;216;
17500;vege_1;214;
17505;vege_0;216;
17507;meat_1;215;
17551;final-crs_7;214;918
17574;final-crs_0;216;521
17590;final-crs_8;215;578
17657;gate-keeper;217;
17658;gate-keeper;218;
17663;vege_0;217;
17669;meat_0;218;
17738;final-crs_0;217;1447
17754;final-crs_7;218;1044
17779;gate-keeper;219;
17780;gate-keeper;220;
17782;vege_1;219;
17783;vege_0;220;
17841;final-crs_3;219;687
17842;final-crs_8;220;412
18361;gate-keeper;225;
18362;vege_0;225;
18362;gate-keeper;226;
18363;gate-keeper;227;
18365;meat_0;226;
18369;final-crs_1;225;881
18378;meat_1;227;
18389;final-crs_3;226;600
18403;final-crs_4;227;666
18640;gate-keeper;229;
18641;gate-keeper;230;
18642;gate-keeper;231;
18644;vege_0;229;
18646;frui_1;230;
18649;vege_1;231;
18751;final-crs_0;229;497
18796;final-crs_6;230;683
18817;final-crs_7;231;1034
18914;gate-keeper;233;
18915;gate-keeper;234;
18916;vege_1;233;
18922;vege_0;234;
18959;final-crs_0;233;1086
19042;final-crs_3;234;351
19245;gate-keeper;238;
19247;vege_0;238;
19251;final-crs_5;238;1010
19511;gate-keeper;241;
19527;meat_0;241;
19549;final-crs_7;241;953
19809;gate-keeper;257;
19819;meat_0;257;
19828;final-crs_1;257;253
20093;gate-keeper;260;
20094;gate-keeper;261;
20096;vege_1;261;
20096;frui_1;260;
20133;final-crs_5;261;1189
20166;final-crs_6;260;188
20264;gate-keeper;262;
20265;gate-keeper;263;
20269;vege_1;262;
20270;vege_0;263;
20283;final-crs_7;262;963
20310;final-crs_4;263;959
20404;gate-keeper;264;
20405;gate-keeper;265;
20406;vege_1;264;
20412;vege_0;265;
20431;final-crs_0;264;949
20479;final-crs_3;265;986
20691;gate-keeper;268;
20692;gate-keeper;269;
20693;vege_0;268;
20693;gate-keeper;270;
20694;frui_1;270;
20694;gate-keeper;271;
20695;gate-keeper;272;
20696;gate-keeper;273;
20697;gate-keeper;274;
20698;gate-keeper;275;
20699;vege_1;269;
20699;gate-keeper;276;
20700;meat_1;271;
